Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
20,0.667,1328.23,846.65,0.99,1348.08,827.67,0.99,1309.19,828.52,0.99,1374.64,835.58,0.93,1284.53,838.83,0.89,1407.07,933.63,1.0,1258.97,944.52,1.0,1423.91,1084.82,1.0,1254.29,1090.14,1.0,1355.35,1178.32,1.0,1312.57,1183.03,0.99,1388.87,1130.28,1.0,1287.0,1136.36,1.0,1497.86,1181.51,0.99,1178.94,1200.78,0.99,1302.04,1234.67,0.98,1402.66,1239.37,0.98
21,0.7,1328.03,846.26,0.99,1347.76,827.56,0.99,1309.36,828.24,0.99,1373.95,834.8,0.93,1284.53,837.59,0.89,1406.77,934.0,1.0,1258.21,943.98,1.0,1423.54,1086.72,1.0,1253.73,1090.57,1.0,1354.75,1178.88,1.0,1313.22,1183.0,0.99,1389.29,1132.78,1.0,1287.2,1138.55,1.0,1498.82,1181.88,0.99,1178.19,1200.47,0.99,1301.45,1234.79,0.97,1402.77,1240.15,0.97
22,0.733,1328.04,845.88,0.99,1347.53,827.23,0.99,1309.61,828.03,0.99,1373.42,834.28,0.93,1284.83,837.33,0.89,1406.75,934.1,1.0,1258.52,944.47,1.0,1424.77,1087.13,1.0,1253.55,1091.4,1.0,1354.37,1179.08,1.0,1312.7,1183.36,0.99,1389.14,1134.27,1.0,1287.28,1140.13,1.0,1497.97,1180.88,0.99,1177.16,1200.06,0.99,1302.22,1235.36,0.97,1402.93,1239.06,0.97
23,0.767,1328.51,846.08,0.99,1347.85,827.35,0.99,1309.62,828.4,0.99,1373.59,834.87,0.92,1284.66,838.57,0.9,1406.93,933.52,1.0,1258.46,944.09,1.0,1424.31,1085.69,1.0,1253.98,1090.19,1.0,1355.26,1178.78,1.0,1313.4,1183.08,0.99,1389.05,1133.37,1.0,1287.08,1139.27,1.0,1498.17,1181.8,0.99,1177.94,1199.61,0.99,1300.64,1234.2,0.97,1399.55,1239.66,0.97
24,0.8,1328.05,846.28,0.99,1347.89,827.46,0.99,1309.24,828.11,0.99,1374.4,835.06,0.93,1284.58,837.86,0.89,1407.17,934.14,1.0,1258.57,944.44,1.0,1424.56,1085.44,1.0,1253.79,1090.89,1.0,1355.39,1178.54,1.0,1312.02,1183.08,0.99,1389.28,1132.11,1.0,1287.28,1137.75,1.0,1497.05,1182.1,0.99,1177.36,1198.86,0.99,1299.25,1234.39,0.97,1400.28,1240.35,0.97
25,0.833,1328.38,846.11,0.99,1348.08,827.2,0.99,1309.39,827.96,0.99,1374.19,835.04,0.93,1284.58,838.13,0.89,1406.54,933.81,1.0,1258.77,944.28,1.0,1424.24,1084.79,1.0,1253.39,1090.02,1.0,1355.42,1178.28,1.0,1311.14,1183.39,0.99,1388.48,1130.79,1.0,1286.96,1136.61,1.0,1498.7,1182.33,0.99,1177.78,1200.08,0.99,1298.92,1233.88,0.97,1401.46,1240.15,0.97
26,0.867,1328.52,845.77,0.99,1348.13,826.99,0.99,1309.63,827.64,0.99,1373.87,835.41,0.92,1284.68,838.24,0.9,1406.66,934.18,1.0,1258.61,944.58,1.0,1423.61,1086.84,1.0,1253.89,1091.59,1.0,1354.34,1179.35,1.0,1312.24,1183.51,0.99,1389.29,1132.6,1.0,1287.49,1138.47,1.0,1499.12,1181.3,0.99,1177.03,1200.17,0.99,1301.14,1235.16,0.97,1403.51,1239.85,0.97
27,0.9,1328.57,846.12,0.99,1348.37,827.39,0.99,1309.56,827.93,0.99,1374.18,835.31,0.92,1284.14,837.86,0.9,1406.02,933.56,1.0,1258.32,944.42,1.0,1423.25,1085.15,1.0,1253.43,1091.26,1.0,1354.9,1178.77,1.0,1312.04,1183.14,0.99,1389.05,1132.01,1.0,1287.51,1138.13,1.0,1497.65,1180.81,0.99,1177.22,1200.19,0.99,1300.02,1233.93,0.97,1401.08,1238.56,0.97
28,0.933,1328.43,846.63,0.99,1348.22,827.73,0.99,1309.44,828.31,0.99,1374.08,835.1,0.92,1284.12,837.76,0.9,1406.64,934.32,1.0,1258.36,944.15,1.0,1423.5,1086.45,1.0,1253.16,1090.78,1.0,1355.74,1179.32,1.0,1311.59,1183.24,0.99,1388.86,1131.22,1.0,1286.99,1136.71,1.0,1499.2,1182.41,0.99,1177.38,1199.86,0.99,1300.37,1234.05,0.97,1403.92,1239.32,0.97
29,0.967,1328.31,846.51,0.99,1348.06,827.73,0.99,1309.34,828.42,0.99,1374.02,835.79,0.93,1284.18,838.67,0.9,1406.42,934.53,1.0,1257.56,944.79,1.0,1423.35,1086.53,1.0,1253.22,1091.53,1.0,1354.16,1179.13,1.0,1312.49,1183.73,0.99,1388.85,1132.97,1.0,1286.53,1138.85,1.0,1498.53,1182.57,0.99,1176.56,1200.99,0.99,1300.05,1234.7,0.97,1404.5,1240.18,0.97
30,1.0,1328.33,846.76,0.99,1348.18,827.97,0.99,1309.34,828.54,0.99,1374.06,836.08,0.92,1284.02,838.68,0.9,1406.15,934.12,1.0,1257.8,944.52,1.0,1424.38,1085.92,1.0,1253.11,1090.44,1.0,1354.81,1179.3,1.0,1311.96,1183.39,0.99,1388.56,1132.45,1.0,1286.57,1138.47,1.0,1499.53,1180.88,0.99,1176.48,1201.09,0.99,1301.07,1235.95,0.98,1404.82,1240.3,0.97
31,1.033,1328.24,846.95,0.99,1348.09,828.05,0.99,1309.21,828.81,0.99,1374.14,835.43,0.93,1283.88,838.42,0.9,1405.85,933.68,1.0,1257.75,944.14,1.0,1423.09,1085.99,1.0,1252.8,1090.22,1.0,1354.19,1178.81,1.0,1311.18,1182.88,0.99,1388.54,1133.18,1.0,1286.77,1139.21,1.0,1498.75,1181.35,0.99,1176.6,1200.9,0.99,1299.76,1235.25,0.98,1403.48,1240.16,0.97
32,1.067,1328.25,847.17,0.99,1348.13,828.07,0.99,1308.85,828.83,0.99,1374.03,836.01,0.92,1283.24,839.09,0.9,1405.69,933.76,1.0,1257.74,944.83,1.0,1422.97,1086.11,1.0,1252.97,1091.76,1.0,1354.02,1178.81,1.0,1312.13,1182.92,0.99,1388.78,1131.14,1.0,1287.1,1137.39,1.0,1496.75,1180.78,0.99,1177.58,1200.64,0.99,1300.05,1232.71,0.97,1402.74,1237.76,0.97
33,1.1,1328.05,846.65,0.99,1347.62,827.88,0.99,1308.88,828.79,0.99,1373.45,835.73,0.92,1283.43,839.19,0.9,1405.82,932.97,1.0,1257.87,944.66,1.0,1423.71,1084.01,1.0,1253.28,1090.81,1.0,1354.87,1178.53,1.0,1311.82,1183.1,0.99,1388.69,1132.45,1.0,1286.9,1138.91,1.0,1499.37,1181.44,0.99,1176.95,1201.18,0.99,1299.9,1234.77,0.97,1403.18,1239.44,0.97
34,1.133,1327.99,846.71,0.99,1347.7,827.95,0.99,1308.72,828.66,0.99,1373.37,835.91,0.92,1282.88,838.91,0.91,1405.68,933.72,1.0,1257.39,944.6,1.0,1423.45,1084.92,1.0,1253.05,1090.34,1.0,1354.56,1178.43,1.0,1311.76,1183.36,0.99,1388.88,1133.0,1.0,1287.02,1139.11,1.0,1497.9,1181.65,0.99,1177.07,1200.98,0.99,1300.23,1234.87,0.97,1403.07,1239.86,0.97
35,1.167,1328.06,847.04,0.99,1347.78,828.06,0.99,1308.66,828.88,0.99,1373.34,835.63,0.92,1282.66,838.84,0.91,1405.19,933.31,1.0,1257.35,944.76,1.0,1423.17,1084.49,1.0,1252.01,1090.11,1.0,1354.24,1178.99,1.0,1311.19,1183.71,0.99,1388.74,1131.77,1.0,1287.14,1138.29,1.0,1496.69,1180.67,0.99,1177.37,1202.04,0.99,1300.46,1233.24,0.97,1401.46,1237.67,0.97
36,1.2,1327.53,846.53,0.99,1347.2,827.52,0.99,1308.29,828.56,0.99,1373.34,834.84,0.93,1282.99,838.57,0.9,1405.91,933.85,1.0,1257.66,944.88,1.0,1423.71,1085.92,1.0,1252.87,1090.47,1.0,1354.92,1179.47,1.0,1311.73,1183.03,0.99,1388.78,1131.93,1.0,1286.86,1138.11,1.0,1499.52,1181.23,0.99,1177.16,1200.41,0.99,1300.83,1234.71,0.98,1403.61,1239.61,0.97
37,1.233,1327.32,847.18,0.99,1347.2,828.05,0.99,1307.94,828.78,0.99,1373.05,835.27,0.92,1282.08,838.33,0.91,1405.43,933.8,1.0,1257.44,944.82,1.0,1423.67,1085.89,1.0,1253.28,1090.94,1.0,1355.16,1178.68,1.0,1312.35,1183.41,0.99,1388.61,1130.23,1.0,1286.92,1136.43,1.0,1497.36,1181.11,0.99,1178.6,1201.29,0.99,1302.32,1233.94,0.98,1403.46,1238.83,0.97
38,1.267,1327.01,846.92,0.99,1346.93,827.87,0.99,1307.67,828.69,0.99,1373.08,835.29,0.92,1282.08,838.45,0.9,1404.64,933.53,1.0,1257.45,944.38,1.0,1423.6,1084.04,1.0,1251.2,1088.14,1.0,1355.29,1178.19,1.0,1310.63,1182.66,0.99,1387.89,1130.79,1.0,1286.75,1137.08,1.0,1496.21,1180.52,0.99,1178.92,1201.64,0.99,1302.4,1234.04,0.98,1401.42,1239.03,0.97
39,1.3,1326.86,846.91,0.99,1346.56,827.84,0.99,1307.56,828.84,0.99,1372.67,835.25,0.92,1282.18,838.9,0.9,1404.76,933.37,1.0,1257.48,944.41,1.0,1422.88,1084.49,1.0,1252.12,1089.17,1.0,1354.83,1178.57,1.0,1311.3,1183.11,0.99,1388.17,1131.23,1.0,1286.86,1137.47,1.0,1498.22,1180.92,0.99,1177.21,1200.5,0.99,1300.88,1235.01,0.98,1403.6,1240.39,0.97
40,1.333,1326.46,847.32,0.99,1346.26,827.97,0.99,1306.79,829.1,0.99,1372.48,835.28,0.92,1281.14,839.3,0.9,1404.78,933.93,1.0,1257.33,945.28,1.0,1423.19,1084.55,1.0,1253.17,1089.91,1.0,1355.11,1178.4,1.0,1311.18,1183.0,0.99,1388.5,1129.97,1.0,1287.09,1136.16,1.0,1497.45,1181.75,0.99,1177.38,1200.15,0.99,1301.01,1234.95,0.98,1403.27,1240.46,0.98
41,1.367,1326.54,847.02,0.99,1345.96,827.84,0.99,1306.91,829.1,0.99,1371.65,835.17,0.92,1281.16,839.55,0.91,1404.54,933.24,1.0,1257.4,945.54,1.0,1422.63,1083.95,1.0,1252.78,1090.67,1.0,1355.01,1178.95,1.0,1311.61,1183.17,0.99,1388.09,1130.02,1.0,1286.81,1136.68,1.0,1498.48,1180.91,0.99,1177.85,1200.88,0.99,1300.43,1233.04,0.97,1402.29,1238.04,0.97
42,1.4,1326.59,846.29,0.99,1345.86,827.37,0.99,1307.1,828.57,0.99,1371.24,835.0,0.91,1281.2,839.17,0.91,1404.71,933.49,1.0,1256.71,945.27,1.0,1423.31,1083.75,1.0,1252.12,1089.26,1.0,1355.75,1177.86,1.0,1310.25,1182.23,0.99,1388.56,1130.98,1.0,1286.84,1137.47,1.0,1496.19,1181.71,0.99,1178.12,1201.43,0.99,1300.35,1233.33,0.97,1399.73,1238.56,0.97
43,1.433,1325.84,846.48,0.99,1345.26,827.34,0.99,1306.21,828.87,0.99,1371.67,834.36,0.92,1280.9,839.32,0.9,1404.46,933.28,1.0,1257.26,945.34,1.0,1423.35,1083.03,1.0,1252.11,1089.08,1.0,1355.61,1177.76,1.0,1310.53,1181.95,0.99,1387.33,1130.07,1.0,1286.03,1136.59,1.0,1499.15,1182.03,0.99,1177.9,1200.29,0.99,1299.25,1234.86,0.98,1401.83,1241.78,0.97
44,1.467,1325.9,847.01,0.99,1345.32,827.93,0.99,1306.59,829.24,0.99,1371.28,834.69,0.92,1281.15,839.06,0.9,1404.44,933.08,1.0,1257.0,945.03,1.0,1422.52,1084.26,1.0,1252.0,1089.95,1.0,1355.01,1178.36,1.0,1312.2,1183.09,0.99,1387.33,1132.07,1.0,1285.96,1138.62,1.0,1495.43,1181.66,0.99,1178.66,1201.74,0.99,1301.97,1234.79,0.98,1401.35,1239.09,0.97
45,1.5,1325.47,846.62,0.99,1345.12,827.68,0.99,1306.29,828.69,0.99,1371.35,834.55,0.92,1280.94,838.27,0.9,1404.55,932.88,1.0,1256.46,944.95,1.0,1423.12,1083.51,1.0,1252.04,1089.89,1.0,1354.92,1178.64,1.0,1311.86,1182.39,0.99,1387.96,1131.09,1.0,1286.12,1137.86,1.0,1497.84,1181.09,0.99,1179.05,1201.8,0.99,1301.5,1233.02,0.97,1401.34,1239.01,0.97
46,1.533,1325.44,847.27,0.99,1345.07,828.11,0.99,1306.14,829.36,0.99,1371.48,834.73,0.93,1281.06,838.97,0.9,1404.82,932.91,1.0,1257.19,944.89,1.0,1423.24,1083.41,1.0,1251.67,1089.08,1.0,1355.37,1178.62,1.0,1310.99,1182.71,0.99,1387.94,1130.41,1.0,1286.44,1136.95,1.0,1496.08,1181.92,0.99,1179.48,1202.1,0.99,1301.37,1232.76,0.97,1398.4,1237.48,0.97
47,1.567,1325.53,846.55,0.99,1345.04,827.53,0.99,1306.18,828.64,0.99,1370.99,834.66,0.92,1280.66,838.66,0.9,1404.43,932.33,1.0,1256.24,944.98,1.0,1423.57,1083.18,1.0,1251.69,1090.63,1.0,1354.94,1178.51,1.0,1311.25,1183.27,0.99,1388.1,1130.76,1.0,1286.25,1137.72,1.0,1497.11,1181.06,0.99,1178.47,1202.0,0.99,1299.66,1232.83,0.97,1399.34,1238.36,0.97
48,1.6,1325.36,847.35,0.99,1345.18,828.44,0.99,1306.26,829.27,0.99,1371.61,835.49,0.93,1281.11,838.78,0.89,1404.44,934.2,1.0,1256.97,945.2,1.0,1422.94,1084.71,1.0,1252.65,1089.72,1.0,1354.97,1178.8,1.0,1310.64,1183.16,0.99,1387.86,1131.11,1.0,1286.47,1137.18,1.0,1497.16,1181.06,0.99,1177.72,1199.6,0.99,1299.03,1233.32,0.97,1397.33,1239.29,0.97
49,1.633,1325.42,846.69,0.99,1344.87,828.0,0.99,1306.59,828.84,0.99,1370.65,834.92,0.92,1281.23,838.23,0.9,1404.2,933.37,1.0,1256.74,944.88,1.0,1424.37,1083.56,1.0,1250.73,1089.22,1.0,1355.32,1178.77,1.0,1311.2,1182.99,0.99,1388.39,1132.39,1.0,1287.07,1138.85,1.0,1497.74,1181.25,0.99,1178.67,1201.49,0.99,1302.33,1234.57,0.97,1402.48,1239.43,0.97
50,1.667,1325.08,846.35,0.99,1344.88,827.88,0.99,1306.35,828.41,0.99,1371.17,835.13,0.92,1281.05,837.73,0.9,1404.38,933.27,1.0,1255.5,945.44,1.0,1425.64,1082.56,1.0,1249.89,1090.57,1.0,1355.66,1177.15,1.0,1311.48,1182.13,0.99,1388.93,1132.25,1.0,1286.67,1139.16,1.0,1499.06,1180.2,0.99,1177.97,1201.17,0.99,1302.3,1234.54,0.98,1404.12,1239.28,0.97
51,1.7,1325.14,846.18,0.99,1344.23,827.86,0.99,1306.84,828.63,0.99,1369.71,834.54,0.91,1281.69,837.75,0.9,1404.56,933.5,1.0,1256.12,945.44,1.0,1428.68,1083.01,1.0,1248.25,1089.76,1.0,1356.45,1174.53,1.0,1309.43,1179.2,0.99,1388.9,1133.24,1.0,1287.21,1139.91,1.0,1500.21,1180.76,0.99,1178.55,1200.63,0.99,1302.65,1236.46,0.98,1406.34,1241.53,0.97
52,1.733,1326.37,846.08,0.99,1343.9,826.81,0.99,1306.37,827.7,0.99,1368.95,832.66,0.91,1282.74,838.84,0.91,1415.37,931.62,1.0,1257.16,946.92,1.0,1436.59,1078.56,0.99,1239.39,1084.15,1.0,1364.37,1164.64,0.99,1300.96,1172.07,0.99,1392.79,1133.79,1.0,1287.2,1139.36,1.0,1479.77,1186.64,0.99,1181.98,1211.94,0.99,1313.2,1232.7,0.94,1384.32,1243.15,0.95
53,1.767,1326.49,846.16,0.99,1343.78,827.16,0.99,1306.68,828.13,0.99,1368.27,833.28,0.91,1283.27,839.54,0.92,1414.26,930.9,1.0,1257.17,946.9,1.0,1440.31,1074.19,0.99,1236.28,1081.87,1.0,1369.88,1149.14,0.99,1295.57,1161.66,0.99,1392.68,1135.21,1.0,1287.64,1141.25,1.0,1482.58,1183.92,0.99,1182.54,1210.68,0.99,1314.81,1229.84,0.95,1376.03,1239.95,0.96
