Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
11,0.367,1413.96,1099.19,0.99,1431.7,1081.84,0.99,1396.19,1082.87,0.99,1456.93,1089.82,0.89,1372.73,1092.4,0.87,1492.97,1182.25,1.0,1342.1,1190.72,1.0,1535.62,1320.71,0.99,1293.32,1331.85,0.98,1602.86,1409.05,0.99,1273.46,1429.17,0.97,1458.5,1389.61,1.0,1354.31,1395.2,1.0,1610.99,1446.83,0.99,1322.11,1462.32,0.99,1418.97,1487.91,0.97,1429.64,1485.11,0.96
12,0.4,1413.88,1099.35,0.99,1431.26,1082.0,0.99,1396.15,1083.31,0.99,1456.45,1089.58,0.88,1372.94,1092.85,0.87,1493.01,1182.14,1.0,1342.57,1191.0,1.0,1535.33,1320.84,0.99,1293.15,1332.33,0.98,1601.59,1407.3,0.99,1273.5,1426.11,0.97,1457.97,1391.45,1.0,1354.4,1397.11,1.0,1610.97,1446.09,0.99,1323.43,1460.46,0.99,1416.2,1488.29,0.97,1434.02,1486.81,0.96
13,0.433,1414.13,1099.64,0.99,1431.38,1082.37,0.99,1396.3,1083.59,0.99,1456.07,1089.89,0.88,1372.68,1093.0,0.88,1492.75,1181.6,1.0,1342.68,1190.35,1.0,1535.87,1320.08,0.99,1293.42,1331.46,0.98,1602.27,1408.11,0.99,1273.84,1427.41,0.97,1458.06,1389.7,1.0,1354.89,1395.37,1.0,1612.7,1445.73,0.99,1327.13,1460.29,0.99,1415.78,1487.94,0.97,1434.57,1486.31,0.97
14,0.467,1414.3,1099.67,0.99,1431.66,1082.21,0.99,1396.33,1083.56,0.99,1456.58,1089.48,0.87,1372.49,1092.83,0.88,1493.14,1181.82,1.0,1341.92,1190.6,1.0,1535.7,1320.46,0.99,1292.9,1332.8,0.98,1602.09,1408.14,0.99,1273.15,1427.03,0.97,1458.73,1390.8,1.0,1354.5,1396.24,1.0,1612.22,1446.36,0.99,1321.99,1458.62,0.99,1417.0,1487.84,0.97,1430.77,1486.47,0.97
15,0.5,1414.24,1099.57,0.99,1431.55,1082.18,0.99,1396.44,1083.49,0.99,1456.38,1089.51,0.88,1372.91,1092.78,0.88,1492.92,1181.66,1.0,1342.57,1190.68,1.0,1535.63,1319.9,0.99,1293.59,1331.98,0.98,1601.83,1407.28,0.99,1273.52,1427.08,0.97,1457.88,1391.07,1.0,1354.13,1396.72,1.0,1610.27,1447.01,0.99,1321.13,1461.48,0.99,1416.79,1487.56,0.97,1429.82,1485.98,0.96
16,0.533,1414.41,1099.69,0.99,1431.73,1082.29,0.99,1396.58,1083.55,0.99,1456.44,1089.6,0.88,1372.96,1092.76,0.88,1492.94,1181.55,1.0,1342.73,1190.08,1.0,1535.66,1319.92,0.99,1293.48,1331.26,0.98,1601.94,1407.43,0.99,1273.83,1427.13,0.97,1458.05,1389.93,1.0,1354.65,1395.36,1.0,1611.29,1447.08,0.99,1324.21,1460.71,0.99,1416.55,1487.31,0.97,1434.07,1484.92,0.96
17,0.567,1414.35,1099.41,0.99,1431.56,1081.99,0.99,1396.5,1083.43,0.99,1456.34,1089.46,0.88,1373.07,1093.01,0.87,1493.17,1181.45,1.0,1343.1,1190.39,1.0,1535.85,1319.9,0.99,1293.21,1331.09,0.98,1602.94,1408.8,0.99,1273.29,1426.22,0.97,1457.95,1389.78,1.0,1354.7,1395.32,1.0,1610.61,1448.29,0.99,1325.48,1462.6,0.99,1414.37,1488.42,0.97,1433.3,1484.45,0.96
18,0.6,1414.31,1099.18,0.99,1431.55,1081.78,0.99,1396.39,1083.19,0.99,1456.38,1089.27,0.88,1372.84,1092.79,0.87,1493.22,1181.62,1.0,1342.83,1190.47,1.0,1535.39,1320.04,0.99,1293.28,1331.5,0.98,1602.92,1409.16,0.99,1273.34,1426.44,0.97,1457.73,1390.21,1.0,1354.03,1395.68,1.0,1610.87,1448.08,0.99,1321.89,1461.84,0.99,1414.84,1487.55,0.97,1432.34,1485.85,0.96
19,0.633,1414.38,1099.26,0.99,1431.68,1081.91,0.99,1396.62,1083.29,0.99,1456.57,1089.28,0.88,1373.14,1092.65,0.88,1493.36,1181.63,1.0,1342.91,1190.15,1.0,1535.71,1320.09,0.99,1293.26,1330.82,0.98,1602.33,1408.48,0.99,1273.54,1427.2,0.97,1458.01,1391.07,1.0,1354.22,1396.36,1.0,1610.99,1448.01,0.99,1321.26,1461.49,0.99,1415.99,1488.85,0.96,1431.69,1485.31,0.96
20,0.667,1414.24,1099.11,0.99,1431.53,1081.76,0.99,1396.5,1083.16,0.99,1456.53,1089.11,0.88,1373.13,1092.57,0.87,1493.3,1181.54,1.0,1343.04,1190.2,1.0,1535.99,1320.17,0.99,1293.45,1330.87,0.98,1602.29,1407.77,0.99,1273.53,1426.22,0.97,1458.06,1390.86,1.0,1354.46,1396.22,1.0,1609.72,1447.24,0.99,1321.22,1461.1,0.99,1415.97,1488.67,0.97,1430.89,1485.66,0.96
21,0.7,1414.09,1099.09,0.99,1431.39,1081.85,0.99,1396.47,1083.12,0.99,1456.32,1089.22,0.88,1373.1,1092.42,0.87,1493.03,1181.3,1.0,1342.76,1189.98,1.0,1536.18,1319.43,0.99,1292.77,1331.17,0.98,1602.69,1408.87,0.99,1273.37,1427.39,0.97,1458.73,1390.96,1.0,1355.11,1396.27,1.0,1611.63,1447.8,0.99,1320.12,1460.67,0.99,1415.41,1489.31,0.97,1432.52,1485.9,0.96
22,0.733,1414.03,1099.0,0.99,1431.26,1081.78,0.99,1396.41,1083.04,0.99,1456.14,1089.06,0.88,1373.05,1092.18,0.87,1493.16,1181.51,1.0,1342.46,1189.71,1.0,1536.31,1320.22,0.99,1293.21,1331.46,0.98,1602.82,1408.78,0.99,1273.12,1427.25,0.97,1458.39,1391.57,1.0,1354.8,1396.67,1.0,1611.46,1447.29,0.99,1323.48,1459.0,0.99,1414.92,1489.1,0.97,1433.16,1486.46,0.97
23,0.767,1414.26,1099.18,0.99,1431.52,1081.85,0.99,1396.52,1083.08,0.99,1456.28,1089.15,0.88,1372.98,1092.26,0.87,1493.16,1181.36,1.0,1342.45,1189.74,1.0,1536.09,1319.25,0.99,1293.36,1330.91,0.98,1603.28,1409.26,0.99,1274.46,1427.85,0.97,1458.95,1390.03,1.0,1355.28,1395.36,1.0,1611.49,1447.91,0.99,1324.02,1460.39,0.99,1416.03,1487.9,0.97,1433.73,1486.35,0.96
24,0.8,1413.78,1100.11,0.99,1431.17,1082.63,0.99,1395.91,1084.15,0.99,1456.66,1089.98,0.89,1372.9,1093.71,0.86,1493.73,1181.77,1.0,1342.88,1190.68,1.0,1535.9,1319.28,0.99,1293.4,1330.47,0.98,1601.79,1407.03,0.99,1274.35,1425.99,0.97,1457.97,1389.47,1.0,1354.16,1395.21,1.0,1609.6,1445.3,0.99,1325.59,1460.08,0.99,1415.88,1485.79,0.97,1429.37,1486.13,0.96
25,0.833,1414.26,1100.18,0.99,1431.58,1082.72,0.99,1396.29,1084.18,0.99,1456.72,1089.85,0.88,1372.73,1093.43,0.87,1493.3,1181.61,1.0,1342.7,1190.29,1.0,1535.93,1319.24,0.99,1293.38,1330.05,0.98,1601.64,1407.41,0.99,1273.82,1425.14,0.97,1457.28,1390.23,1.0,1353.51,1395.83,1.0,1611.32,1445.32,0.99,1325.51,1459.61,0.99,1415.5,1486.16,0.97,1428.38,1486.17,0.96
26,0.867,1414.33,1100.19,0.99,1431.62,1082.62,0.99,1396.36,1084.1,0.99,1456.64,1089.8,0.88,1372.8,1093.42,0.88,1493.69,1181.93,1.0,1342.24,1190.48,1.0,1536.26,1319.85,0.99,1292.77,1330.95,0.98,1602.17,1408.68,0.99,1273.46,1427.24,0.97,1458.15,1390.39,1.0,1353.9,1395.87,1.0,1610.38,1446.91,0.99,1324.77,1460.26,0.99,1417.38,1486.5,0.96,1428.12,1486.08,0.96
27,0.9,1414.19,1100.14,0.99,1431.48,1082.61,0.99,1396.32,1084.07,0.99,1456.5,1089.54,0.88,1372.83,1093.11,0.87,1493.27,1181.43,1.0,1342.56,1190.21,1.0,1535.84,1319.38,0.99,1292.91,1330.97,0.98,1602.32,1409.06,0.99,1273.64,1427.29,0.97,1457.55,1390.48,1.0,1353.61,1396.08,1.0,1611.89,1446.76,0.99,1324.86,1460.73,0.99,1416.5,1486.94,0.97,1426.68,1486.31,0.96
28,0.933,1414.41,1100.3,0.99,1431.63,1082.59,0.99,1396.39,1084.25,0.99,1456.74,1089.43,0.88,1373.0,1093.49,0.87,1493.72,1181.77,1.0,1343.05,1190.77,1.0,1535.8,1319.82,0.99,1293.23,1331.65,0.98,1601.66,1408.59,0.99,1273.42,1427.84,0.97,1457.99,1390.16,1.0,1354.45,1395.72,1.0,1610.06,1447.63,0.99,1327.5,1460.7,0.99,1415.81,1487.07,0.97,1430.26,1485.65,0.96
29,0.967,1414.28,1100.06,0.99,1431.47,1082.61,0.99,1396.39,1084.14,0.99,1456.44,1089.66,0.88,1372.88,1093.4,0.88,1493.35,1181.74,1.0,1342.37,1190.83,1.0,1536.3,1319.39,0.99,1293.05,1331.46,0.98,1601.93,1407.82,0.99,1272.72,1427.49,0.97,1457.86,1391.47,1.0,1354.25,1397.16,1.0,1609.96,1446.01,0.99,1326.91,1459.49,0.99,1415.17,1487.9,0.97,1431.1,1486.45,0.97
30,1.0,1414.14,1100.33,0.99,1431.47,1082.71,0.99,1396.23,1084.39,0.99,1456.87,1089.65,0.89,1373.09,1093.74,0.86,1493.57,1181.31,1.0,1343.19,1190.57,1.0,1535.88,1319.21,0.99,1293.79,1331.08,0.98,1602.03,1407.59,0.99,1273.85,1427.94,0.97,1457.69,1389.83,1.0,1354.19,1395.6,1.0,1610.65,1446.22,0.99,1325.63,1460.74,0.99,1416.08,1487.77,0.97,1431.71,1485.79,0.97
31,1.033,1414.13,1100.04,0.99,1431.42,1082.61,0.99,1396.24,1084.05,0.99,1456.4,1089.98,0.88,1372.81,1093.56,0.87,1493.22,1181.79,1.0,1342.63,1190.47,1.0,1536.24,1319.7,0.99,1293.48,1331.32,0.98,1601.91,1407.51,0.99,1273.77,1427.1,0.97,1458.23,1389.26,1.0,1354.8,1394.66,1.0,1611.55,1445.62,0.99,1325.36,1457.96,0.99,1416.31,1487.35,0.97,1435.23,1485.29,0.97
32,1.067,1414.02,1100.34,0.99,1431.43,1082.96,0.99,1396.35,1084.26,0.99,1456.63,1090.22,0.89,1373.22,1093.43,0.87,1493.32,1181.72,1.0,1342.74,1190.54,1.0,1536.07,1319.84,0.99,1292.94,1331.21,0.98,1602.16,1408.26,0.99,1273.82,1426.83,0.97,1458.18,1389.9,1.0,1354.72,1395.6,1.0,1611.45,1445.8,0.99,1325.95,1460.71,0.99,1416.11,1487.67,0.97,1435.54,1485.69,0.97
33,1.1,1414.14,1100.54,0.99,1431.5,1083.02,0.99,1396.27,1084.54,0.99,1456.77,1090.1,0.89,1372.95,1093.81,0.87,1493.25,1181.96,1.0,1342.7,1191.05,1.0,1536.22,1320.04,0.99,1293.24,1331.31,0.98,1601.98,1407.29,0.99,1272.99,1426.18,0.97,1457.69,1390.37,1.0,1354.14,1396.22,1.0,1611.25,1445.74,0.99,1327.7,1460.84,0.99,1416.5,1486.98,0.97,1432.05,1485.22,0.96
34,1.133,1414.16,1100.57,0.99,1431.44,1083.04,0.99,1396.3,1084.55,0.99,1456.59,1090.01,0.89,1372.96,1093.74,0.87,1493.16,1181.99,1.0,1342.57,1191.02,1.0,1536.23,1319.89,0.99,1293.27,1332.11,0.98,1602.87,1408.82,0.99,1274.26,1427.09,0.97,1457.48,1390.15,1.0,1354.01,1395.85,1.0,1611.42,1446.02,0.99,1326.3,1459.61,0.99,1414.57,1487.59,0.97,1433.76,1486.54,0.97
35,1.167,1413.92,1100.52,0.99,1431.2,1082.98,0.99,1396.13,1084.49,0.99,1456.34,1089.79,0.89,1372.92,1093.51,0.86,1493.35,1181.7,1.0,1342.91,1190.16,1.0,1536.33,1320.1,0.99,1293.92,1331.03,0.98,1602.63,1408.06,0.99,1274.41,1426.25,0.97,1457.96,1389.29,1.0,1354.52,1394.54,1.0,1610.24,1447.4,0.99,1324.97,1459.75,0.99,1416.04,1487.16,0.97,1433.59,1484.82,0.96
36,1.2,1413.79,1099.58,0.99,1431.08,1082.18,0.99,1395.95,1083.59,0.99,1456.29,1089.5,0.89,1372.74,1093.04,0.87,1493.54,1181.52,1.0,1342.7,1190.4,1.0,1535.98,1319.46,0.99,1292.82,1330.46,0.98,1601.77,1408.94,0.99,1273.89,1426.29,0.97,1458.26,1388.78,1.0,1354.44,1394.41,1.0,1611.05,1446.78,0.99,1325.26,1461.23,0.99,1414.57,1487.35,0.97,1431.03,1486.56,0.96
37,1.233,1414.11,1099.44,0.99,1431.26,1081.97,0.99,1396.22,1083.75,0.99,1456.45,1089.54,0.89,1373.14,1093.87,0.86,1493.2,1181.08,1.0,1343.04,1191.49,1.0,1535.79,1319.44,0.99,1292.75,1331.37,0.98,1601.61,1408.3,0.99,1273.8,1425.95,0.97,1457.76,1389.43,1.0,1354.03,1395.98,1.0,1611.0,1446.13,0.99,1323.87,1464.41,0.99,1416.47,1488.28,0.97,1431.7,1485.96,0.96
38,1.267,1413.78,1099.72,0.99,1430.84,1082.19,0.99,1395.93,1083.99,0.99,1455.98,1089.32,0.89,1372.91,1093.71,0.86,1493.19,1181.21,1.0,1342.86,1190.89,1.0,1535.76,1319.86,0.99,1293.09,1331.68,0.98,1601.82,1408.14,0.99,1273.11,1427.06,0.97,1457.11,1390.28,1.0,1353.35,1396.25,1.0,1610.48,1446.87,0.99,1323.12,1462.12,0.99,1415.83,1487.56,0.96,1430.51,1486.53,0.96
39,1.3,1413.9,1100.17,0.99,1431.12,1082.69,0.99,1396.13,1084.27,0.99,1456.39,1089.54,0.88,1373.04,1093.43,0.87,1493.51,1181.59,1.0,1342.75,1190.8,1.0,1536.26,1319.87,0.99,1293.43,1332.17,0.98,1601.57,1406.91,0.99,1273.75,1426.94,0.97,1457.56,1390.72,1.0,1353.73,1396.37,1.0,1609.93,1446.92,0.99,1323.72,1460.51,0.99,1415.21,1487.34,0.97,1429.94,1486.61,0.96
40,1.333,1413.73,1100.0,0.99,1430.87,1082.48,0.99,1395.91,1084.17,0.99,1456.13,1089.38,0.89,1372.89,1093.53,0.86,1493.12,1181.33,1.0,1342.71,1190.95,1.0,1535.64,1319.71,0.99,1293.41,1331.81,0.98,1602.25,1408.54,0.99,1273.04,1426.56,0.97,1457.16,1390.23,1.0,1353.38,1396.3,1.0,1610.89,1446.47,0.99,1325.26,1461.82,0.99,1416.25,1485.94,0.96,1430.35,1486.06,0.96
41,1.367,1413.66,1099.93,0.99,1430.88,1082.51,0.99,1395.92,1084.01,0.99,1456.03,1089.58,0.88,1372.75,1093.3,0.87,1492.75,1181.41,1.0,1342.05,1191.31,1.0,1535.74,1319.7,0.99,1292.41,1333.79,0.98,1602.62,1407.8,0.99,1273.12,1428.05,0.97,1457.52,1390.9,1.0,1353.65,1396.99,1.0,1610.67,1446.19,0.99,1323.3,1460.83,0.99,1415.28,1487.7,0.97,1431.29,1486.84,0.96
42,1.4,1413.66,1099.82,0.99,1430.84,1082.3,0.99,1395.8,1084.01,0.99,1456.21,1089.52,0.89,1372.86,1093.63,0.86,1493.15,1181.4,1.0,1342.81,1191.59,1.0,1535.28,1319.48,0.99,1292.1,1332.6,0.98,1602.52,1408.21,0.99,1272.56,1426.38,0.97,1456.43,1390.13,1.0,1352.59,1396.49,1.0,1610.32,1446.07,0.99,1326.04,1463.17,0.99,1414.98,1486.15,0.96,1425.92,1485.49,0.96
43,1.433,1413.79,1099.84,0.99,1431.06,1082.47,0.99,1395.97,1083.92,0.99,1456.14,1089.76,0.88,1372.69,1093.36,0.87,1493.02,1181.93,1.0,1342.45,1190.85,1.0,1535.79,1320.01,0.99,1293.61,1332.14,0.98,1602.71,1407.36,0.99,1272.67,1426.79,0.97,1457.55,1391.68,1.0,1353.75,1397.21,1.0,1610.76,1446.73,0.99,1322.52,1459.83,0.99,1415.38,1487.39,0.97,1429.32,1486.89,0.96
44,1.467,1413.88,1099.84,0.99,1431.1,1082.43,0.99,1395.93,1083.9,0.99,1456.06,1089.75,0.88,1372.54,1093.41,0.87,1493.33,1181.66,1.0,1342.71,1190.43,1.0,1535.68,1320.2,0.99,1293.64,1331.2,0.98,1602.22,1408.23,0.99,1272.98,1425.99,0.97,1457.64,1390.07,1.0,1353.98,1395.58,1.0,1610.55,1446.63,0.99,1324.6,1460.46,0.99,1414.04,1486.1,0.97,1430.4,1485.86,0.96
45,1.5,1413.94,1100.04,0.99,1431.22,1082.56,0.99,1396.08,1084.01,0.99,1456.24,1089.87,0.88,1372.84,1093.46,0.87,1493.11,1181.87,1.0,1342.73,1190.87,1.0,1535.45,1320.19,0.99,1293.54,1331.83,0.98,1601.92,1408.17,0.99,1273.11,1428.0,0.97,1458.17,1389.62,1.0,1354.47,1395.34,1.0,1610.87,1447.21,0.99,1324.3,1461.7,0.99,1416.17,1485.65,0.96,1429.91,1485.58,0.96
46,1.533,1414.06,1099.83,0.99,1431.33,1082.5,0.99,1396.15,1083.9,0.99,1456.26,1089.95,0.87,1372.53,1093.45,0.87,1492.92,1181.85,1.0,1342.13,1190.58,1.0,1535.96,1319.92,0.99,1293.1,1331.71,0.98,1602.61,1408.67,0.99,1272.58,1427.57,0.97,1457.65,1389.82,1.0,1353.83,1395.18,1.0,1611.27,1447.3,0.99,1322.25,1459.78,0.99,1414.18,1488.2,0.97,1434.23,1486.69,0.96
47,1.567,1414.08,1099.47,0.99,1431.42,1082.26,0.99,1396.28,1083.41,0.99,1456.17,1090.0,0.87,1372.62,1092.95,0.88,1492.69,1181.87,1.0,1341.82,1190.6,1.0,1535.81,1320.94,0.99,1293.43,1333.13,0.98,1602.49,1408.65,0.99,1273.22,1428.13,0.97,1458.06,1390.26,1.0,1354.2,1395.69,1.0,1610.71,1447.23,0.99,1320.02,1460.44,0.99,1412.44,1488.53,0.97,1434.03,1487.32,0.97
48,1.6,1414.41,1100.27,0.99,1431.71,1082.68,0.99,1396.44,1084.27,0.99,1456.92,1089.37,0.88,1372.95,1093.25,0.87,1493.11,1181.81,1.0,1343.28,1190.77,1.0,1535.95,1320.26,0.99,1293.49,1330.91,0.98,1601.87,1408.05,0.99,1273.85,1425.96,0.97,1457.22,1391.21,1.0,1353.98,1396.97,1.0,1610.56,1446.31,0.99,1324.91,1461.56,0.99,1415.25,1487.07,0.96,1429.11,1486.72,0.96
49,1.633,1414.99,1099.8,0.99,1432.26,1082.23,0.99,1396.74,1083.71,0.99,1456.88,1089.29,0.87,1372.42,1092.93,0.89,1492.69,1181.4,1.0,1342.13,1190.92,1.0,1535.8,1319.86,0.99,1292.55,1332.52,0.98,1601.86,1407.55,0.99,1273.56,1427.35,0.97,1458.11,1390.33,1.0,1354.49,1396.44,1.0,1611.33,1445.62,0.99,1325.45,1460.91,0.99,1415.95,1486.83,0.96,1429.67,1486.77,0.96
50,1.667,1414.66,1099.73,0.99,1432.14,1082.18,0.99,1396.55,1083.55,0.99,1457.23,1089.29,0.88,1372.78,1092.68,0.88,1493.21,1181.19,1.0,1343.04,1190.15,1.0,1535.45,1319.5,0.99,1293.43,1331.2,0.98,1601.77,1407.75,0.99,1274.15,1426.95,0.97,1457.93,1389.38,1.0,1354.4,1395.07,1.0,1612.02,1446.99,0.99,1324.45,1461.88,0.99,1414.88,1486.86,0.97,1429.8,1485.79,0.96
51,1.7,1414.9,1099.38,0.99,1432.23,1081.88,0.99,1396.87,1083.29,0.99,1456.95,1088.96,0.87,1372.8,1092.38,0.89,1492.76,1180.96,1.0,1342.44,1190.33,1.0,1535.28,1319.07,0.99,1293.45,1331.1,0.98,1601.62,1407.1,0.99,1273.57,1426.39,0.97,1457.66,1390.0,1.0,1353.93,1395.95,1.0,1608.96,1445.43,0.99,1320.8,1461.49,0.99,1415.8,1487.91,0.97,1428.24,1486.67,0.96
52,1.733,1414.92,1099.54,0.99,1432.25,1081.99,0.99,1396.86,1083.41,0.99,1457.11,1089.09,0.87,1372.99,1092.61,0.88,1493.1,1181.65,1.0,1342.73,1190.41,1.0,1535.39,1319.65,0.99,1293.55,1331.99,0.98,1601.71,1407.54,0.99,1273.76,1427.47,0.97,1457.69,1390.52,1.0,1354.27,1395.94,1.0,1609.2,1446.76,0.99,1323.09,1459.42,0.99,1414.15,1487.54,0.97,1431.03,1486.64,0.96
