Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
10,0.333,1504.55,1086.11,0.99,1525.41,1066.61,1.0,1485.77,1066.74,1.0,1550.53,1069.06,0.92,1459.17,1070.18,0.93,1583.82,1170.82,1.0,1423.71,1173.8,1.0,1627.38,1302.7,1.0,1384.62,1310.74,0.99,1686.96,1405.91,0.99,1333.58,1420.82,0.99,1559.27,1397.2,1.0,1448.32,1398.99,1.0,1712.47,1474.01,0.99,1326.86,1466.65,0.99,1516.98,1484.85,0.97,1548.27,1506.36,0.97
11,0.367,1504.41,1086.51,0.99,1525.31,1066.99,1.0,1485.76,1067.07,1.0,1550.41,1069.42,0.92,1459.35,1070.42,0.93,1583.67,1170.68,1.0,1423.37,1173.74,1.0,1627.36,1302.58,1.0,1384.9,1310.48,0.99,1686.57,1406.1,0.99,1334.15,1419.0,0.99,1559.39,1396.5,1.0,1448.42,1398.47,1.0,1713.34,1474.04,0.99,1328.05,1467.36,0.99,1516.95,1484.88,0.97,1552.49,1506.41,0.97
12,0.4,1504.05,1085.87,0.99,1525.1,1066.25,1.0,1485.32,1066.32,1.0,1550.55,1068.72,0.93,1459.25,1069.73,0.92,1583.94,1170.34,1.0,1423.51,1173.27,1.0,1627.55,1302.82,1.0,1383.98,1311.99,1.0,1686.68,1405.57,0.99,1335.2,1420.57,0.99,1559.08,1396.09,1.0,1447.9,1397.86,1.0,1714.08,1475.51,0.99,1328.15,1467.15,0.99,1519.89,1484.06,0.97,1552.32,1506.04,0.97
13,0.433,1504.09,1086.49,0.99,1525.24,1066.92,1.0,1485.28,1066.93,1.0,1550.84,1069.48,0.93,1459.17,1070.36,0.92,1583.77,1170.95,1.0,1423.34,1173.19,1.0,1627.27,1302.73,1.0,1384.94,1311.35,0.99,1686.14,1404.53,0.99,1334.88,1420.83,0.99,1558.52,1396.13,1.0,1447.56,1397.43,1.0,1713.63,1475.82,0.99,1327.4,1465.45,0.99,1513.43,1483.97,0.97,1552.24,1507.08,0.97
14,0.467,1504.09,1086.68,0.99,1525.32,1067.05,1.0,1485.31,1066.96,1.0,1550.87,1069.65,0.93,1459.1,1070.25,0.92,1583.48,1170.85,1.0,1423.5,1173.29,1.0,1626.79,1302.38,1.0,1384.35,1311.2,0.99,1685.46,1404.54,0.99,1334.47,1420.98,0.99,1557.9,1395.35,1.0,1447.09,1396.83,1.0,1711.94,1474.77,0.99,1327.73,1466.24,0.99,1516.42,1484.21,0.97,1549.64,1506.4,0.97
15,0.5,1504.06,1086.68,0.99,1525.44,1067.16,1.0,1485.25,1066.99,1.0,1551.21,1069.86,0.93,1458.86,1070.3,0.92,1583.56,1170.95,1.0,1423.19,1173.76,1.0,1627.2,1301.91,1.0,1384.52,1311.73,0.99,1685.81,1404.51,0.99,1334.21,1421.34,0.99,1559.2,1396.5,1.0,1448.16,1398.17,1.0,1713.76,1472.97,0.99,1326.52,1464.22,0.99,1516.55,1484.47,0.97,1551.23,1506.69,0.97
16,0.533,1503.89,1086.69,0.99,1525.41,1067.16,1.0,1485.15,1067.12,0.99,1551.92,1069.71,0.94,1459.33,1070.4,0.91,1583.95,1171.11,1.0,1423.36,1173.45,1.0,1626.99,1302.55,1.0,1384.72,1311.39,0.99,1686.37,1405.93,0.99,1334.01,1420.49,0.99,1559.07,1397.04,1.0,1447.57,1398.44,1.0,1714.81,1474.43,0.99,1325.3,1464.06,0.99,1517.78,1484.44,0.97,1549.33,1506.94,0.97
17,0.567,1503.65,1086.92,0.99,1525.23,1067.39,1.0,1484.98,1067.14,0.99,1551.65,1070.0,0.94,1459.28,1070.22,0.91,1583.96,1170.87,1.0,1423.49,1173.14,1.0,1626.83,1302.08,1.0,1384.55,1311.32,0.99,1686.06,1405.08,0.99,1334.17,1420.96,0.99,1558.68,1396.64,1.0,1447.32,1397.99,1.0,1714.13,1475.2,0.99,1326.16,1465.8,0.99,1516.39,1483.29,0.97,1548.5,1505.47,0.97
18,0.6,1503.66,1087.15,0.99,1525.18,1067.51,1.0,1484.86,1067.45,0.99,1551.63,1069.95,0.93,1458.93,1070.59,0.92,1584.17,1171.24,1.0,1423.65,1173.8,1.0,1627.15,1302.6,1.0,1384.35,1311.3,0.99,1685.91,1405.18,0.99,1334.07,1420.58,0.99,1559.01,1396.77,1.0,1447.37,1398.19,1.0,1714.86,1474.0,0.99,1324.92,1465.08,0.99,1519.74,1484.61,0.97,1544.35,1505.65,0.97
19,0.633,1503.57,1087.12,0.99,1525.17,1067.41,1.0,1484.87,1067.33,0.99,1551.75,1069.34,0.94,1459.05,1069.96,0.91,1584.17,1171.32,1.0,1423.86,1173.87,1.0,1627.36,1303.3,1.0,1384.72,1311.8,0.99,1687.12,1406.0,0.99,1333.51,1421.2,0.99,1559.28,1397.21,1.0,1448.28,1398.72,1.0,1714.3,1474.89,0.99,1327.36,1465.98,0.99,1517.5,1485.4,0.97,1553.46,1507.07,0.97
20,0.667,1503.88,1086.74,0.99,1525.54,1066.93,1.0,1485.01,1066.98,0.99,1552.34,1068.87,0.94,1459.09,1069.76,0.91,1584.05,1171.11,1.0,1423.81,1173.58,1.0,1627.24,1303.29,1.0,1384.71,1310.86,0.99,1686.58,1405.01,0.99,1333.33,1419.92,0.99,1559.19,1397.12,1.0,1448.11,1398.7,1.0,1714.06,1473.95,0.99,1327.11,1465.17,0.99,1518.8,1485.44,0.97,1552.84,1507.24,0.97
21,0.7,1503.94,1086.74,0.99,1525.35,1067.05,1.0,1485.05,1067.13,1.0,1551.45,1068.88,0.93,1458.69,1069.91,0.92,1583.7,1170.96,1.0,1423.62,1173.71,1.0,1627.67,1302.86,1.0,1385.17,1311.58,0.99,1686.79,1404.93,0.99,1333.79,1420.57,0.99,1559.41,1397.41,1.0,1448.53,1398.94,1.0,1715.48,1475.02,0.99,1326.27,1464.99,0.99,1515.52,1485.19,0.97,1551.86,1507.74,0.97
22,0.733,1503.7,1086.67,0.99,1525.15,1067.27,1.0,1485.28,1067.03,0.99,1551.3,1069.35,0.93,1459.43,1069.59,0.92,1583.72,1171.28,1.0,1423.41,1173.53,1.0,1626.85,1302.58,1.0,1384.85,1311.46,0.99,1686.06,1404.91,0.99,1333.77,1420.14,0.99,1559.5,1396.78,1.0,1448.36,1398.18,1.0,1714.15,1475.1,0.99,1326.63,1465.19,0.99,1517.17,1484.19,0.97,1551.88,1506.84,0.97
23,0.767,1503.84,1086.67,0.99,1525.05,1067.17,1.0,1485.23,1067.06,1.0,1550.61,1069.75,0.92,1458.87,1070.28,0.92,1583.54,1170.9,1.0,1422.96,1173.53,1.0,1626.84,1302.06,1.0,1385.01,1310.99,0.99,1686.15,1405.19,0.99,1333.97,1421.39,0.99,1560.04,1397.08,1.0,1448.35,1398.71,1.0,1715.03,1475.22,0.99,1325.5,1466.29,0.99,1521.96,1485.16,0.97,1547.82,1506.65,0.97
24,0.8,1503.29,1086.76,0.99,1524.93,1067.26,1.0,1484.74,1066.76,1.0,1551.03,1070.16,0.93,1458.83,1069.84,0.92,1583.79,1171.3,1.0,1422.78,1173.22,1.0,1627.12,1303.23,1.0,1384.54,1311.6,0.99,1686.33,1405.67,0.99,1335.06,1422.45,0.99,1559.63,1396.36,1.0,1447.93,1397.72,1.0,1714.45,1474.98,0.99,1325.67,1466.04,0.99,1518.61,1483.99,0.97,1548.22,1506.54,0.97
25,0.833,1503.28,1086.53,0.99,1524.93,1067.0,1.0,1484.86,1066.56,0.99,1551.29,1069.81,0.94,1459.37,1069.54,0.91,1583.95,1171.25,1.0,1423.35,1173.02,1.0,1626.43,1303.02,1.0,1384.44,1310.11,0.99,1685.98,1405.93,0.99,1334.29,1420.61,0.99,1559.02,1396.58,1.0,1447.42,1398.09,1.0,1713.34,1474.49,0.99,1328.59,1467.2,0.99,1524.52,1483.03,0.97,1548.69,1504.87,0.97
26,0.867,1503.36,1086.7,0.99,1525.04,1067.19,1.0,1484.99,1066.74,0.99,1551.36,1069.77,0.94,1459.49,1069.49,0.91,1583.58,1170.66,1.0,1423.09,1172.67,1.0,1626.46,1303.09,1.0,1384.48,1311.47,1.0,1686.19,1406.04,0.99,1334.78,1420.54,0.99,1558.92,1397.15,1.0,1447.66,1398.68,1.0,1714.01,1474.88,0.99,1327.08,1466.67,0.99,1517.6,1483.75,0.97,1551.29,1506.45,0.97
27,0.9,1503.25,1086.71,0.99,1524.81,1067.31,1.0,1484.98,1066.92,0.99,1551.14,1069.7,0.94,1459.64,1069.59,0.91,1583.73,1171.09,1.0,1423.65,1172.67,1.0,1627.09,1303.13,1.0,1385.63,1310.7,0.99,1686.62,1405.76,0.99,1334.97,1419.45,0.99,1558.78,1397.43,1.0,1447.85,1398.51,1.0,1714.84,1475.49,0.99,1326.44,1465.24,0.99,1515.09,1483.82,0.97,1551.9,1506.44,0.97
28,0.933,1503.56,1086.68,0.99,1525.0,1067.07,1.0,1484.86,1066.9,1.0,1550.96,1069.39,0.93,1458.86,1069.82,0.92,1583.79,1171.07,1.0,1423.38,1173.07,1.0,1626.85,1303.4,1.0,1384.71,1311.06,0.99,1685.98,1406.3,0.99,1333.8,1420.86,0.99,1558.93,1396.63,1.0,1447.8,1397.86,1.0,1712.77,1475.0,0.99,1326.2,1465.16,0.99,1516.46,1482.46,0.97,1549.04,1505.64,0.97
29,0.967,1503.93,1086.59,0.99,1525.51,1067.24,1.0,1485.49,1066.79,0.99,1551.57,1069.95,0.93,1459.64,1069.68,0.92,1583.74,1171.67,1.0,1423.17,1172.88,1.0,1626.94,1303.33,1.0,1385.0,1310.47,0.99,1686.1,1406.06,0.99,1333.93,1419.37,0.99,1559.5,1397.03,1.0,1447.94,1397.99,1.0,1714.06,1476.1,0.99,1324.57,1465.11,0.99,1518.41,1482.42,0.97,1548.38,1506.11,0.97
30,1.0,1504.2,1086.71,0.99,1525.85,1067.01,1.0,1485.27,1066.76,1.0,1551.94,1069.95,0.93,1459.07,1070.17,0.92,1584.11,1171.38,1.0,1423.01,1173.27,1.0,1626.85,1303.06,1.0,1384.95,1310.88,0.99,1686.4,1406.57,0.99,1333.67,1420.54,0.99,1559.75,1397.1,1.0,1447.94,1398.41,1.0,1713.89,1475.83,0.99,1324.84,1466.07,0.99,1518.34,1482.79,0.97,1548.28,1506.39,0.97
31,1.033,1504.2,1087.0,0.99,1525.67,1067.62,1.0,1485.68,1067.15,1.0,1551.26,1070.05,0.93,1459.36,1069.79,0.92,1584.06,1171.56,1.0,1423.53,1173.26,1.0,1626.76,1302.85,1.0,1385.17,1311.23,0.99,1686.95,1406.9,0.99,1334.12,1421.64,0.99,1559.6,1397.51,1.0,1448.39,1398.63,1.0,1713.64,1475.63,0.99,1326.76,1465.8,0.99,1518.27,1484.0,0.97,1550.54,1506.45,0.97
32,1.067,1504.28,1086.74,0.99,1525.82,1067.24,1.0,1485.68,1066.79,1.0,1551.36,1069.87,0.92,1459.15,1069.58,0.93,1583.47,1171.09,1.0,1422.79,1173.41,1.0,1626.6,1303.59,1.0,1384.61,1312.81,0.99,1686.65,1406.0,0.99,1334.15,1421.12,0.99,1559.72,1397.21,1.0,1448.19,1398.79,1.0,1714.77,1474.29,0.99,1325.21,1465.76,0.99,1519.41,1484.24,0.97,1550.06,1506.41,0.97
33,1.1,1504.07,1086.99,0.99,1525.55,1067.37,1.0,1485.41,1067.09,1.0,1551.37,1069.52,0.93,1459.33,1069.7,0.92,1583.96,1170.94,1.0,1423.77,1173.18,1.0,1626.5,1302.76,1.0,1385.26,1311.52,0.99,1685.97,1406.01,0.99,1334.45,1421.49,0.99,1559.5,1396.54,1.0,1448.53,1397.92,1.0,1712.74,1475.64,0.99,1327.56,1466.2,0.99,1517.29,1482.48,0.97,1549.04,1505.67,0.97
34,1.133,1504.08,1087.23,0.99,1525.64,1067.46,1.0,1485.23,1067.19,1.0,1551.56,1069.79,0.93,1459.01,1070.01,0.92,1583.89,1171.67,1.0,1423.66,1173.56,1.0,1626.72,1303.48,1.0,1385.12,1311.33,0.99,1686.53,1406.22,0.99,1333.92,1419.44,0.99,1558.66,1396.47,1.0,1447.71,1397.62,1.0,1712.0,1476.24,0.99,1326.48,1466.28,0.99,1515.28,1482.26,0.97,1549.57,1505.98,0.97
35,1.167,1504.15,1087.22,0.99,1525.73,1067.58,1.0,1485.43,1067.2,1.0,1551.56,1070.12,0.93,1459.28,1070.08,0.92,1584.02,1171.44,1.0,1423.4,1173.29,1.0,1627.07,1304.01,1.0,1385.51,1311.88,1.0,1686.72,1406.05,0.99,1334.38,1420.05,0.99,1559.23,1396.73,1.0,1448.13,1397.97,1.0,1714.64,1475.85,0.99,1327.05,1466.15,0.99,1514.81,1483.59,0.97,1553.86,1506.75,0.97
36,1.2,1504.9,1086.76,0.99,1526.1,1066.75,1.0,1486.0,1066.82,1.0,1551.55,1068.79,0.93,1459.92,1069.79,0.92,1584.56,1171.17,1.0,1423.85,1173.31,1.0,1627.68,1304.91,1.0,1384.72,1312.67,1.0,1686.88,1407.43,0.99,1334.55,1422.15,0.99,1559.86,1395.14,1.0,1448.61,1396.47,1.0,1713.48,1478.13,0.99,1328.91,1467.28,0.99,1519.27,1481.92,0.97,1548.89,1505.74,0.97
37,1.233,1505.03,1087.01,0.99,1526.16,1067.16,1.0,1486.36,1067.16,1.0,1551.38,1068.7,0.92,1460.06,1069.5,0.92,1584.16,1171.13,1.0,1423.98,1173.16,1.0,1627.39,1304.56,1.0,1385.03,1312.14,1.0,1687.02,1407.13,0.99,1333.41,1419.67,0.99,1558.93,1396.8,1.0,1448.19,1397.99,1.0,1712.81,1477.97,0.99,1327.83,1467.0,0.99,1514.37,1482.06,0.97,1552.37,1506.22,0.97
38,1.267,1505.48,1086.66,0.99,1526.64,1066.98,1.0,1486.44,1066.86,1.0,1551.51,1068.92,0.91,1459.01,1069.47,0.94,1583.84,1171.15,1.0,1423.84,1173.27,1.0,1626.24,1303.05,1.0,1385.19,1311.58,1.0,1686.54,1406.75,0.99,1333.43,1420.27,0.99,1559.27,1397.74,1.0,1448.45,1398.88,1.0,1713.33,1476.59,0.99,1327.13,1465.53,0.99,1517.08,1482.89,0.97,1549.3,1505.8,0.97
39,1.3,1505.14,1086.4,0.99,1526.38,1066.85,1.0,1486.31,1066.77,1.0,1551.8,1069.06,0.92,1459.83,1069.73,0.93,1583.96,1170.81,1.0,1424.2,1173.14,1.0,1626.8,1302.24,1.0,1385.96,1311.81,1.0,1686.57,1407.27,0.99,1333.96,1420.22,0.99,1559.23,1397.21,1.0,1448.62,1398.43,1.0,1714.96,1476.92,0.99,1327.18,1464.97,0.99,1514.82,1483.35,0.97,1552.73,1507.22,0.97
40,1.333,1505.19,1086.45,0.99,1526.22,1066.92,1.0,1486.38,1066.88,1.0,1551.23,1069.39,0.92,1459.74,1070.14,0.93,1583.68,1170.88,1.0,1423.72,1173.3,1.0,1626.82,1303.18,1.0,1385.39,1312.06,0.99,1686.53,1406.72,0.99,1333.78,1419.87,0.99,1559.42,1396.2,1.0,1448.61,1397.62,1.0,1715.67,1476.47,0.99,1327.45,1465.49,0.99,1515.63,1482.46,0.97,1551.5,1506.74,0.97
41,1.367,1505.86,1086.67,0.99,1526.81,1067.01,1.0,1486.85,1067.07,1.0,1551.73,1069.45,0.92,1460.07,1070.46,0.93,1584.12,1171.02,1.0,1424.09,1173.87,1.0,1626.13,1301.99,1.0,1385.09,1311.93,1.0,1685.69,1406.28,0.99,1334.06,1420.77,0.99,1559.07,1395.71,1.0,1448.3,1397.37,1.0,1713.47,1475.93,0.99,1330.28,1465.63,0.99,1517.61,1481.84,0.97,1549.77,1506.34,0.97
42,1.4,1505.83,1086.92,0.99,1526.9,1067.16,1.0,1486.83,1067.2,1.0,1551.93,1069.15,0.92,1459.87,1070.09,0.93,1584.19,1171.18,1.0,1423.88,1173.71,1.0,1627.15,1303.42,1.0,1385.32,1312.87,1.0,1686.5,1406.97,0.99,1334.08,1422.11,0.99,1558.77,1395.35,1.0,1447.73,1396.61,1.0,1713.58,1475.82,0.99,1326.42,1464.08,0.99,1513.84,1482.54,0.97,1545.01,1506.63,0.97
43,1.433,1505.14,1086.51,0.99,1526.61,1066.76,1.0,1486.43,1066.77,1.0,1552.76,1068.19,0.93,1460.12,1068.99,0.92,1584.5,1170.72,1.0,1424.18,1173.88,1.0,1626.82,1302.62,1.0,1385.21,1312.96,0.99,1685.72,1406.26,0.99,1334.19,1421.02,0.99,1560.2,1396.71,1.0,1448.85,1398.37,1.0,1715.07,1474.99,0.99,1325.74,1464.7,0.99,1518.15,1485.14,0.97,1546.38,1507.09,0.97
44,1.467,1505.58,1086.55,0.99,1526.89,1066.65,1.0,1486.58,1066.67,1.0,1552.57,1068.69,0.93,1460.14,1069.58,0.93,1584.5,1171.41,1.0,1424.4,1174.35,1.0,1626.88,1303.55,1.0,1385.21,1313.24,0.99,1686.03,1406.19,0.99,1333.36,1421.97,0.99,1559.23,1395.6,1.0,1448.26,1397.22,1.0,1713.85,1475.6,0.99,1328.27,1465.7,0.99,1517.86,1482.95,0.97,1547.98,1506.52,0.97
45,1.5,1505.5,1086.51,0.99,1526.87,1066.66,1.0,1486.66,1066.64,1.0,1552.61,1068.39,0.93,1460.24,1069.17,0.92,1584.41,1171.52,1.0,1424.31,1173.95,1.0,1627.32,1304.44,1.0,1385.16,1313.39,1.0,1686.46,1407.44,0.99,1334.36,1422.32,0.99,1559.76,1396.66,1.0,1448.72,1397.99,1.0,1714.35,1476.02,0.99,1326.16,1464.55,0.99,1517.32,1482.79,0.97,1546.82,1506.52,0.97
46,1.533,1505.66,1086.01,0.99,1527.23,1066.14,1.0,1486.63,1066.2,1.0,1553.47,1068.09,0.93,1460.26,1069.02,0.92,1584.61,1171.47,1.0,1424.34,1174.02,1.0,1627.69,1304.28,1.0,1385.5,1313.0,1.0,1686.48,1406.37,0.99,1334.03,1421.43,0.99,1559.78,1396.93,1.0,1448.72,1398.39,1.0,1714.8,1474.81,0.99,1325.77,1464.03,0.99,1515.69,1483.74,0.97,1550.84,1506.92,0.97
47,1.567,1505.89,1085.86,0.99,1527.33,1066.18,1.0,1487.02,1065.94,1.0,1552.93,1068.31,0.92,1460.33,1068.55,0.93,1584.6,1171.24,1.0,1424.26,1173.29,1.0,1627.0,1303.76,1.0,1385.41,1311.99,0.99,1685.84,1405.62,0.99,1334.44,1421.29,0.99,1559.91,1395.59,1.0,1448.77,1396.9,1.0,1713.33,1475.15,0.99,1328.26,1464.5,0.99,1518.85,1481.76,0.97,1545.97,1506.26,0.97
48,1.6,1504.78,1086.25,0.99,1526.78,1066.29,1.0,1485.58,1066.04,0.99,1553.66,1068.45,0.94,1459.51,1068.75,0.92,1585.77,1171.59,1.0,1424.65,1173.42,1.0,1627.64,1304.23,1.0,1386.23,1312.35,1.0,1686.3,1406.23,0.99,1334.42,1422.37,0.99,1560.11,1395.57,1.0,1448.55,1396.57,1.0,1713.14,1475.9,0.99,1328.43,1464.52,0.99,1518.98,1481.09,0.97,1545.77,1505.4,0.97
49,1.633,1505.18,1086.46,0.99,1526.87,1066.65,1.0,1486.42,1066.39,0.99,1553.4,1068.93,0.94,1460.89,1069.19,0.91,1585.27,1171.59,1.0,1425.0,1173.6,1.0,1626.83,1304.28,1.0,1385.69,1313.66,1.0,1686.33,1406.44,0.99,1334.8,1422.75,0.99,1559.6,1395.02,1.0,1448.44,1396.2,1.0,1714.57,1476.42,0.99,1329.13,1465.06,0.99,1519.67,1481.93,0.97,1546.89,1506.19,0.97
50,1.667,1505.49,1086.61,0.99,1527.2,1066.73,1.0,1486.6,1066.78,0.99,1553.96,1068.09,0.94,1460.76,1069.01,0.91,1585.37,1170.79,1.0,1425.26,1173.39,1.0,1627.54,1303.16,1.0,1386.3,1312.51,1.0,1686.11,1406.09,0.99,1334.72,1422.02,0.99,1559.63,1396.0,1.0,1448.8,1397.35,1.0,1714.94,1475.19,0.99,1328.46,1464.08,0.99,1515.94,1483.94,0.97,1549.23,1506.95,0.97
51,1.7,1505.61,1087.12,0.99,1527.28,1067.29,1.0,1486.79,1067.1,1.0,1553.33,1068.19,0.93,1460.28,1068.59,0.92,1585.21,1170.86,1.0,1424.78,1173.11,1.0,1627.73,1303.83,1.0,1385.99,1313.07,1.0,1686.35,1405.59,0.99,1334.23,1420.95,0.99,1559.66,1395.82,1.0,1448.87,1396.89,1.0,1713.88,1475.81,0.99,1327.76,1463.88,0.99,1512.64,1483.21,0.97,1548.81,1507.75,0.97
52,1.733,1505.87,1087.15,0.99,1527.46,1067.22,1.0,1486.87,1067.13,1.0,1553.48,1068.46,0.93,1460.33,1069.06,0.92,1584.9,1171.28,1.0,1424.94,1173.56,1.0,1626.53,1302.43,1.0,1385.78,1312.09,1.0,1685.63,1405.65,0.99,1334.86,1420.98,0.99,1558.98,1395.07,1.0,1448.04,1396.21,1.0,1712.58,1476.4,0.99,1327.59,1464.7,0.99,1516.57,1481.59,0.97,1543.2,1506.42,0.97
