Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
14,0.467,1207.84,1108.73,0.99,1227.99,1091.81,1.0,1191.85,1091.45,0.99,1255.56,1097.04,0.96,1171.18,1097.57,0.83,1289.11,1190.96,1.0,1147.41,1194.39,1.0,1315.8,1332.78,1.0,1137.0,1335.72,1.0,1284.25,1446.41,1.0,1155.76,1446.37,1.0,1277.99,1396.6,1.0,1180.16,1396.71,1.0,1399.13,1460.73,0.99,1042.85,1449.51,0.99,1185.56,1491.34,0.97,1287.05,1497.49,0.98
15,0.5,1207.66,1108.42,0.99,1227.93,1091.77,1.0,1191.95,1091.02,0.99,1255.55,1097.51,0.96,1171.58,1097.17,0.82,1289.03,1191.07,1.0,1147.36,1194.04,1.0,1315.71,1332.69,1.0,1136.77,1336.38,1.0,1284.49,1445.24,1.0,1155.26,1446.34,1.0,1278.25,1396.3,1.0,1180.47,1396.24,1.0,1399.3,1462.27,0.99,1044.76,1450.29,0.99,1186.5,1490.59,0.97,1286.46,1497.46,0.98
16,0.533,1207.55,1109.0,0.99,1227.94,1092.04,1.0,1191.71,1091.41,0.99,1255.84,1097.43,0.96,1171.26,1097.32,0.82,1288.54,1191.17,1.0,1147.57,1194.45,1.0,1315.9,1333.24,1.0,1136.88,1335.92,1.0,1283.77,1446.05,1.0,1155.85,1446.85,1.0,1278.33,1394.8,1.0,1180.96,1395.1,1.0,1398.7,1460.64,0.99,1045.16,1450.82,0.99,1187.59,1491.15,0.97,1290.01,1497.72,0.98
17,0.567,1207.58,1108.85,0.99,1228.03,1091.96,1.0,1191.74,1091.29,0.99,1256.13,1097.38,0.96,1171.35,1097.18,0.82,1288.82,1190.69,1.0,1147.96,1194.41,1.0,1315.76,1332.97,1.0,1137.19,1337.07,1.0,1283.69,1446.86,0.99,1155.26,1446.58,1.0,1278.06,1396.16,1.0,1180.65,1396.51,1.0,1399.96,1460.94,0.99,1043.94,1451.06,0.99,1186.82,1490.93,0.97,1288.54,1497.31,0.98
18,0.6,1207.51,1108.72,0.99,1227.84,1092.06,1.0,1191.97,1091.22,0.99,1255.55,1097.54,0.96,1171.6,1096.97,0.82,1288.91,1190.77,1.0,1147.38,1194.32,1.0,1316.32,1332.72,1.0,1136.69,1337.54,1.0,1283.51,1445.92,1.0,1156.33,1448.02,1.0,1278.23,1396.74,1.0,1180.61,1397.05,1.0,1398.93,1460.38,0.99,1043.39,1450.3,0.99,1185.67,1492.3,0.97,1291.37,1498.65,0.98
19,0.633,1207.82,1108.82,0.99,1228.14,1092.1,1.0,1192.03,1091.34,0.99,1255.57,1097.64,0.96,1171.32,1097.28,0.83,1288.78,1191.66,1.0,1147.21,1194.82,1.0,1315.12,1333.76,1.0,1137.19,1337.24,1.0,1282.71,1446.75,1.0,1156.06,1446.85,1.0,1278.83,1396.59,1.0,1181.19,1396.7,1.0,1399.82,1460.92,0.99,1043.93,1449.6,0.99,1185.31,1491.74,0.97,1291.01,1498.51,0.98
20,0.667,1207.51,1109.05,0.99,1227.89,1092.36,1.0,1191.89,1091.44,0.99,1255.27,1097.65,0.96,1171.15,1096.9,0.83,1288.49,1191.36,1.0,1147.31,1194.67,1.0,1315.39,1333.41,1.0,1136.65,1336.74,1.0,1282.28,1446.77,1.0,1156.32,1447.61,1.0,1278.64,1396.42,1.0,1181.3,1396.73,1.0,1398.8,1459.65,0.99,1045.42,1450.76,0.99,1187.75,1492.45,0.97,1291.27,1497.6,0.98
21,0.7,1207.84,1108.91,0.99,1227.92,1092.18,1.0,1192.21,1091.6,0.99,1255.16,1097.44,0.96,1171.77,1097.46,0.83,1288.73,1190.75,1.0,1147.66,1194.02,1.0,1315.34,1332.84,1.0,1136.96,1335.79,1.0,1283.29,1446.14,1.0,1155.81,1446.81,1.0,1278.15,1396.24,1.0,1180.75,1396.43,1.0,1399.13,1460.27,0.99,1043.54,1450.09,0.99,1186.12,1491.85,0.97,1288.35,1497.81,0.98
22,0.733,1207.21,1108.86,0.99,1227.42,1092.09,1.0,1191.7,1091.43,0.99,1255.01,1097.12,0.96,1171.37,1096.92,0.82,1288.72,1190.72,1.0,1147.08,1194.06,1.0,1315.02,1332.87,1.0,1137.44,1335.92,1.0,1283.42,1447.3,1.0,1154.82,1446.61,1.0,1278.51,1395.69,1.0,1180.55,1395.92,1.0,1397.73,1460.55,0.99,1043.28,1450.4,0.99,1187.54,1489.8,0.97,1287.0,1495.31,0.98
23,0.767,1207.68,1109.22,0.99,1228.0,1092.13,1.0,1191.64,1091.72,0.99,1255.68,1096.98,0.96,1170.88,1097.39,0.83,1288.2,1190.1,1.0,1147.71,1194.31,1.0,1315.49,1332.06,1.0,1137.55,1336.39,1.0,1284.19,1445.2,0.99,1156.31,1447.05,1.0,1278.13,1396.03,1.0,1181.06,1396.64,1.0,1398.58,1459.68,0.99,1042.78,1449.98,0.99,1185.43,1491.78,0.97,1288.25,1498.16,0.98
24,0.8,1207.08,1108.19,0.99,1227.03,1091.25,1.0,1191.16,1091.13,0.99,1254.87,1096.78,0.96,1171.08,1097.89,0.81,1288.34,1190.8,1.0,1148.23,1194.46,1.0,1315.51,1334.54,1.0,1137.98,1336.33,1.0,1283.11,1446.29,1.0,1155.85,1445.87,1.0,1278.51,1396.4,1.0,1181.65,1396.65,1.0,1399.51,1461.01,0.99,1044.43,1450.18,0.99,1186.37,1492.33,0.97,1289.11,1497.64,0.98
25,0.833,1206.89,1108.17,0.99,1226.98,1091.31,1.0,1191.21,1090.9,0.99,1254.89,1096.69,0.96,1170.99,1097.13,0.81,1288.56,1190.84,1.0,1147.62,1194.64,1.0,1314.9,1332.52,1.0,1136.81,1335.63,1.0,1285.61,1442.57,1.0,1155.76,1446.26,1.0,1279.38,1395.7,1.0,1182.03,1396.23,1.0,1398.6,1459.26,0.99,1044.01,1450.16,0.99,1187.95,1493.88,0.98,1292.17,1498.68,0.98
26,0.867,1207.03,1109.22,0.99,1227.22,1092.06,1.0,1191.2,1091.81,0.99,1255.31,1096.55,0.96,1170.8,1097.31,0.81,1288.66,1190.92,1.0,1147.46,1194.46,1.0,1315.8,1333.41,1.0,1137.02,1336.02,1.0,1283.47,1446.98,0.99,1155.6,1446.45,1.0,1278.1,1396.8,1.0,1180.55,1397.03,1.0,1398.88,1461.29,0.99,1044.22,1450.1,0.99,1187.7,1491.15,0.97,1289.66,1497.12,0.98
27,0.9,1207.07,1108.63,0.99,1227.2,1091.54,1.0,1191.47,1091.3,0.99,1255.41,1096.1,0.97,1171.33,1096.85,0.8,1288.47,1190.36,1.0,1147.23,1194.47,1.0,1315.64,1332.55,1.0,1136.5,1336.09,1.0,1283.13,1447.63,1.0,1155.38,1445.87,1.0,1277.88,1396.51,1.0,1180.15,1397.1,1.0,1399.33,1461.23,0.99,1043.89,1450.95,0.99,1187.34,1491.86,0.97,1288.44,1497.17,0.98
28,0.933,1207.27,1108.97,0.99,1227.43,1091.94,1.0,1191.58,1091.53,0.99,1255.19,1096.46,0.96,1171.18,1096.88,0.81,1288.51,1191.15,1.0,1147.52,1194.02,1.0,1315.59,1333.74,1.0,1137.6,1336.0,1.0,1284.03,1445.39,1.0,1155.87,1446.34,1.0,1278.1,1396.44,1.0,1180.74,1396.25,1.0,1399.71,1462.16,0.99,1043.55,1449.04,0.99,1185.32,1491.89,0.97,1289.4,1498.46,0.98
29,0.967,1207.31,1108.78,0.99,1227.45,1091.86,1.0,1191.4,1091.56,0.99,1255.22,1096.67,0.96,1170.68,1097.35,0.83,1288.66,1191.04,1.0,1147.38,1194.49,1.0,1315.7,1333.04,1.0,1136.76,1336.49,1.0,1283.01,1445.42,1.0,1157.21,1447.78,1.0,1278.17,1398.2,1.0,1180.62,1398.22,1.0,1400.56,1460.57,0.99,1041.71,1448.34,0.99,1184.68,1494.23,0.97,1288.79,1499.92,0.98
30,1.0,1207.2,1108.66,0.99,1227.17,1091.75,1.0,1191.17,1091.49,0.99,1254.34,1096.8,0.96,1170.52,1097.66,0.83,1287.49,1190.47,1.0,1147.58,1194.61,1.0,1315.21,1332.72,1.0,1137.2,1337.84,1.0,1284.03,1444.35,1.0,1157.23,1447.47,1.0,1277.59,1396.09,1.0,1180.96,1396.45,1.0,1399.35,1461.09,0.99,1043.72,1449.01,0.99,1184.55,1491.83,0.97,1287.85,1498.72,0.98
31,1.033,1207.27,1108.99,0.99,1227.39,1091.97,1.0,1191.27,1091.73,0.99,1255.19,1097.14,0.96,1170.77,1097.97,0.82,1288.35,1190.91,1.0,1147.72,1194.76,1.0,1315.27,1332.45,1.0,1136.82,1335.99,1.0,1283.92,1446.44,1.0,1155.44,1446.47,1.0,1277.85,1396.25,1.0,1180.73,1396.57,1.0,1399.14,1460.41,0.99,1043.74,1449.74,0.99,1186.23,1492.64,0.97,1290.27,1497.93,0.98
32,1.067,1207.14,1108.81,0.99,1227.13,1091.97,1.0,1191.47,1091.7,0.99,1255.06,1096.98,0.96,1171.34,1097.74,0.81,1288.82,1191.25,1.0,1148.02,1194.83,1.0,1315.67,1334.79,1.0,1137.2,1337.19,1.0,1282.88,1448.19,1.0,1155.78,1446.73,1.0,1277.99,1398.13,1.0,1180.77,1398.3,1.0,1400.09,1460.7,0.99,1044.0,1449.84,0.99,1185.54,1493.09,0.97,1288.64,1498.33,0.97
33,1.1,1207.01,1108.9,0.99,1227.01,1091.92,1.0,1191.14,1091.77,0.99,1255.02,1097.1,0.96,1171.02,1098.16,0.81,1288.67,1191.17,1.0,1147.86,1194.66,1.0,1315.48,1334.14,1.0,1137.44,1336.25,1.0,1282.5,1447.37,1.0,1155.86,1446.48,1.0,1278.44,1397.38,1.0,1181.26,1397.47,1.0,1399.33,1461.83,0.99,1044.53,1449.84,0.99,1185.56,1492.71,0.97,1290.82,1498.19,0.97
34,1.133,1206.95,1108.78,0.99,1227.23,1091.86,1.0,1191.13,1091.38,0.99,1255.2,1096.89,0.96,1170.7,1097.16,0.82,1287.94,1191.04,1.0,1147.84,1194.34,1.0,1315.56,1333.06,1.0,1137.22,1335.95,1.0,1283.91,1446.02,1.0,1156.05,1446.31,1.0,1278.19,1396.27,1.0,1181.38,1396.33,1.0,1399.37,1461.41,0.99,1044.07,1449.76,0.99,1187.06,1493.07,0.97,1291.31,1498.79,0.98
35,1.167,1206.7,1108.8,0.99,1226.95,1091.98,1.0,1190.99,1091.44,0.99,1254.95,1097.32,0.96,1170.68,1097.45,0.81,1287.84,1190.94,1.0,1147.85,1194.34,1.0,1315.66,1332.75,1.0,1137.3,1335.48,1.0,1284.28,1445.96,1.0,1156.02,1446.33,1.0,1278.25,1396.94,1.0,1181.52,1397.15,1.0,1399.55,1459.95,0.99,1043.21,1449.61,0.99,1186.46,1493.38,0.97,1291.02,1498.96,0.97
36,1.2,1207.46,1108.5,0.99,1227.41,1091.56,1.0,1191.39,1091.41,0.99,1254.9,1096.83,0.96,1170.8,1097.9,0.83,1288.52,1190.91,1.0,1147.58,1194.67,1.0,1315.98,1332.71,1.0,1137.61,1335.84,1.0,1285.16,1444.75,0.99,1156.16,1447.78,1.0,1278.07,1397.03,1.0,1180.82,1397.33,1.0,1399.59,1460.89,0.99,1045.27,1449.61,0.99,1187.61,1492.75,0.97,1289.76,1498.22,0.98
37,1.233,1207.07,1108.7,0.99,1227.24,1091.64,1.0,1190.94,1091.23,0.99,1254.57,1096.94,0.96,1170.18,1097.45,0.83,1287.94,1190.78,1.0,1147.34,1194.7,1.0,1315.19,1333.72,1.0,1137.07,1337.86,1.0,1283.61,1444.85,1.0,1156.78,1447.35,1.0,1277.49,1396.41,1.0,1180.62,1396.74,1.0,1397.96,1460.58,0.99,1044.62,1449.91,0.99,1184.72,1492.02,0.97,1289.44,1498.03,0.98
38,1.267,1206.77,1108.55,0.99,1226.76,1091.69,1.0,1191.0,1091.43,0.99,1254.48,1096.91,0.96,1170.75,1097.7,0.82,1288.23,1190.97,1.0,1147.46,1194.72,1.0,1315.96,1333.54,1.0,1137.28,1336.28,1.0,1283.21,1445.71,0.99,1155.9,1446.73,1.0,1278.36,1397.44,1.0,1181.23,1397.79,1.0,1398.79,1460.69,0.99,1044.5,1449.94,0.99,1185.59,1492.51,0.97,1288.75,1498.73,0.98
39,1.3,1206.89,1108.95,0.99,1226.95,1091.85,1.0,1190.74,1091.68,0.99,1254.5,1097.15,0.96,1170.05,1098.13,0.83,1287.55,1190.66,1.0,1147.36,1195.17,1.0,1315.24,1332.33,1.0,1135.83,1335.84,1.0,1283.14,1445.62,0.99,1156.01,1446.97,1.0,1277.1,1396.35,1.0,1180.12,1397.15,1.0,1397.29,1459.52,0.99,1044.9,1451.3,0.99,1189.02,1492.99,0.97,1283.55,1497.5,0.98
40,1.333,1206.84,1108.85,0.99,1226.97,1091.74,1.0,1190.83,1091.56,0.99,1255.15,1096.93,0.96,1170.5,1097.92,0.81,1288.45,1190.88,1.0,1147.52,1195.19,1.0,1315.04,1334.08,1.0,1137.22,1337.27,1.0,1282.38,1446.85,0.99,1156.7,1447.41,1.0,1278.33,1396.21,1.0,1180.99,1396.89,1.0,1399.01,1458.85,0.99,1045.02,1449.37,0.99,1187.71,1492.8,0.98,1289.88,1497.85,0.98
41,1.367,1206.44,1108.6,0.99,1226.75,1091.81,1.0,1190.65,1091.19,0.99,1254.68,1097.6,0.96,1170.36,1097.56,0.82,1288.11,1191.72,1.0,1147.1,1194.96,1.0,1315.07,1333.92,1.0,1137.09,1336.66,1.0,1282.21,1448.41,1.0,1155.56,1447.28,1.0,1278.54,1397.12,1.0,1181.23,1397.21,1.0,1399.23,1460.86,0.99,1044.62,1449.38,0.99,1186.01,1490.49,0.97,1289.54,1496.88,0.98
42,1.4,1206.37,1108.72,0.99,1226.38,1091.75,1.0,1190.57,1091.53,0.99,1254.23,1096.56,0.96,1170.28,1097.49,0.81,1288.39,1190.73,1.0,1147.29,1194.61,1.0,1315.38,1332.58,1.0,1136.94,1335.81,1.0,1283.14,1446.85,1.0,1155.6,1447.01,1.0,1278.55,1397.26,1.0,1181.15,1397.5,1.0,1398.13,1460.79,0.99,1043.74,1448.94,0.99,1186.08,1491.91,0.97,1287.32,1497.72,0.97
43,1.433,1206.05,1108.77,0.99,1226.2,1091.91,1.0,1190.37,1091.53,0.99,1254.27,1097.19,0.96,1170.37,1097.71,0.81,1288.03,1190.66,1.0,1147.32,1194.4,1.0,1316.95,1332.87,1.0,1137.3,1336.21,1.0,1283.03,1445.11,1.0,1155.52,1446.95,1.0,1278.57,1396.87,1.0,1181.41,1397.12,1.0,1399.87,1461.5,0.99,1043.89,1450.11,0.99,1185.57,1491.58,0.97,1289.23,1497.84,0.97
44,1.467,1205.95,1108.7,0.99,1225.87,1091.77,1.0,1190.2,1091.64,0.99,1253.82,1096.94,0.96,1170.14,1098.06,0.81,1288.25,1190.5,1.0,1147.16,1195.04,1.0,1315.69,1332.72,1.0,1136.96,1336.47,1.0,1284.48,1446.94,1.0,1155.48,1446.67,1.0,1277.85,1397.48,1.0,1180.31,1398.23,1.0,1399.55,1460.06,0.99,1043.94,1450.95,0.99,1188.59,1493.34,0.97,1290.69,1498.41,0.98
45,1.5,1205.81,1108.84,0.99,1225.75,1091.99,1.0,1190.07,1091.78,0.99,1253.77,1097.21,0.96,1170.01,1098.15,0.81,1287.91,1190.9,1.0,1147.66,1194.93,1.0,1315.11,1332.45,1.0,1136.24,1335.36,1.0,1282.95,1446.73,0.99,1155.7,1446.69,1.0,1277.85,1396.57,1.0,1180.89,1396.97,1.0,1398.82,1459.11,0.99,1044.04,1449.17,0.99,1187.14,1492.79,0.97,1287.47,1497.95,0.98
46,1.533,1205.62,1109.29,0.99,1225.77,1092.23,1.0,1189.7,1092.0,0.99,1254.04,1097.45,0.96,1169.52,1098.35,0.81,1287.57,1190.89,1.0,1147.41,1195.24,1.0,1315.53,1333.51,1.0,1137.04,1336.66,1.0,1283.29,1447.7,0.99,1155.99,1446.99,1.0,1277.96,1396.42,1.0,1181.11,1397.05,1.0,1400.19,1458.06,0.99,1043.87,1448.48,0.99,1186.73,1492.53,0.97,1291.29,1497.96,0.98
47,1.567,1205.56,1109.04,0.99,1225.47,1092.03,1.0,1189.93,1091.93,0.99,1253.96,1097.06,0.97,1170.4,1098.29,0.79,1288.67,1190.75,1.0,1147.69,1195.3,1.0,1316.46,1332.88,1.0,1136.6,1337.52,1.0,1283.55,1446.9,1.0,1156.96,1447.21,1.0,1278.22,1396.43,1.0,1180.69,1396.99,1.0,1399.07,1461.55,0.99,1043.25,1450.52,0.99,1187.24,1492.48,0.97,1288.92,1498.51,0.98
48,1.6,1206.77,1109.25,0.99,1226.64,1092.02,1.0,1190.4,1092.21,0.99,1253.96,1096.66,0.96,1169.47,1098.55,0.84,1288.06,1191.1,1.0,1146.97,1195.44,1.0,1315.3,1333.41,1.0,1137.36,1335.76,1.0,1284.14,1445.77,1.0,1155.13,1446.27,1.0,1278.64,1396.13,1.0,1181.34,1396.64,1.0,1397.51,1460.23,0.99,1044.42,1449.33,0.99,1187.73,1493.11,0.97,1291.78,1497.92,0.98
49,1.633,1206.69,1108.82,0.99,1226.56,1091.67,1.0,1190.35,1091.79,0.99,1253.84,1096.32,0.96,1169.57,1098.06,0.84,1287.48,1190.9,1.0,1147.36,1195.24,1.0,1315.74,1332.98,1.0,1136.86,1336.72,1.0,1285.02,1445.61,1.0,1156.47,1446.97,1.0,1277.3,1396.98,1.0,1180.51,1397.45,1.0,1398.99,1461.05,0.99,1044.34,1449.47,0.99,1187.55,1491.13,0.97,1288.54,1497.68,0.98
50,1.667,1206.46,1109.3,0.99,1226.44,1091.93,1.0,1190.17,1092.08,0.99,1254.19,1096.21,0.96,1169.5,1098.02,0.83,1287.31,1190.45,1.0,1147.51,1195.75,1.0,1315.04,1333.39,1.0,1136.26,1338.16,1.0,1283.55,1446.21,1.0,1157.06,1447.02,1.0,1276.84,1396.64,1.0,1180.22,1397.72,1.0,1399.44,1459.56,0.99,1044.2,1450.77,0.99,1186.96,1493.45,0.97,1290.46,1499.17,0.98
51,1.7,1206.48,1109.24,0.99,1226.34,1092.13,1.0,1190.2,1092.24,0.99,1253.72,1096.97,0.96,1169.47,1098.7,0.83,1287.31,1190.78,1.0,1147.66,1195.69,1.0,1315.8,1332.4,1.0,1136.29,1336.55,1.0,1283.63,1445.4,1.0,1156.55,1446.13,1.0,1278.33,1396.98,1.0,1181.83,1397.75,1.0,1398.46,1460.4,0.99,1044.16,1450.27,0.99,1187.49,1493.05,0.97,1288.86,1498.24,0.97
52,1.733,1206.1,1109.64,0.99,1226.28,1092.26,1.0,1189.84,1092.3,0.99,1254.48,1097.13,0.96,1169.47,1098.63,0.82,1287.03,1190.69,1.0,1148.11,1194.94,1.0,1316.88,1331.95,1.0,1136.24,1333.81,1.0,1284.0,1447.8,0.99,1154.34,1444.35,1.0,1278.5,1394.52,1.0,1182.42,1395.08,1.0,1398.36,1460.15,0.99,1043.28,1450.13,0.99,1186.8,1491.58,0.97,1291.28,1497.77,0.98
