Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
16,0.533,1394.61,1131.16,0.99,1412.77,1111.85,0.99,1374.24,1112.21,0.99,1433.88,1115.65,0.85,1346.92,1117.98,0.95,1466.08,1210.78,1.0,1314.04,1213.7,1.0,1500.67,1344.58,0.99,1272.66,1345.65,0.99,1544.25,1440.55,0.99,1244.3,1446.94,0.99,1429.93,1405.23,1.0,1326.87,1405.93,1.0,1559.31,1492.39,0.99,1237.42,1494.56,0.99,1374.28,1481.55,0.94,1365.47,1482.38,0.94
17,0.567,1393.89,1131.36,0.99,1412.43,1112.11,0.99,1373.52,1112.37,0.99,1434.27,1116.17,0.87,1346.95,1118.29,0.95,1466.44,1211.34,1.0,1314.45,1214.12,1.0,1501.04,1345.33,0.99,1272.07,1344.6,0.99,1545.01,1440.68,0.99,1244.22,1447.15,0.99,1429.47,1406.65,1.0,1327.14,1407.46,1.0,1557.12,1490.5,0.99,1239.9,1495.55,0.99,1371.39,1481.52,0.95,1373.52,1480.65,0.94
18,0.6,1394.21,1131.38,0.99,1412.58,1112.11,0.99,1373.93,1112.33,0.99,1434.0,1115.79,0.86,1347.16,1117.79,0.95,1466.32,1211.08,1.0,1314.29,1213.52,1.0,1500.49,1344.7,0.99,1272.56,1344.38,0.99,1544.74,1440.98,0.99,1244.05,1446.46,0.99,1430.45,1406.45,1.0,1328.08,1407.05,1.0,1556.44,1493.84,0.99,1242.45,1496.35,0.99,1373.76,1479.07,0.94,1373.19,1479.63,0.94
19,0.633,1394.33,1131.4,0.99,1412.62,1112.08,0.99,1373.99,1112.34,0.99,1433.81,1116.29,0.86,1347.09,1118.38,0.95,1466.28,1211.79,1.0,1313.85,1214.13,1.0,1500.5,1345.73,0.99,1272.72,1345.45,0.99,1544.87,1440.92,0.99,1244.08,1446.87,0.99,1430.51,1405.21,1.0,1327.49,1405.73,1.0,1557.5,1494.41,0.99,1239.67,1496.45,0.99,1373.93,1479.54,0.95,1369.69,1479.7,0.95
20,0.667,1394.68,1131.46,0.99,1413.48,1113.07,0.99,1374.36,1113.16,1.0,1434.34,1116.4,0.88,1346.9,1118.14,0.96,1468.31,1213.22,1.0,1312.71,1216.22,1.0,1499.33,1348.03,1.0,1274.46,1347.93,1.0,1545.55,1438.88,0.99,1241.83,1446.72,0.99,1433.99,1408.16,1.0,1329.98,1408.64,1.0,1562.75,1492.55,0.99,1229.96,1496.56,0.99,1364.54,1484.18,0.93,1379.51,1481.75,0.93
21,0.7,1394.29,1131.24,0.99,1412.77,1111.86,0.99,1373.97,1111.95,0.99,1434.2,1115.53,0.86,1346.88,1117.29,0.95,1466.76,1211.46,1.0,1313.39,1214.26,1.0,1500.82,1346.06,0.99,1271.96,1347.27,0.99,1545.88,1442.59,0.99,1243.68,1448.09,0.99,1430.58,1406.04,1.0,1327.16,1406.83,1.0,1558.6,1494.11,0.99,1240.11,1497.01,0.99,1372.87,1481.24,0.94,1371.44,1482.57,0.94
22,0.733,1394.45,1131.02,0.99,1412.79,1111.7,0.99,1374.25,1111.86,0.99,1434.02,1115.4,0.86,1347.24,1117.28,0.95,1466.04,1211.1,1.0,1314.09,1214.02,1.0,1500.79,1346.23,0.99,1272.15,1345.91,0.99,1545.69,1441.77,0.99,1244.17,1446.93,0.99,1429.65,1405.75,1.0,1327.34,1406.78,1.0,1557.08,1492.55,0.99,1240.39,1498.02,0.99,1372.03,1481.77,0.95,1376.88,1481.41,0.95
23,0.767,1394.62,1130.99,0.99,1412.69,1111.47,0.99,1374.11,1111.74,1.0,1433.35,1115.35,0.84,1346.27,1117.57,0.95,1466.14,1211.16,1.0,1313.39,1214.55,1.0,1500.76,1346.26,0.99,1272.72,1346.94,0.99,1545.54,1441.73,0.99,1243.4,1447.47,0.99,1430.98,1406.32,1.0,1328.16,1407.48,1.0,1557.44,1495.11,0.99,1241.81,1499.15,0.99,1373.03,1481.04,0.95,1375.49,1481.25,0.95
24,0.8,1394.1,1130.53,0.99,1412.33,1110.97,0.99,1373.44,1111.53,0.99,1433.62,1115.4,0.86,1346.71,1118.25,0.95,1467.47,1212.02,1.0,1313.06,1214.27,1.0,1500.8,1345.54,0.99,1272.71,1345.6,0.99,1544.34,1441.46,0.99,1243.9,1446.97,0.99,1432.38,1406.24,1.0,1328.14,1406.44,1.0,1557.13,1498.16,0.99,1242.49,1496.12,0.99,1375.93,1476.88,0.94,1366.37,1476.92,0.94
25,0.833,1394.55,1130.54,0.99,1412.61,1110.91,0.99,1373.85,1111.59,0.99,1433.65,1115.06,0.86,1346.81,1118.24,0.95,1466.75,1211.39,1.0,1313.38,1214.33,1.0,1500.82,1345.43,0.99,1272.49,1346.32,0.99,1544.54,1440.2,0.99,1243.59,1447.73,0.99,1431.15,1405.1,1.0,1327.57,1405.73,1.0,1556.37,1496.53,0.99,1239.65,1496.24,0.99,1375.54,1479.08,0.94,1369.75,1480.37,0.94
26,0.867,1393.44,1130.66,0.99,1411.9,1111.13,0.99,1372.96,1111.41,0.99,1433.31,1115.45,0.87,1346.41,1117.74,0.95,1466.71,1211.46,1.0,1312.95,1214.41,1.0,1500.78,1345.87,0.99,1272.64,1346.61,0.99,1544.77,1440.63,0.99,1244.12,1446.82,0.99,1431.14,1405.48,1.0,1327.59,1406.24,1.0,1556.75,1496.34,0.99,1239.25,1498.35,0.99,1372.98,1479.59,0.95,1376.0,1480.55,0.95
27,0.9,1393.73,1130.93,0.99,1412.07,1111.4,0.99,1373.15,1111.8,0.99,1433.43,1115.61,0.86,1346.25,1118.05,0.95,1466.23,1211.67,1.0,1313.32,1214.09,1.0,1500.65,1345.25,0.99,1273.02,1344.97,0.99,1545.2,1441.3,0.99,1244.94,1446.74,0.99,1431.32,1404.6,1.0,1328.27,1405.13,1.0,1556.78,1494.78,0.99,1243.28,1495.34,0.99,1374.57,1478.95,0.95,1370.69,1479.47,0.95
28,0.933,1392.91,1130.71,0.99,1411.75,1111.26,0.99,1372.61,1111.27,0.99,1433.67,1115.67,0.88,1346.86,1117.4,0.94,1466.64,1211.45,1.0,1313.48,1214.09,1.0,1501.02,1345.36,0.99,1273.12,1345.6,0.99,1545.0,1441.72,0.99,1243.88,1447.92,0.99,1431.33,1405.02,1.0,1328.56,1405.7,1.0,1555.8,1498.11,0.99,1240.03,1500.3,0.99,1372.27,1480.61,0.94,1384.91,1482.44,0.95
29,0.967,1393.46,1130.36,0.99,1411.95,1110.91,0.99,1373.08,1111.16,0.99,1433.38,1115.22,0.87,1346.89,1117.52,0.95,1466.78,1211.29,1.0,1313.63,1214.68,1.0,1500.73,1345.58,0.99,1273.02,1346.68,0.99,1544.22,1441.33,0.99,1243.19,1448.29,0.99,1431.26,1405.37,1.0,1328.0,1406.37,1.0,1557.85,1497.89,0.99,1239.05,1501.16,0.99,1373.38,1479.23,0.95,1380.15,1480.21,0.95
30,1.0,1393.56,1130.35,0.99,1412.1,1110.85,0.99,1373.07,1110.99,0.99,1433.58,1115.56,0.87,1346.71,1117.56,0.95,1466.78,1211.62,1.0,1313.05,1214.61,1.0,1501.53,1345.84,0.99,1272.39,1346.67,0.99,1545.3,1442.4,0.99,1243.61,1448.64,0.99,1430.7,1404.77,1.0,1327.31,1405.7,1.0,1556.26,1497.62,0.99,1241.79,1500.76,0.99,1373.65,1479.17,0.94,1379.6,1480.52,0.94
31,1.033,1393.4,1130.42,0.99,1412.01,1110.76,0.99,1372.67,1111.03,0.99,1433.72,1115.67,0.88,1346.48,1117.94,0.95,1467.2,1211.89,1.0,1313.02,1214.68,1.0,1501.5,1345.17,0.99,1272.56,1346.76,0.99,1545.08,1442.36,0.99,1243.54,1448.49,0.99,1431.4,1405.03,1.0,1327.25,1405.61,1.0,1555.89,1499.37,0.99,1241.98,1499.94,0.99,1374.99,1475.64,0.94,1366.95,1477.38,0.94
32,1.067,1393.36,1130.31,0.99,1411.89,1110.63,0.99,1372.75,1110.86,0.99,1433.26,1115.76,0.88,1346.74,1118.06,0.95,1466.62,1211.26,1.0,1313.53,1214.7,1.0,1500.97,1345.24,0.99,1272.86,1346.24,0.99,1544.84,1441.81,0.99,1244.2,1448.1,0.99,1430.62,1403.34,1.0,1327.62,1404.47,1.0,1555.16,1499.04,0.99,1241.7,1503.24,0.99,1374.71,1479.74,0.94,1383.73,1479.93,0.94
33,1.1,1393.73,1130.5,0.99,1412.3,1110.68,0.99,1372.72,1110.97,0.99,1433.66,1115.52,0.86,1345.43,1117.82,0.95,1466.55,1211.57,1.0,1312.52,1214.39,1.0,1500.8,1345.2,0.99,1272.06,1346.23,0.99,1544.37,1441.44,0.99,1244.01,1447.7,0.99,1431.24,1403.65,1.0,1327.16,1404.31,1.0,1556.28,1497.73,0.99,1239.78,1498.85,0.99,1375.42,1478.96,0.94,1368.53,1480.01,0.94
34,1.133,1393.54,1130.43,0.99,1412.11,1110.82,0.99,1372.8,1111.15,0.99,1433.83,1115.58,0.87,1346.3,1117.98,0.95,1466.78,1211.92,1.0,1313.17,1214.39,1.0,1501.21,1345.68,0.99,1272.96,1346.39,0.99,1544.83,1441.23,0.99,1244.35,1448.26,0.99,1430.9,1404.33,1.0,1327.08,1404.77,1.0,1556.99,1496.92,0.99,1239.12,1497.04,0.99,1373.94,1478.65,0.94,1368.31,1481.21,0.94
35,1.167,1393.85,1130.23,0.99,1412.67,1111.86,0.99,1373.26,1112.19,1.0,1434.14,1116.53,0.9,1346.85,1118.78,0.96,1468.48,1213.32,1.0,1312.65,1215.28,1.0,1499.61,1346.63,1.0,1273.86,1344.62,1.0,1544.71,1439.31,0.99,1242.67,1445.66,0.99,1433.63,1406.79,1.0,1329.26,1406.69,1.0,1561.02,1491.78,0.99,1233.58,1492.76,0.99,1366.62,1481.74,0.93,1368.6,1480.0,0.93
36,1.2,1393.59,1130.28,0.99,1411.79,1110.87,0.99,1373.04,1111.52,0.99,1433.5,1115.12,0.87,1346.76,1118.2,0.95,1466.93,1211.5,1.0,1313.53,1214.27,1.0,1501.21,1344.41,0.99,1272.8,1344.98,0.99,1543.84,1440.66,0.99,1244.16,1446.16,0.99,1431.75,1406.04,1.0,1328.14,1406.57,1.0,1557.15,1495.76,0.99,1242.52,1494.63,0.99,1375.56,1477.4,0.94,1366.1,1479.44,0.94
37,1.233,1393.74,1130.16,0.99,1412.44,1111.87,0.99,1373.3,1112.31,1.0,1433.76,1116.1,0.9,1346.89,1118.63,0.96,1468.4,1213.18,1.0,1312.7,1215.23,1.0,1499.65,1346.74,1.0,1273.96,1344.11,1.0,1544.77,1439.54,0.99,1242.43,1445.56,0.99,1433.79,1408.56,1.0,1329.42,1408.46,1.0,1561.6,1494.14,0.99,1229.6,1495.27,0.99,1366.96,1481.32,0.92,1373.13,1479.86,0.92
38,1.267,1393.87,1130.35,0.99,1412.59,1111.84,0.99,1373.11,1112.36,1.0,1433.92,1116.31,0.9,1346.5,1119.07,0.96,1468.42,1213.32,1.0,1312.09,1216.0,1.0,1499.25,1346.47,1.0,1273.97,1346.92,1.0,1544.2,1438.65,0.99,1241.86,1447.33,0.99,1434.12,1408.41,1.0,1329.29,1408.39,1.0,1561.04,1494.97,0.99,1231.61,1493.56,0.99,1366.39,1480.29,0.92,1367.07,1479.44,0.92
39,1.3,1393.68,1130.68,0.99,1412.06,1111.27,0.99,1373.23,1111.7,0.99,1433.54,1115.59,0.87,1346.85,1118.27,0.94,1466.44,1210.37,1.0,1313.75,1214.51,1.0,1500.52,1344.1,0.99,1271.84,1347.04,0.99,1543.78,1440.34,0.99,1243.62,1448.63,0.99,1430.82,1405.14,1.0,1327.52,1406.39,1.0,1559.18,1494.59,0.99,1235.55,1498.31,0.99,1372.89,1481.4,0.95,1373.31,1482.14,0.95
40,1.333,1392.86,1130.99,0.99,1411.46,1111.41,0.99,1372.31,1111.88,0.99,1433.45,1115.51,0.88,1346.47,1118.35,0.94,1466.62,1210.75,1.0,1313.78,1214.59,1.0,1500.97,1344.97,0.99,1272.19,1346.96,0.99,1544.29,1440.31,0.99,1243.64,1448.28,0.99,1430.38,1405.82,1.0,1327.16,1406.89,1.0,1559.49,1496.2,0.99,1235.86,1499.34,0.99,1371.29,1481.27,0.95,1375.52,1483.14,0.95
41,1.367,1394.02,1130.76,0.99,1412.27,1111.5,0.99,1373.63,1111.96,0.99,1433.67,1115.74,0.87,1347.12,1118.4,0.95,1466.35,1210.73,1.0,1313.95,1214.04,1.0,1500.99,1343.95,0.99,1271.7,1345.49,0.99,1544.34,1440.68,0.99,1243.6,1447.57,0.99,1430.75,1405.67,1.0,1327.88,1406.52,1.0,1558.81,1494.1,0.99,1237.96,1496.0,0.99,1371.68,1480.14,0.95,1372.52,1481.21,0.95
42,1.4,1393.89,1130.69,0.99,1412.31,1111.32,0.99,1373.44,1111.64,0.99,1433.78,1115.84,0.87,1347.05,1118.23,0.95,1466.29,1210.54,1.0,1313.59,1214.28,1.0,1500.59,1344.31,0.99,1270.86,1347.54,0.99,1544.31,1440.36,0.99,1243.38,1448.57,0.99,1429.98,1404.76,1.0,1326.84,1405.82,1.0,1558.52,1493.82,0.99,1236.69,1497.0,0.99,1371.56,1480.27,0.95,1372.12,1481.11,0.95
43,1.433,1394.89,1130.19,0.99,1412.86,1110.95,0.99,1374.45,1111.26,0.99,1433.6,1115.56,0.84,1347.08,1117.81,0.95,1465.76,1210.59,1.0,1313.65,1214.03,1.0,1500.79,1343.9,0.99,1271.41,1344.81,0.99,1544.8,1441.49,0.99,1243.72,1447.52,0.99,1429.96,1405.4,1.0,1327.53,1406.75,1.0,1556.24,1493.92,0.99,1243.66,1499.06,0.99,1372.81,1479.01,0.94,1374.83,1479.57,0.94
44,1.467,1394.84,1130.33,0.99,1412.98,1111.04,0.99,1374.41,1111.3,0.99,1433.7,1115.49,0.85,1346.97,1117.64,0.95,1465.47,1210.26,1.0,1313.84,1213.86,1.0,1500.97,1343.81,0.99,1271.51,1345.07,0.99,1544.83,1441.38,0.99,1243.45,1447.8,0.99,1429.45,1404.65,1.0,1327.07,1405.97,1.0,1556.09,1493.62,0.99,1237.89,1499.73,0.99,1372.68,1480.68,0.94,1375.17,1480.54,0.94
45,1.5,1395.19,1130.2,0.99,1413.73,1111.92,0.99,1374.71,1112.09,1.0,1434.31,1116.16,0.87,1346.77,1117.99,0.97,1467.23,1212.28,1.0,1311.86,1214.96,1.0,1499.37,1344.97,1.0,1272.13,1346.98,1.0,1544.32,1438.57,1.0,1240.71,1446.77,0.99,1432.97,1405.16,1.0,1329.34,1405.36,1.0,1557.94,1487.6,0.99,1233.99,1487.28,0.99,1367.59,1482.72,0.93,1369.3,1481.31,0.92
46,1.533,1394.7,1130.28,0.99,1412.87,1110.85,0.99,1374.08,1111.09,1.0,1433.69,1115.29,0.85,1346.33,1117.4,0.95,1465.75,1211.05,1.0,1313.26,1213.76,1.0,1500.67,1345.31,0.99,1271.0,1346.26,0.99,1545.62,1441.85,0.99,1242.97,1449.05,0.99,1429.8,1404.83,1.0,1327.16,1405.56,1.0,1556.47,1493.48,0.99,1242.32,1495.65,0.99,1374.52,1479.21,0.94,1373.75,1478.89,0.94
47,1.567,1394.72,1130.13,0.99,1412.89,1110.87,0.99,1374.23,1111.14,0.99,1433.76,1115.27,0.84,1346.41,1117.4,0.95,1465.28,1210.69,1.0,1313.36,1213.39,1.0,1500.5,1344.1,0.99,1271.34,1345.24,0.99,1544.21,1440.29,0.99,1243.25,1447.8,0.99,1429.98,1405.15,1.0,1327.49,1405.76,1.0,1557.77,1492.24,0.99,1238.52,1493.55,0.99,1373.35,1480.79,0.95,1373.25,1480.12,0.95
48,1.6,1393.79,1130.37,0.99,1411.98,1110.79,0.99,1373.31,1111.33,0.99,1433.2,1115.05,0.87,1346.96,1118.02,0.95,1466.68,1210.64,1.0,1314.24,1214.85,1.0,1501.42,1345.86,0.99,1271.66,1347.33,0.99,1544.85,1440.93,0.99,1243.26,1448.56,0.99,1430.23,1405.76,1.0,1327.34,1407.12,1.0,1557.46,1496.22,0.99,1236.33,1501.79,0.99,1372.75,1482.17,0.94,1377.57,1482.52,0.94
49,1.633,1393.82,1130.26,0.99,1411.98,1110.62,0.99,1373.32,1111.13,0.99,1433.12,1114.2,0.86,1346.51,1117.04,0.95,1466.56,1210.28,1.0,1313.95,1213.96,1.0,1501.2,1345.8,0.99,1271.06,1347.26,0.99,1544.4,1440.24,0.99,1243.31,1448.69,0.99,1430.76,1405.58,1.0,1327.53,1406.59,1.0,1558.33,1496.18,0.99,1238.05,1499.65,0.99,1374.38,1480.4,0.94,1369.74,1481.11,0.94
50,1.667,1393.57,1130.08,0.99,1411.92,1110.56,0.99,1373.08,1110.91,0.99,1433.14,1114.64,0.86,1346.23,1117.08,0.95,1466.04,1209.62,1.0,1313.73,1213.94,1.0,1500.97,1344.84,0.99,1271.15,1346.51,0.99,1544.16,1441.1,0.99,1243.84,1448.46,0.99,1430.0,1404.74,1.0,1327.08,1406.33,1.0,1558.35,1494.64,0.99,1237.95,1502.09,0.99,1373.2,1482.19,0.94,1375.3,1481.38,0.94
51,1.7,1393.69,1130.22,0.99,1411.97,1110.65,0.99,1373.29,1111.08,0.99,1433.25,1114.33,0.86,1346.57,1116.94,0.95,1466.05,1210.33,1.0,1313.92,1213.36,1.0,1501.21,1345.1,0.99,1271.45,1346.15,0.99,1544.85,1442.61,0.99,1243.62,1447.81,0.99,1430.32,1405.48,1.0,1327.55,1406.08,1.0,1556.04,1496.41,0.99,1236.28,1497.65,0.99,1374.38,1479.88,0.94,1371.82,1481.06,0.94
52,1.733,1393.5,1130.14,0.99,1411.87,1110.54,0.99,1373.11,1110.9,0.99,1433.09,1114.19,0.87,1346.45,1116.65,0.95,1465.99,1209.52,1.0,1314.32,1213.41,1.0,1502.15,1344.71,0.99,1271.13,1345.06,0.99,1544.76,1441.4,0.99,1243.6,1448.12,0.99,1429.99,1404.56,1.0,1327.73,1405.87,1.0,1556.28,1494.37,0.99,1237.62,1501.16,0.99,1373.75,1481.06,0.95,1378.21,1480.17,0.95
