Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
10,0.333,1366.41,857.07,0.99,1384.95,840.18,0.99,1350.29,840.22,0.98,1411.25,848.88,0.92,1329.64,849.59,0.8,1442.56,938.43,1.0,1303.22,948.52,1.0,1470.19,1076.05,1.0,1275.48,1089.59,0.99,1411.79,1160.07,0.99,1335.34,1180.49,0.99,1421.1,1138.83,1.0,1322.6,1145.6,1.0,1530.36,1186.48,0.98,1234.21,1212.18,0.98,1352.58,1215.43,0.94,1396.15,1229.33,0.94
11,0.367,1366.48,856.92,0.99,1385.01,840.24,0.99,1350.56,840.0,0.98,1410.85,848.89,0.92,1329.7,848.98,0.81,1441.8,937.9,1.0,1302.68,947.54,1.0,1469.7,1075.81,1.0,1276.09,1089.62,0.99,1411.74,1161.35,0.99,1335.21,1180.91,0.99,1421.63,1138.85,1.0,1323.04,1145.46,1.0,1531.99,1187.01,0.98,1232.8,1211.3,0.98,1354.83,1214.25,0.94,1395.85,1228.9,0.94
12,0.4,1365.78,856.63,0.99,1384.76,840.19,0.99,1350.18,839.66,0.98,1411.79,849.52,0.93,1330.11,848.86,0.78,1442.92,938.82,1.0,1303.18,948.2,1.0,1469.13,1078.19,1.0,1275.72,1090.52,0.99,1409.74,1163.26,0.99,1335.37,1180.45,0.99,1422.02,1139.47,1.0,1323.11,1145.98,1.0,1531.25,1185.56,0.98,1233.13,1212.01,0.98,1353.43,1216.3,0.94,1398.07,1228.56,0.94
13,0.433,1366.43,856.12,0.99,1385.12,839.71,0.99,1350.99,839.14,0.98,1411.43,848.65,0.93,1330.85,847.97,0.79,1442.34,937.82,1.0,1303.63,947.18,1.0,1469.16,1076.06,1.0,1275.93,1089.16,0.99,1410.22,1163.73,0.99,1335.84,1181.0,0.99,1421.61,1139.0,1.0,1323.31,1145.58,1.0,1532.9,1186.83,0.99,1233.49,1212.8,0.98,1354.34,1214.93,0.95,1400.82,1228.95,0.94
14,0.467,1366.16,855.97,0.99,1384.92,839.47,0.99,1350.7,839.11,0.98,1411.89,848.51,0.93,1330.97,848.25,0.77,1442.73,938.13,1.0,1304.08,947.52,1.0,1469.12,1076.72,1.0,1276.27,1089.65,0.99,1409.82,1162.77,0.99,1335.21,1179.57,0.99,1421.49,1138.9,1.0,1323.27,1145.31,1.0,1532.65,1186.67,0.99,1233.05,1211.69,0.98,1352.0,1216.67,0.95,1399.47,1229.67,0.94
15,0.5,1366.86,857.06,0.99,1385.78,840.3,0.99,1350.96,839.91,0.98,1412.64,849.03,0.93,1330.63,848.72,0.79,1443.37,938.72,1.0,1304.34,947.06,1.0,1469.32,1078.01,1.0,1276.43,1089.19,0.99,1408.96,1163.15,0.99,1335.92,1181.66,0.99,1421.3,1138.71,1.0,1322.93,1144.48,1.0,1532.06,1186.95,0.98,1233.36,1210.08,0.98,1351.29,1214.03,0.94,1397.06,1228.16,0.94
16,0.533,1367.04,857.13,0.99,1386.11,840.32,0.99,1351.12,840.12,0.98,1413.77,849.23,0.93,1331.23,849.29,0.77,1443.52,939.21,1.0,1304.59,947.69,1.0,1468.94,1077.49,1.0,1275.72,1088.91,0.99,1409.81,1162.29,0.99,1335.5,1180.72,0.99,1420.78,1139.2,1.0,1322.27,1145.1,1.0,1533.21,1186.37,0.98,1232.59,1209.33,0.98,1350.97,1214.6,0.94,1394.6,1229.09,0.94
17,0.567,1366.94,856.86,0.99,1386.02,840.22,0.99,1351.2,839.74,0.98,1413.22,849.24,0.93,1331.22,848.65,0.78,1442.87,938.2,1.0,1304.37,946.95,1.0,1469.02,1075.77,1.0,1275.33,1088.08,0.99,1410.81,1161.42,0.99,1335.28,1180.49,0.99,1420.95,1138.59,1.0,1322.86,1144.76,1.0,1532.82,1186.49,0.98,1234.59,1211.25,0.98,1352.38,1214.7,0.94,1397.55,1228.12,0.94
18,0.6,1367.67,856.85,0.99,1386.72,840.31,0.99,1351.96,839.71,0.98,1413.46,849.47,0.93,1331.51,848.59,0.8,1443.01,938.55,1.0,1304.04,947.26,1.0,1469.27,1077.06,1.0,1276.14,1088.78,0.99,1410.01,1163.0,0.99,1335.96,1181.23,0.99,1421.51,1138.57,1.0,1322.85,1144.82,1.0,1532.09,1185.86,0.98,1232.0,1211.6,0.98,1354.31,1215.21,0.94,1396.31,1228.01,0.94
19,0.633,1367.28,857.15,0.99,1386.64,840.45,0.99,1351.57,839.77,0.98,1414.09,849.39,0.93,1331.35,848.32,0.78,1443.26,938.69,1.0,1304.57,947.09,1.0,1469.19,1076.53,1.0,1276.76,1088.27,0.99,1409.55,1162.93,0.99,1336.24,1180.54,0.99,1421.7,1139.88,1.0,1323.37,1145.9,1.0,1532.83,1186.07,0.98,1232.68,1210.66,0.98,1355.58,1215.36,0.94,1399.96,1228.12,0.94
20,0.667,1367.17,856.5,0.99,1386.24,840.01,0.99,1351.66,839.36,0.98,1413.35,849.21,0.93,1331.7,848.22,0.78,1443.41,939.1,1.0,1304.45,947.22,1.0,1469.45,1077.47,1.0,1275.85,1088.35,0.99,1409.97,1161.89,0.99,1335.55,1180.93,0.99,1421.63,1140.07,1.0,1323.12,1146.0,1.0,1532.28,1186.44,0.98,1233.44,1211.19,0.98,1354.48,1214.65,0.93,1396.18,1227.7,0.93
21,0.7,1367.63,856.59,0.99,1386.67,840.07,0.99,1352.08,839.45,0.98,1413.63,849.26,0.93,1331.96,848.31,0.79,1443.3,938.83,1.0,1304.24,947.36,1.0,1469.62,1076.28,1.0,1275.19,1087.95,0.99,1409.81,1162.59,0.99,1335.88,1180.98,0.99,1421.63,1139.48,1.0,1323.06,1145.75,1.0,1532.28,1185.77,0.98,1233.2,1211.61,0.98,1354.93,1215.25,0.94,1396.61,1228.93,0.94
22,0.733,1367.94,857.23,0.99,1387.12,840.74,0.99,1352.22,840.02,0.98,1413.9,850.06,0.93,1331.72,848.84,0.8,1443.09,939.03,1.0,1303.78,947.55,1.0,1469.72,1076.59,1.0,1275.67,1088.57,0.99,1409.78,1162.59,0.99,1336.06,1180.78,0.99,1421.68,1139.46,1.0,1322.98,1145.71,1.0,1532.28,1186.54,0.98,1233.97,1212.22,0.98,1354.06,1215.51,0.94,1394.97,1228.47,0.94
23,0.767,1367.63,856.08,0.99,1386.91,839.8,0.99,1352.12,838.82,0.98,1413.75,849.77,0.93,1331.94,848.0,0.79,1443.07,938.93,1.0,1304.22,947.15,1.0,1468.91,1076.7,1.0,1276.06,1088.08,0.99,1410.04,1161.86,0.99,1335.4,1180.45,0.99,1422.39,1138.65,1.0,1323.78,1144.8,1.0,1532.21,1186.03,0.98,1232.74,1212.08,0.98,1357.81,1214.37,0.94,1398.73,1226.62,0.94
24,0.8,1367.91,856.96,0.99,1386.94,840.44,0.99,1352.28,839.72,0.98,1413.35,849.27,0.93,1331.84,848.07,0.8,1443.18,938.34,1.0,1304.38,946.18,1.0,1469.63,1077.75,1.0,1275.72,1087.46,0.99,1410.37,1161.78,0.99,1334.91,1179.82,0.99,1422.13,1138.16,1.0,1323.93,1144.08,1.0,1531.55,1186.28,0.98,1233.68,1211.97,0.98,1353.82,1214.54,0.94,1397.66,1227.74,0.94
25,0.833,1367.75,856.8,0.99,1386.61,840.25,0.99,1352.31,839.68,0.98,1413.33,848.98,0.93,1332.33,848.19,0.78,1443.76,938.62,1.0,1304.68,946.73,1.0,1469.45,1077.91,1.0,1276.56,1087.77,0.99,1409.93,1163.6,0.99,1335.33,1179.74,0.99,1421.94,1139.3,1.0,1323.56,1145.33,1.0,1531.16,1186.33,0.98,1234.54,1211.64,0.98,1354.6,1214.73,0.94,1399.95,1228.76,0.93
26,0.867,1368.02,856.58,0.99,1386.99,840.1,0.99,1352.44,839.43,0.98,1413.56,849.3,0.93,1332.22,848.23,0.79,1443.36,938.31,1.0,1304.53,946.47,1.0,1469.26,1077.2,1.0,1276.14,1087.81,0.99,1410.35,1162.21,0.99,1334.87,1179.71,0.99,1421.78,1138.56,1.0,1323.47,1144.63,1.0,1531.3,1186.59,0.98,1233.06,1212.39,0.98,1352.84,1214.99,0.94,1397.75,1229.14,0.94
27,0.9,1368.01,856.1,0.99,1386.94,839.74,0.99,1352.57,838.97,0.98,1413.31,849.03,0.93,1332.32,847.7,0.8,1443.36,938.04,1.0,1303.93,946.68,1.0,1469.61,1077.13,1.0,1275.6,1088.65,0.99,1409.51,1163.13,0.99,1334.87,1180.36,0.99,1421.95,1137.74,1.0,1323.15,1144.1,1.0,1531.3,1186.15,0.98,1233.71,1213.19,0.98,1353.4,1214.97,0.94,1395.33,1227.97,0.94
28,0.933,1368.12,856.73,0.99,1387.33,840.4,0.99,1352.66,839.38,0.98,1413.75,849.48,0.93,1332.12,847.57,0.81,1442.88,937.93,1.0,1303.83,946.7,1.0,1469.44,1076.83,1.0,1275.69,1088.89,0.99,1408.75,1163.48,0.99,1335.11,1181.04,0.99,1422.25,1138.19,1.0,1323.78,1144.71,1.0,1531.61,1185.9,0.98,1234.24,1214.17,0.98,1353.14,1214.85,0.94,1396.29,1227.39,0.94
29,0.967,1367.93,856.46,0.99,1387.06,840.15,0.99,1352.6,839.15,0.98,1413.57,849.3,0.93,1332.29,847.44,0.8,1443.48,938.57,1.0,1303.76,946.49,1.0,1469.77,1077.75,1.0,1275.38,1088.58,0.99,1408.62,1163.41,0.99,1335.96,1181.07,0.99,1422.34,1139.41,1.0,1323.37,1145.49,1.0,1532.06,1186.61,0.98,1233.68,1212.84,0.98,1355.9,1214.64,0.94,1397.1,1227.59,0.94
30,1.0,1368.39,855.6,0.99,1387.12,839.24,0.99,1352.76,838.65,0.98,1413.16,848.74,0.92,1332.26,847.83,0.81,1443.24,938.42,1.0,1303.97,946.48,1.0,1469.22,1077.25,1.0,1275.0,1087.2,0.99,1410.52,1162.34,0.99,1334.61,1180.28,0.99,1421.96,1138.85,1.0,1323.21,1144.96,1.0,1532.46,1186.43,0.98,1233.06,1212.13,0.98,1353.85,1214.19,0.94,1394.9,1227.85,0.94
31,1.033,1368.58,855.72,0.99,1387.21,839.22,0.99,1353.02,838.82,0.98,1413.45,848.27,0.93,1332.8,847.86,0.8,1443.67,938.1,1.0,1304.98,947.05,1.0,1469.16,1076.82,1.0,1275.89,1088.47,0.99,1410.62,1161.98,0.99,1335.2,1180.85,0.99,1422.04,1138.91,1.0,1323.65,1145.33,1.0,1531.94,1186.56,0.98,1233.44,1212.88,0.98,1354.54,1214.81,0.94,1396.45,1228.1,0.94
32,1.067,1368.42,855.79,0.99,1387.05,839.27,0.99,1352.82,838.74,0.99,1412.84,848.23,0.92,1332.12,847.48,0.82,1443.14,937.88,1.0,1303.8,947.08,1.0,1469.97,1076.78,1.0,1275.32,1089.64,0.99,1411.02,1161.66,0.99,1335.33,1181.03,0.99,1422.41,1137.98,1.0,1323.45,1144.54,1.0,1531.05,1186.1,0.98,1231.98,1212.48,0.98,1356.39,1214.4,0.94,1392.16,1227.62,0.93
33,1.1,1368.37,855.95,0.99,1387.15,839.38,0.99,1352.91,838.7,0.98,1413.28,848.16,0.92,1332.56,847.07,0.8,1443.91,938.0,1.0,1304.03,946.48,1.0,1470.17,1077.16,1.0,1275.59,1089.2,0.99,1411.27,1161.64,0.99,1334.85,1181.58,0.99,1423.09,1136.94,1.0,1323.8,1143.11,1.0,1530.8,1186.92,0.98,1233.01,1212.26,0.98,1356.54,1212.78,0.94,1390.68,1226.56,0.93
34,1.133,1367.85,854.84,0.99,1386.73,838.46,0.99,1352.34,837.68,0.98,1413.07,847.93,0.92,1331.97,846.62,0.8,1443.69,937.95,1.0,1303.2,946.62,1.0,1469.93,1076.68,1.0,1274.85,1089.06,0.99,1410.55,1162.08,0.99,1334.92,1180.59,0.99,1422.66,1138.49,1.0,1323.03,1144.91,1.0,1533.13,1186.11,0.98,1233.67,1212.49,0.98,1354.35,1213.43,0.93,1392.1,1228.13,0.93
35,1.167,1367.99,855.0,0.99,1386.79,838.59,0.99,1352.59,837.86,0.98,1413.14,847.83,0.92,1332.36,846.6,0.8,1444.11,938.17,1.0,1303.87,946.52,1.0,1469.93,1077.98,1.0,1274.64,1088.95,0.99,1410.13,1161.79,0.99,1334.75,1180.84,0.99,1422.37,1138.2,1.0,1323.04,1144.39,1.0,1531.35,1185.88,0.98,1234.63,1212.53,0.98,1354.69,1214.84,0.94,1392.88,1227.88,0.93
36,1.2,1367.71,854.92,0.99,1386.7,838.5,0.99,1352.36,837.67,0.98,1413.36,848.01,0.93,1332.36,846.57,0.79,1443.81,938.36,1.0,1303.79,946.7,1.0,1469.3,1077.99,1.0,1275.72,1089.91,0.99,1410.56,1162.02,0.99,1335.1,1181.78,0.99,1421.61,1138.68,1.0,1322.37,1144.82,1.0,1529.92,1186.06,0.98,1232.41,1212.09,0.98,1354.73,1214.56,0.93,1394.65,1228.0,0.93
37,1.233,1368.02,855.39,0.99,1387.02,838.97,0.99,1352.71,838.05,0.98,1413.61,848.13,0.93,1332.62,846.5,0.79,1443.7,938.06,1.0,1304.43,946.1,1.0,1469.46,1078.06,1.0,1276.46,1089.4,0.99,1409.97,1162.74,0.99,1335.67,1181.12,0.99,1421.32,1138.77,1.0,1322.64,1144.75,1.0,1531.67,1186.55,0.99,1232.89,1212.22,0.98,1353.81,1215.53,0.94,1397.82,1229.16,0.94
38,1.267,1367.74,855.0,0.99,1386.72,838.79,0.99,1352.42,837.93,0.98,1413.33,848.61,0.93,1332.35,847.05,0.79,1443.39,938.48,1.0,1304.01,946.36,1.0,1469.28,1077.83,1.0,1275.34,1088.08,0.99,1409.61,1162.28,0.99,1335.61,1181.07,0.99,1421.2,1140.05,1.0,1322.56,1146.06,1.0,1531.59,1186.31,0.99,1233.57,1212.77,0.98,1352.37,1216.47,0.95,1397.77,1228.69,0.94
39,1.3,1367.92,855.04,0.99,1386.91,838.65,0.99,1352.59,837.82,0.98,1413.49,848.24,0.93,1332.62,846.83,0.79,1443.41,937.75,1.0,1304.39,946.47,1.0,1469.34,1076.19,1.0,1276.44,1088.85,0.99,1410.55,1162.04,0.99,1336.17,1180.84,0.99,1422.23,1138.25,1.0,1323.86,1144.59,1.0,1531.39,1186.39,0.99,1234.3,1212.66,0.99,1353.02,1215.29,0.95,1400.65,1228.27,0.94
40,1.333,1367.44,854.72,0.99,1386.49,838.45,0.99,1352.14,837.56,0.98,1413.2,848.26,0.93,1332.18,846.66,0.79,1443.56,937.95,1.0,1304.01,946.09,1.0,1469.7,1076.98,1.0,1275.73,1087.57,0.99,1410.53,1161.24,0.99,1334.99,1180.6,0.99,1422.22,1139.25,1.0,1323.49,1145.41,1.0,1531.97,1185.69,0.99,1233.42,1212.47,0.99,1353.62,1216.48,0.95,1399.69,1228.93,0.94
41,1.367,1367.74,855.03,0.99,1386.81,838.65,0.99,1352.29,837.78,0.98,1413.42,848.2,0.93,1332.05,846.7,0.79,1442.75,937.59,1.0,1303.74,946.38,1.0,1469.72,1075.49,1.0,1275.5,1088.68,0.99,1410.86,1162.17,0.99,1335.38,1181.56,0.99,1421.37,1138.25,1.0,1322.87,1144.65,1.0,1531.92,1185.58,0.99,1232.32,1211.86,0.98,1352.1,1215.39,0.95,1397.05,1228.99,0.94
42,1.4,1367.83,854.94,0.99,1386.66,838.59,0.99,1352.61,837.66,0.98,1412.88,847.95,0.92,1332.45,846.32,0.79,1443.33,938.06,1.0,1303.82,946.15,1.0,1470.01,1076.29,1.0,1275.85,1088.74,0.99,1410.55,1161.81,0.99,1335.59,1181.08,0.99,1421.24,1139.82,1.0,1322.65,1145.73,1.0,1531.04,1187.18,0.98,1233.25,1211.66,0.98,1351.5,1216.16,0.94,1397.89,1229.64,0.94
43,1.433,1368.28,855.13,0.99,1387.04,838.85,0.99,1352.91,837.93,0.98,1412.91,847.97,0.92,1332.31,846.36,0.81,1443.52,937.59,1.0,1303.92,945.64,1.0,1469.87,1076.44,1.0,1275.6,1087.71,0.99,1410.13,1162.31,0.99,1334.57,1180.98,0.99,1421.73,1139.16,1.0,1322.94,1145.17,1.0,1532.41,1186.84,0.98,1234.5,1212.62,0.98,1353.88,1214.39,0.94,1395.47,1227.7,0.93
44,1.467,1368.46,854.18,0.99,1387.28,838.1,0.99,1353.32,836.95,0.99,1413.11,848.08,0.92,1332.99,845.86,0.81,1443.67,938.56,1.0,1303.45,945.78,1.0,1470.17,1077.88,1.0,1274.63,1087.59,0.99,1410.8,1162.24,0.99,1333.99,1180.58,0.99,1421.85,1139.65,1.0,1322.64,1145.45,1.0,1531.23,1186.68,0.98,1232.97,1212.55,0.98,1354.11,1214.55,0.94,1394.7,1228.2,0.93
45,1.5,1369.07,855.01,0.99,1387.67,838.66,0.99,1353.71,837.85,0.99,1413.18,847.69,0.92,1333.07,846.29,0.82,1443.46,937.2,1.0,1304.76,945.02,1.0,1470.46,1076.15,0.99,1275.26,1086.7,0.99,1411.04,1161.05,0.99,1334.77,1180.8,0.99,1421.58,1138.72,1.0,1323.42,1144.54,1.0,1531.26,1186.47,0.98,1232.21,1212.04,0.98,1351.53,1215.85,0.94,1394.72,1228.74,0.94
46,1.533,1368.84,854.57,0.99,1387.57,838.25,0.99,1353.47,837.43,0.98,1413.49,847.78,0.92,1333.03,846.35,0.81,1443.88,937.57,1.0,1303.92,946.04,1.0,1470.32,1076.14,1.0,1275.1,1087.95,0.99,1410.67,1162.49,0.99,1334.8,1181.56,0.99,1422.0,1138.41,1.0,1322.89,1144.67,1.0,1530.58,1186.17,0.98,1232.79,1212.86,0.98,1352.85,1215.11,0.94,1394.48,1228.22,0.94
47,1.567,1368.51,855.0,0.99,1387.38,838.59,0.99,1353.1,837.8,0.98,1413.61,848.09,0.92,1332.76,846.71,0.8,1443.81,937.81,1.0,1303.81,946.18,1.0,1470.12,1077.42,0.99,1275.89,1089.09,0.99,1410.32,1162.58,0.99,1335.48,1181.83,0.99,1421.59,1138.86,1.0,1322.56,1145.1,1.0,1531.37,1186.0,0.98,1233.4,1212.53,0.98,1351.97,1215.59,0.94,1396.26,1228.87,0.94
48,1.6,1368.43,854.92,0.99,1387.29,838.42,0.99,1353.03,837.69,0.98,1413.87,847.51,0.93,1332.95,846.33,0.79,1444.6,938.24,1.0,1304.86,945.43,1.0,1469.99,1078.46,1.0,1275.59,1087.42,0.99,1411.1,1163.44,0.99,1335.34,1180.43,0.99,1421.99,1138.91,1.0,1322.97,1144.38,1.0,1531.88,1186.26,0.98,1232.64,1210.03,0.98,1356.79,1214.82,0.94,1396.08,1228.44,0.93
49,1.633,1368.46,854.77,0.99,1387.16,838.25,0.99,1353.18,837.51,0.98,1413.41,847.19,0.92,1333.14,846.0,0.79,1444.4,937.59,1.0,1305.29,945.51,1.0,1470.52,1077.42,1.0,1275.67,1087.82,0.99,1410.56,1162.64,0.99,1335.29,1180.94,0.99,1421.91,1138.66,1.0,1323.21,1144.5,1.0,1532.18,1186.21,0.98,1233.06,1211.63,0.98,1357.24,1213.73,0.94,1394.33,1227.36,0.93
50,1.667,1368.5,854.39,0.99,1387.27,837.97,0.99,1353.33,837.07,0.98,1413.48,847.08,0.92,1333.24,845.49,0.79,1444.13,937.54,1.0,1304.59,945.15,1.0,1470.14,1076.93,1.0,1274.98,1086.84,0.99,1410.15,1162.57,0.99,1334.83,1180.8,0.99,1422.26,1139.21,1.0,1323.12,1145.05,1.0,1531.03,1186.91,0.98,1231.86,1212.46,0.98,1358.38,1212.62,0.93,1394.06,1226.49,0.93
51,1.7,1368.44,854.55,0.99,1387.31,838.01,0.99,1353.18,837.24,0.98,1413.78,847.02,0.93,1333.09,845.68,0.79,1444.33,937.98,1.0,1304.82,945.96,1.0,1470.25,1078.63,1.0,1275.75,1088.72,0.99,1409.44,1163.45,0.99,1335.24,1181.58,0.99,1421.67,1139.37,1.0,1322.71,1145.42,1.0,1532.47,1186.26,0.98,1233.67,1213.17,0.98,1357.51,1214.8,0.94,1395.22,1227.44,0.93
52,1.733,1368.57,854.47,0.99,1387.51,838.02,0.99,1353.33,837.16,0.98,1414.19,847.06,0.93,1333.37,845.54,0.78,1443.75,937.54,1.0,1305.13,945.45,1.0,1469.87,1076.68,1.0,1274.97,1087.46,0.99,1410.96,1162.63,0.99,1335.95,1180.48,0.99,1421.67,1139.33,1.0,1323.4,1145.4,1.0,1532.68,1185.53,0.98,1233.69,1211.74,0.98,1354.0,1214.69,0.94,1395.15,1229.05,0.94
53,1.767,1368.55,854.42,0.99,1387.42,837.9,0.99,1353.42,837.08,0.98,1414.03,846.56,0.93,1333.44,845.16,0.78,1444.07,937.35,1.0,1305.14,945.88,1.0,1469.85,1077.29,1.0,1274.87,1088.74,0.99,1410.7,1162.96,0.99,1335.41,1179.31,0.99,1421.83,1139.52,1.0,1323.57,1145.82,1.0,1531.36,1185.2,0.99,1234.88,1212.42,0.99,1355.82,1216.31,0.95,1399.21,1228.3,0.94
