Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
10,0.333,1412.66,835.34,0.99,1433.12,816.09,0.99,1395.91,816.31,0.98,1461.04,818.45,0.92,1371.36,818.95,0.79,1496.15,910.17,1.0,1343.45,917.37,1.0,1517.16,1053.5,0.99,1327.48,1063.26,0.99,1467.48,1154.26,0.99,1380.57,1163.86,0.99,1479.52,1116.75,1.0,1372.77,1120.99,1.0,1561.65,1145.88,0.99,1277.6,1154.14,0.99,1438.25,1208.74,0.98,1442.81,1207.49,0.98
11,0.367,1412.68,835.28,0.99,1433.09,816.07,0.99,1396.04,816.28,0.98,1461.14,818.35,0.92,1371.78,818.85,0.78,1496.56,911.09,1.0,1343.79,917.17,1.0,1516.64,1055.31,0.99,1327.98,1062.68,0.99,1468.1,1153.73,0.99,1379.13,1162.66,0.99,1479.48,1117.29,1.0,1372.9,1120.91,1.0,1560.54,1146.9,0.99,1277.85,1153.1,0.99,1435.47,1208.52,0.98,1444.36,1208.34,0.98
12,0.4,1412.34,835.48,0.99,1432.65,816.49,0.99,1395.95,816.6,0.98,1460.35,819.15,0.91,1371.75,819.36,0.78,1495.94,911.17,1.0,1343.06,918.17,1.0,1516.65,1055.14,0.99,1328.05,1064.48,0.99,1467.57,1153.99,0.99,1381.1,1165.09,0.99,1479.79,1117.05,1.0,1372.79,1121.39,1.0,1562.83,1147.32,0.99,1278.97,1156.1,0.99,1440.87,1209.2,0.98,1444.55,1207.47,0.98
13,0.433,1412.55,835.4,0.99,1432.63,816.24,0.99,1396.01,816.75,0.98,1460.27,818.75,0.92,1371.77,819.89,0.78,1496.24,910.64,1.0,1343.2,917.95,1.0,1516.27,1054.35,0.99,1328.24,1063.4,0.99,1468.25,1153.68,0.99,1381.46,1165.39,0.99,1480.17,1116.98,1.0,1373.13,1121.44,1.0,1561.9,1147.11,0.99,1278.38,1155.65,0.99,1440.68,1211.09,0.98,1447.41,1208.85,0.98
14,0.467,1412.51,835.31,0.99,1432.61,816.41,0.99,1396.16,816.56,0.98,1459.93,818.91,0.91,1371.74,819.24,0.79,1496.17,911.44,1.0,1343.14,917.8,1.0,1518.04,1054.19,0.99,1327.69,1062.18,0.99,1466.98,1153.83,0.99,1380.8,1163.54,0.99,1480.28,1117.31,1.0,1373.31,1121.2,1.0,1562.18,1148.2,0.99,1277.57,1155.23,0.99,1439.48,1208.88,0.98,1443.73,1207.6,0.98
15,0.5,1412.37,835.22,0.99,1432.57,816.12,0.99,1395.9,816.38,0.98,1460.27,818.59,0.92,1371.76,819.19,0.78,1496.53,911.01,1.0,1343.42,917.63,1.0,1516.64,1054.55,0.99,1328.49,1063.14,0.99,1467.26,1154.8,0.99,1381.22,1164.16,0.99,1480.29,1117.26,1.0,1373.36,1121.19,1.0,1561.54,1148.29,0.99,1278.23,1154.85,0.99,1437.9,1208.35,0.98,1446.28,1207.75,0.98
16,0.533,1412.5,835.65,0.99,1432.58,816.41,0.99,1395.83,816.88,0.99,1459.99,818.72,0.91,1371.31,819.79,0.79,1495.81,910.91,1.0,1343.66,918.12,1.0,1517.08,1054.14,0.99,1328.77,1062.83,0.99,1467.56,1153.68,0.99,1380.2,1163.7,0.99,1480.31,1116.71,1.0,1373.83,1120.97,1.0,1561.78,1147.22,0.99,1277.97,1154.87,0.99,1440.99,1208.9,0.98,1443.77,1207.43,0.98
17,0.567,1411.87,835.8,0.99,1432.08,816.64,0.99,1395.42,816.96,0.98,1459.95,818.37,0.92,1371.17,819.16,0.77,1496.14,909.96,1.0,1343.51,917.7,1.0,1517.33,1052.69,0.99,1328.48,1063.63,0.99,1467.74,1153.97,0.99,1381.83,1165.53,0.99,1480.77,1117.14,1.0,1373.91,1121.57,1.0,1562.69,1148.14,0.99,1278.49,1155.87,0.99,1440.71,1209.7,0.98,1443.25,1208.18,0.98
18,0.6,1412.31,836.25,0.99,1432.36,816.92,0.99,1395.65,817.43,0.98,1459.78,818.75,0.91,1371.17,819.93,0.79,1496.18,910.69,1.0,1343.44,917.78,1.0,1517.26,1054.35,0.99,1327.69,1063.3,0.99,1467.57,1152.79,0.99,1380.25,1163.6,0.99,1480.32,1116.85,1.0,1373.75,1120.99,1.0,1561.36,1147.92,0.99,1278.97,1155.08,0.99,1438.45,1208.84,0.98,1444.39,1207.79,0.98
19,0.633,1411.84,835.86,0.99,1432.08,816.75,0.99,1395.32,816.98,0.98,1459.65,818.86,0.91,1370.71,819.38,0.78,1495.33,910.37,1.0,1342.74,917.31,1.0,1516.5,1053.56,0.99,1328.67,1062.51,0.99,1467.14,1154.42,0.99,1380.49,1164.5,0.99,1480.21,1117.23,1.0,1373.17,1121.43,1.0,1562.48,1147.24,0.99,1276.84,1154.81,0.99,1442.03,1209.05,0.98,1440.81,1207.78,0.98
20,0.667,1411.76,836.27,0.99,1432.01,816.89,0.99,1395.16,817.22,0.98,1459.74,818.66,0.91,1370.73,819.45,0.78,1495.76,910.74,1.0,1343.04,917.2,1.0,1516.36,1055.62,0.99,1328.95,1062.87,0.99,1466.41,1155.51,0.99,1380.7,1163.4,0.99,1480.28,1117.63,1.0,1373.32,1121.49,1.0,1561.69,1147.07,0.99,1276.98,1153.66,0.99,1441.27,1208.59,0.98,1442.43,1207.61,0.98
21,0.7,1411.36,835.98,0.99,1431.65,816.74,0.99,1394.95,817.04,0.98,1459.79,818.49,0.92,1371.04,819.21,0.76,1496.39,910.39,1.0,1343.33,917.22,1.0,1516.43,1053.76,0.99,1328.06,1062.59,0.99,1468.12,1153.37,0.99,1380.99,1163.02,0.99,1480.5,1116.23,1.0,1373.56,1120.22,1.0,1561.33,1148.85,0.99,1278.66,1155.72,0.99,1438.64,1208.93,0.98,1444.89,1207.74,0.98
22,0.733,1411.34,836.22,0.99,1431.57,816.83,0.99,1394.78,817.24,0.98,1459.53,818.57,0.92,1370.71,819.52,0.77,1495.79,910.29,1.0,1343.28,917.7,1.0,1517.48,1055.32,0.99,1327.87,1064.21,0.99,1466.35,1154.16,0.99,1381.43,1163.62,0.99,1479.71,1117.38,1.0,1373.27,1121.73,1.0,1561.42,1147.98,0.99,1280.01,1156.58,0.99,1438.16,1208.99,0.98,1443.98,1207.32,0.98
23,0.767,1411.36,835.91,0.99,1431.5,816.8,0.99,1394.95,817.16,0.98,1459.27,818.74,0.92,1370.87,819.61,0.77,1495.42,910.16,1.0,1343.53,917.86,1.0,1516.9,1053.88,0.99,1327.88,1063.67,0.99,1467.06,1154.31,0.99,1380.5,1163.17,0.99,1479.78,1117.86,1.0,1373.73,1122.28,1.0,1562.41,1146.93,0.99,1278.69,1155.32,0.99,1436.39,1209.9,0.98,1446.75,1207.74,0.98
24,0.8,1411.81,836.1,0.99,1432.09,816.99,0.99,1395.46,817.25,0.98,1459.94,818.81,0.92,1371.36,819.4,0.77,1495.39,910.0,1.0,1343.55,917.36,1.0,1517.69,1053.53,0.99,1328.43,1062.98,0.99,1467.13,1154.27,0.99,1380.56,1162.88,0.99,1479.39,1117.23,1.0,1373.38,1121.53,1.0,1562.72,1147.37,0.99,1276.99,1155.42,0.99,1434.19,1210.1,0.98,1446.29,1208.7,0.98
25,0.833,1412.19,836.12,0.99,1432.3,816.86,0.99,1395.68,817.29,0.98,1460.03,818.52,0.92,1371.41,819.52,0.77,1496.04,910.61,1.0,1343.58,917.48,1.0,1517.43,1054.04,0.99,1328.14,1062.87,0.99,1467.31,1153.57,0.99,1380.62,1162.74,0.99,1479.75,1117.2,1.0,1373.23,1121.15,1.0,1561.06,1147.79,0.99,1277.74,1153.91,0.99,1437.32,1207.76,0.98,1443.66,1207.31,0.98
26,0.867,1411.96,836.06,0.99,1432.24,816.78,0.99,1395.35,817.13,0.98,1460.21,818.68,0.92,1371.23,819.55,0.77,1495.91,910.56,1.0,1343.7,917.29,1.0,1516.53,1054.04,0.99,1328.03,1062.43,0.99,1467.02,1155.3,0.99,1379.93,1162.98,0.99,1479.48,1116.59,1.0,1373.41,1120.42,1.0,1560.23,1147.31,0.99,1278.64,1153.31,0.99,1433.97,1207.9,0.98,1445.71,1207.21,0.98
27,0.9,1411.81,836.38,0.99,1431.88,816.99,0.99,1395.28,817.61,0.98,1459.94,818.51,0.92,1371.36,819.96,0.76,1495.92,910.32,1.0,1343.69,918.02,1.0,1516.66,1054.37,0.99,1327.85,1064.04,0.99,1466.61,1155.9,0.99,1380.85,1163.79,0.99,1479.18,1117.45,1.0,1372.85,1121.79,1.0,1560.25,1147.99,0.99,1279.37,1155.14,0.99,1436.77,1208.88,0.98,1443.03,1207.39,0.98
28,0.933,1412.0,835.87,0.99,1431.94,816.66,0.99,1395.49,817.2,0.98,1459.43,818.58,0.91,1371.13,819.84,0.78,1495.69,910.69,1.0,1343.17,918.43,1.0,1516.39,1054.97,0.99,1328.17,1065.03,0.99,1466.58,1155.11,0.99,1380.99,1165.43,0.99,1479.55,1118.64,1.0,1372.88,1123.11,1.0,1561.53,1146.24,0.99,1277.88,1153.95,0.99,1438.31,1210.4,0.98,1443.87,1209.34,0.98
29,0.967,1411.83,836.16,0.99,1431.91,816.89,0.99,1395.35,817.35,0.98,1459.69,818.69,0.92,1371.16,819.74,0.77,1495.7,910.47,1.0,1343.11,917.58,1.0,1516.85,1055.38,0.99,1327.74,1063.41,0.99,1466.75,1156.36,0.99,1379.98,1164.51,0.99,1479.51,1117.16,1.0,1372.82,1121.4,1.0,1561.88,1146.3,0.99,1279.07,1154.03,0.99,1439.3,1209.33,0.98,1442.83,1207.76,0.98
30,1.0,1411.91,836.26,0.99,1432.0,816.91,0.99,1395.29,817.44,0.98,1459.69,818.62,0.92,1370.97,819.86,0.78,1495.46,910.32,1.0,1343.18,917.47,1.0,1516.6,1055.22,0.99,1327.5,1063.79,0.99,1466.03,1156.72,0.99,1380.74,1164.41,0.99,1479.21,1117.24,1.0,1372.71,1121.38,1.0,1561.07,1147.69,0.99,1277.18,1154.69,0.99,1438.5,1209.32,0.98,1444.91,1208.19,0.98
31,1.033,1412.02,836.63,0.99,1432.11,817.27,0.99,1395.29,817.82,0.98,1459.83,818.75,0.91,1370.8,820.08,0.78,1495.97,910.28,1.0,1343.51,917.68,1.0,1516.8,1054.26,0.99,1327.7,1063.51,0.99,1466.86,1155.68,0.99,1380.45,1163.97,0.99,1480.25,1116.87,1.0,1373.52,1121.05,1.0,1561.27,1148.4,0.99,1278.57,1154.96,0.99,1441.06,1207.82,0.98,1441.12,1206.94,0.98
32,1.067,1412.16,836.69,0.99,1432.18,817.34,0.99,1395.51,817.95,0.98,1459.81,818.82,0.91,1371.15,820.25,0.77,1495.47,909.93,1.0,1343.68,917.88,1.0,1517.9,1053.8,0.99,1327.67,1063.48,0.99,1467.04,1153.76,0.99,1380.19,1162.48,0.99,1479.62,1116.09,1.0,1373.42,1120.61,1.0,1560.86,1147.16,0.99,1278.76,1155.36,0.99,1439.94,1208.62,0.98,1442.32,1206.43,0.98
33,1.1,1411.81,836.48,0.99,1431.88,817.15,0.99,1395.32,817.75,0.98,1459.92,818.59,0.92,1371.46,820.02,0.76,1496.08,910.36,1.0,1343.94,917.85,1.0,1517.69,1053.98,0.99,1328.55,1063.06,0.99,1467.75,1154.53,0.99,1379.89,1163.24,0.99,1480.06,1117.26,1.0,1373.73,1121.46,1.0,1559.88,1147.58,0.99,1278.36,1154.31,0.99,1438.3,1208.33,0.98,1443.84,1207.29,0.98
34,1.133,1412.12,836.49,0.99,1432.0,817.22,0.99,1395.61,817.81,0.98,1459.46,818.77,0.91,1371.33,820.19,0.77,1495.9,910.2,1.0,1343.33,917.88,1.0,1517.09,1053.96,0.99,1327.8,1064.06,0.99,1467.64,1154.0,0.99,1380.11,1163.61,0.99,1479.99,1117.16,1.0,1373.23,1121.48,1.0,1561.09,1147.96,0.99,1277.85,1154.59,0.99,1438.93,1208.56,0.98,1441.75,1207.52,0.98
35,1.167,1412.13,836.51,0.99,1432.03,817.19,0.99,1395.54,817.84,0.98,1459.51,818.78,0.91,1371.1,820.32,0.78,1495.57,910.68,1.0,1343.25,918.09,1.0,1516.24,1054.5,0.99,1327.61,1063.5,0.99,1467.07,1155.01,0.99,1380.93,1164.33,0.99,1479.72,1117.42,1.0,1372.87,1121.71,1.0,1560.98,1146.83,0.99,1276.38,1153.84,0.99,1441.57,1208.56,0.98,1441.81,1207.75,0.98
36,1.2,1411.32,836.45,0.99,1431.45,817.33,0.99,1394.98,817.82,0.98,1459.47,818.87,0.92,1371.13,820.02,0.76,1495.47,910.17,1.0,1343.4,918.38,1.0,1517.43,1053.14,0.99,1327.96,1064.0,0.99,1468.07,1153.55,0.99,1381.21,1164.29,0.99,1480.22,1116.53,1.0,1373.78,1121.3,1.0,1561.51,1147.27,0.99,1277.91,1156.15,0.99,1438.81,1208.46,0.98,1443.26,1207.38,0.98
37,1.233,1411.36,836.76,0.99,1431.22,817.51,0.99,1395.0,818.29,0.98,1459.22,818.61,0.92,1371.35,820.49,0.75,1496.05,910.41,1.0,1343.88,917.96,1.0,1517.07,1054.28,0.99,1328.28,1063.8,0.99,1468.14,1154.23,0.99,1380.23,1164.38,0.99,1480.0,1116.59,1.0,1373.56,1120.8,1.0,1561.96,1148.06,0.99,1277.68,1154.05,0.99,1437.44,1208.51,0.98,1443.97,1208.24,0.98
38,1.267,1411.28,836.55,0.99,1431.24,817.4,0.99,1394.85,818.04,0.98,1459.26,818.98,0.92,1371.01,820.52,0.76,1495.48,910.72,1.0,1343.47,917.74,1.0,1516.88,1053.93,0.99,1328.54,1062.87,0.99,1468.13,1154.21,0.99,1380.52,1164.41,0.99,1478.77,1117.27,1.0,1372.54,1121.17,1.0,1560.91,1147.06,0.99,1276.75,1152.05,0.99,1434.18,1209.14,0.98,1443.54,1209.23,0.98
39,1.3,1411.63,836.06,0.99,1431.44,817.01,0.99,1395.15,817.68,0.98,1459.0,819.07,0.92,1371.18,820.64,0.77,1495.69,910.46,1.0,1343.54,917.97,1.0,1516.94,1053.5,0.99,1327.19,1062.59,0.99,1467.67,1153.91,0.99,1379.31,1162.06,0.99,1479.21,1116.58,1.0,1372.87,1120.87,1.0,1562.03,1148.12,0.99,1278.48,1155.31,0.99,1436.59,1209.13,0.98,1444.48,1207.85,0.98
40,1.333,1411.68,835.96,0.99,1431.74,816.88,0.99,1395.25,817.38,0.98,1459.5,819.02,0.92,1371.3,820.13,0.77,1495.66,910.43,1.0,1343.35,917.35,1.0,1516.29,1054.49,0.99,1328.14,1062.12,0.99,1468.11,1153.23,0.99,1380.92,1163.25,0.99,1479.45,1116.34,1.0,1372.92,1120.58,1.0,1561.8,1146.38,0.99,1279.39,1154.71,0.99,1440.45,1208.86,0.98,1444.77,1206.78,0.98
41,1.367,1411.89,835.72,0.99,1432.0,816.57,0.99,1395.38,817.09,0.98,1459.8,818.61,0.92,1371.29,819.79,0.77,1495.4,909.8,1.0,1343.46,917.17,1.0,1516.8,1053.83,0.99,1328.2,1062.68,0.99,1467.74,1153.67,0.99,1381.26,1163.1,0.99,1479.42,1116.84,1.0,1373.16,1121.21,1.0,1562.38,1147.03,0.99,1277.68,1155.09,0.99,1437.4,1209.38,0.98,1446.93,1207.49,0.98
42,1.4,1411.98,836.26,0.99,1432.11,817.08,0.99,1395.4,817.6,0.98,1459.78,819.17,0.92,1371.13,820.34,0.78,1495.25,910.11,1.0,1343.13,918.12,1.0,1515.72,1053.61,0.99,1327.84,1064.0,0.99,1468.04,1152.96,0.99,1381.3,1163.75,0.99,1479.77,1117.04,1.0,1373.24,1121.83,1.0,1563.09,1147.5,0.99,1277.98,1156.63,0.99,1439.2,1210.13,0.98,1446.05,1208.17,0.98
43,1.433,1411.66,836.04,0.99,1431.81,816.97,0.99,1395.15,817.33,0.98,1459.5,818.92,0.91,1370.86,819.82,0.77,1495.69,910.78,1.0,1343.39,917.76,1.0,1517.0,1053.51,0.99,1328.26,1062.2,0.99,1467.92,1153.54,0.99,1379.76,1162.44,0.99,1480.41,1117.83,1.0,1374.15,1121.89,1.0,1561.19,1146.64,0.99,1278.33,1153.25,0.99,1437.39,1209.14,0.98,1447.59,1208.37,0.98
44,1.467,1411.72,836.07,0.99,1431.88,816.8,0.99,1395.15,817.25,0.98,1459.86,818.63,0.92,1371.06,819.71,0.76,1496.03,910.69,1.0,1343.64,917.57,1.0,1516.52,1054.74,0.99,1328.55,1062.78,0.99,1466.89,1154.71,0.99,1379.62,1162.2,0.99,1479.96,1116.45,1.0,1373.59,1120.42,1.0,1560.68,1147.8,0.99,1279.56,1154.37,0.99,1436.64,1208.73,0.98,1444.2,1207.98,0.98
45,1.5,1412.34,836.04,0.99,1432.49,816.76,0.99,1395.62,817.29,0.98,1460.18,818.54,0.91,1371.1,819.78,0.78,1495.87,911.11,1.0,1343.43,918.13,1.0,1515.97,1054.58,0.99,1327.74,1062.67,0.99,1467.64,1153.68,0.99,1379.2,1161.5,0.99,1480.16,1117.2,1.0,1373.56,1121.33,1.0,1561.68,1147.71,0.99,1278.44,1154.64,0.99,1439.06,1208.89,0.98,1444.02,1207.59,0.98
46,1.533,1412.13,836.32,0.99,1432.34,816.98,0.99,1395.41,817.48,0.98,1460.25,818.7,0.92,1371.06,819.81,0.78,1496.12,910.82,1.0,1343.56,917.63,1.0,1515.57,1055.3,0.99,1327.19,1062.31,0.99,1467.25,1155.0,0.99,1380.01,1163.14,0.99,1479.67,1116.74,1.0,1373.11,1120.91,1.0,1561.8,1146.38,0.99,1280.15,1155.16,0.99,1439.38,1208.9,0.98,1445.2,1206.88,0.98
47,1.567,1412.21,835.88,0.99,1432.26,816.6,0.99,1395.59,817.15,0.98,1459.89,818.43,0.91,1371.23,819.67,0.78,1495.77,910.36,1.0,1343.8,917.94,1.0,1516.83,1054.15,0.99,1327.57,1062.7,0.99,1467.81,1153.2,0.99,1378.51,1161.36,0.99,1479.43,1117.36,1.0,1373.27,1121.83,1.0,1561.78,1146.18,0.99,1279.56,1155.41,0.99,1438.7,1209.97,0.98,1444.53,1207.74,0.98
48,1.6,1412.11,835.55,0.99,1432.36,816.48,0.99,1395.66,816.79,0.98,1460.23,819.27,0.92,1371.79,819.97,0.77,1495.59,910.33,1.0,1343.71,918.06,1.0,1516.96,1053.42,0.99,1329.01,1064.12,0.99,1468.2,1153.35,0.99,1381.43,1163.32,0.99,1479.49,1115.76,1.0,1373.25,1120.3,1.0,1562.18,1146.83,0.99,1279.11,1155.21,0.99,1437.88,1209.57,0.98,1444.33,1207.94,0.98
49,1.633,1412.59,835.25,0.99,1432.78,816.16,0.99,1395.97,816.5,0.98,1460.45,818.98,0.92,1371.75,819.75,0.78,1495.97,910.94,1.0,1343.46,917.79,1.0,1515.33,1054.69,0.99,1328.69,1063.83,0.99,1467.47,1154.97,0.99,1381.16,1164.93,0.99,1479.31,1116.68,1.0,1372.93,1120.7,1.0,1560.1,1147.64,0.99,1278.85,1154.35,0.99,1433.84,1209.22,0.98,1446.59,1208.33,0.98
50,1.667,1412.6,834.9,0.99,1432.86,815.98,0.99,1396.07,816.18,0.98,1460.52,819.17,0.92,1371.99,819.61,0.79,1496.18,910.34,1.0,1343.63,917.59,1.0,1515.4,1053.59,0.99,1329.01,1063.52,0.99,1467.85,1154.3,0.99,1380.91,1163.48,0.99,1480.4,1116.35,1.0,1373.92,1120.67,1.0,1561.13,1148.35,0.99,1279.62,1156.72,0.99,1435.5,1209.79,0.98,1447.31,1208.02,0.98
51,1.7,1412.81,835.47,0.99,1433.04,816.37,0.99,1396.22,816.67,0.98,1460.74,818.94,0.92,1371.98,819.59,0.78,1496.61,910.34,1.0,1343.61,917.03,1.0,1513.66,1053.86,0.99,1328.75,1062.48,0.99,1467.94,1155.49,0.99,1380.92,1163.45,0.99,1480.08,1116.43,1.0,1372.82,1120.53,1.0,1561.37,1147.84,0.99,1278.66,1155.8,0.99,1441.45,1208.1,0.98,1442.72,1206.48,0.98
52,1.733,1413.26,834.73,0.99,1433.33,815.68,0.99,1396.49,816.15,0.98,1460.8,818.15,0.91,1371.93,819.24,0.79,1496.51,909.95,1.0,1343.9,916.99,1.0,1513.67,1053.98,0.99,1329.15,1062.97,0.99,1467.96,1155.04,0.99,1381.13,1163.26,0.99,1480.37,1116.97,1.0,1373.6,1121.16,1.0,1561.16,1148.57,0.99,1279.9,1156.02,0.99,1437.79,1208.53,0.98,1444.84,1207.36,0.98
53,1.767,1413.19,834.12,0.99,1433.34,815.11,0.99,1396.51,815.52,0.98,1460.91,817.87,0.91,1372.07,818.79,0.79,1496.18,909.45,1.0,1343.7,916.56,1.0,1514.37,1051.74,0.99,1328.13,1061.26,0.99,1468.84,1154.06,0.99,1378.92,1162.86,0.99,1479.88,1116.55,1.0,1373.04,1120.79,1.0,1561.01,1146.66,0.99,1277.82,1154.15,0.99,1440.09,1209.26,0.98,1442.77,1207.93,0.98
