Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
10,0.333,1449.66,857.51,0.99,1467.28,839.48,0.99,1431.07,839.53,0.99,1491.53,848.81,0.89,1408.45,851.99,0.91,1526.52,942.02,1.0,1378.8,954.97,1.0,1538.63,1092.71,0.99,1368.49,1093.54,0.99,1469.78,1191.52,0.99,1422.56,1195.71,0.99,1499.5,1147.68,1.0,1396.94,1154.34,1.0,1589.05,1195.29,0.98,1312.06,1229.34,0.99,1456.29,1222.73,0.93,1473.78,1233.08,0.94
11,0.367,1449.73,857.83,0.99,1467.37,839.68,0.99,1431.28,839.87,0.99,1492.03,848.61,0.9,1409.14,852.07,0.9,1526.87,942.42,1.0,1379.58,955.11,1.0,1538.29,1092.71,0.99,1368.01,1092.84,0.99,1469.56,1191.87,0.99,1422.02,1195.0,0.99,1499.81,1146.76,1.0,1397.28,1153.29,1.0,1588.04,1195.21,0.98,1311.73,1228.83,0.99,1459.17,1220.98,0.93,1470.8,1231.56,0.94
12,0.4,1448.48,858.82,0.99,1466.82,842.19,0.99,1430.19,842.64,0.99,1490.54,851.33,0.93,1407.37,854.22,0.94,1521.81,944.81,1.0,1380.68,958.73,1.0,1534.86,1095.16,1.0,1366.18,1095.49,1.0,1470.19,1191.01,1.0,1422.2,1194.61,1.0,1498.34,1148.57,1.0,1401.63,1156.3,1.0,1622.99,1181.66,0.99,1294.97,1222.04,0.99,1425.98,1241.1,0.95,1499.16,1227.48,0.95
13,0.433,1449.83,858.8,0.99,1467.81,840.47,0.99,1431.02,840.85,0.99,1493.35,849.76,0.9,1408.92,853.59,0.89,1527.68,942.8,1.0,1379.37,955.63,1.0,1539.07,1092.76,0.99,1368.56,1093.38,0.99,1469.87,1191.17,0.99,1422.62,1195.8,0.99,1500.77,1147.33,1.0,1397.57,1153.9,1.0,1590.3,1196.16,0.98,1313.39,1228.5,0.98,1457.55,1220.97,0.93,1469.36,1232.04,0.93
14,0.467,1450.15,859.33,0.99,1468.29,841.18,0.99,1431.8,841.11,0.99,1493.67,850.26,0.9,1409.77,852.95,0.89,1527.21,942.76,1.0,1379.94,955.15,1.0,1538.57,1091.97,0.99,1368.47,1092.53,0.99,1470.57,1190.72,0.98,1422.42,1195.59,0.99,1500.22,1147.22,1.0,1397.46,1153.73,1.0,1588.97,1194.93,0.98,1312.35,1229.15,0.98,1462.09,1221.54,0.92,1468.63,1231.19,0.93
15,0.5,1450.59,858.54,0.99,1468.19,840.42,0.99,1431.95,840.72,0.99,1492.8,849.53,0.89,1409.39,853.22,0.9,1527.52,942.76,1.0,1379.32,955.39,1.0,1538.0,1093.16,0.99,1368.2,1093.18,0.99,1469.16,1192.27,0.99,1422.74,1196.22,0.99,1500.14,1148.15,1.0,1397.01,1154.65,1.0,1588.51,1195.13,0.98,1311.43,1227.93,0.98,1459.99,1222.67,0.93,1472.63,1233.06,0.94
16,0.533,1451.43,858.5,0.99,1469.11,840.42,0.99,1432.74,840.46,0.99,1493.16,849.87,0.89,1409.67,852.87,0.91,1527.05,942.91,1.0,1379.31,955.68,1.0,1538.56,1092.54,0.99,1367.86,1093.54,0.99,1469.34,1191.79,0.99,1423.18,1196.18,0.99,1499.93,1146.89,1.0,1397.09,1153.59,1.0,1589.04,1195.13,0.98,1312.72,1229.52,0.98,1459.02,1222.12,0.93,1470.02,1232.18,0.94
17,0.567,1451.33,857.94,0.99,1469.19,840.04,0.99,1432.83,839.99,0.99,1493.78,850.05,0.89,1410.2,852.85,0.9,1527.43,943.42,1.0,1379.52,955.86,1.0,1538.25,1092.97,0.99,1368.16,1093.14,0.99,1470.11,1190.92,0.98,1422.19,1195.17,0.99,1500.18,1147.92,1.0,1397.35,1154.49,1.0,1588.48,1193.9,0.98,1311.85,1228.39,0.98,1457.31,1222.49,0.93,1472.47,1232.02,0.93
18,0.6,1451.4,857.37,0.99,1469.15,839.67,0.99,1433.03,839.58,0.99,1493.58,849.91,0.9,1410.62,852.62,0.9,1527.77,943.12,1.0,1379.67,955.43,1.0,1538.21,1093.34,0.99,1368.04,1092.6,0.99,1469.42,1191.57,0.99,1422.7,1194.51,0.99,1500.52,1147.59,1.0,1397.59,1154.26,1.0,1589.81,1193.84,0.98,1314.05,1229.24,0.98,1457.96,1220.95,0.92,1472.47,1231.3,0.93
19,0.633,1451.4,857.72,0.99,1469.3,839.97,0.99,1433.06,839.67,0.99,1493.6,849.93,0.89,1410.44,852.13,0.91,1526.73,942.46,1.0,1379.4,954.72,1.0,1537.23,1091.94,0.99,1368.01,1092.31,0.99,1470.14,1191.07,0.99,1422.59,1195.13,0.99,1499.58,1146.52,1.0,1397.08,1153.16,1.0,1587.62,1194.05,0.98,1312.51,1229.3,0.99,1458.88,1222.2,0.93,1472.35,1232.09,0.94
20,0.667,1451.9,858.4,0.99,1469.95,840.36,0.99,1433.31,840.26,0.99,1494.73,850.18,0.89,1410.64,852.83,0.9,1527.37,943.15,1.0,1379.99,955.53,1.0,1538.14,1093.03,0.99,1368.15,1093.18,0.99,1469.39,1191.74,0.99,1423.14,1195.9,0.99,1499.88,1146.92,1.0,1397.43,1153.58,1.0,1587.08,1193.74,0.98,1312.27,1228.88,0.98,1458.5,1222.86,0.93,1474.35,1233.19,0.94
21,0.7,1451.99,858.43,0.99,1470.31,840.49,0.99,1433.35,840.23,0.99,1495.31,850.9,0.9,1410.73,853.15,0.9,1527.92,943.59,1.0,1379.91,955.88,1.0,1538.38,1092.76,0.99,1368.31,1093.38,0.99,1470.11,1190.62,0.99,1422.64,1195.11,0.99,1500.59,1146.55,1.0,1397.68,1153.12,1.0,1588.07,1194.9,0.98,1311.96,1229.86,0.98,1456.15,1221.99,0.93,1470.93,1232.24,0.94
22,0.733,1452.3,858.01,0.99,1470.23,840.12,0.99,1433.55,840.06,0.99,1494.44,850.29,0.89,1410.46,853.02,0.91,1527.6,943.07,1.0,1379.97,955.43,1.0,1538.21,1092.41,0.99,1367.72,1092.25,0.99,1469.67,1191.25,0.99,1421.99,1195.05,0.99,1500.54,1147.17,1.0,1398.08,1153.73,1.0,1587.49,1194.07,0.98,1312.33,1228.87,0.98,1456.44,1223.07,0.93,1472.63,1232.8,0.94
23,0.767,1452.68,858.32,0.99,1470.65,840.26,0.99,1433.87,840.25,0.99,1495.11,849.96,0.89,1410.82,852.82,0.91,1528.16,943.14,1.0,1380.42,955.11,1.0,1538.19,1093.27,0.99,1368.46,1091.88,0.99,1468.9,1191.24,0.99,1422.27,1194.78,0.99,1500.42,1148.34,1.0,1397.89,1154.71,1.0,1588.04,1195.46,0.98,1313.41,1229.54,0.98,1455.79,1222.35,0.93,1472.94,1232.47,0.94
24,0.8,1451.89,856.7,0.99,1469.51,839.1,0.99,1433.42,839.14,0.99,1494.05,849.76,0.9,1411.11,852.84,0.9,1528.75,943.4,1.0,1379.98,955.66,1.0,1538.71,1094.61,0.99,1367.84,1093.84,0.99,1469.28,1192.22,0.99,1422.06,1195.39,0.99,1501.08,1148.54,1.0,1397.9,1155.06,1.0,1592.58,1193.97,0.98,1313.94,1228.26,0.98,1453.84,1222.05,0.93,1473.97,1233.7,0.93
25,0.833,1452.19,857.25,0.99,1470.05,839.4,0.99,1433.38,839.55,0.99,1494.6,850.18,0.89,1410.55,853.44,0.91,1528.66,943.77,1.0,1379.79,956.56,1.0,1538.93,1094.09,0.99,1368.98,1094.15,0.99,1469.84,1191.42,0.99,1423.17,1195.53,0.99,1501.32,1148.3,1.0,1397.78,1155.1,1.0,1590.83,1193.97,0.98,1313.43,1229.06,0.98,1457.83,1222.46,0.93,1471.92,1232.87,0.94
26,0.867,1451.97,857.0,0.99,1469.96,839.41,0.99,1433.7,839.29,0.99,1495.14,849.96,0.9,1411.65,852.56,0.9,1528.79,943.35,1.0,1380.48,955.42,1.0,1538.82,1094.02,0.99,1368.34,1092.84,0.99,1470.06,1190.7,0.98,1422.81,1196.07,0.99,1501.07,1148.82,1.0,1398.02,1155.45,1.0,1592.23,1193.06,0.98,1314.88,1228.92,0.98,1457.16,1222.28,0.93,1474.27,1232.76,0.94
27,0.9,1452.34,857.77,0.99,1470.38,839.8,0.99,1433.65,840.05,0.99,1495.75,850.19,0.9,1411.33,853.61,0.9,1528.63,943.54,1.0,1380.84,956.09,1.0,1538.51,1092.72,0.99,1368.49,1092.29,0.99,1470.34,1190.5,0.99,1422.01,1195.04,0.99,1500.86,1147.97,1.0,1397.91,1154.73,1.0,1589.34,1193.53,0.98,1313.44,1228.37,0.99,1460.36,1222.5,0.93,1473.51,1233.13,0.94
28,0.933,1452.61,857.81,0.99,1470.15,839.86,0.99,1433.72,840.17,0.99,1494.31,849.85,0.89,1410.64,853.53,0.91,1528.09,943.61,1.0,1379.99,955.83,1.0,1538.1,1094.14,0.99,1367.68,1093.31,0.99,1470.42,1190.75,0.99,1422.48,1196.81,0.99,1499.79,1148.9,1.0,1397.19,1155.36,1.0,1589.92,1194.45,0.98,1313.27,1227.64,0.99,1454.92,1223.68,0.94,1476.3,1234.66,0.94
29,0.967,1452.74,857.98,0.99,1470.53,839.82,0.99,1433.86,840.15,0.99,1495.22,849.59,0.89,1411.07,853.27,0.91,1528.17,943.1,1.0,1380.56,955.97,1.0,1538.15,1093.75,0.99,1368.31,1092.98,0.99,1470.37,1190.79,0.99,1422.87,1196.01,0.99,1500.08,1148.24,1.0,1397.77,1155.28,1.0,1590.14,1193.05,0.98,1315.99,1229.1,0.99,1456.02,1222.98,0.93,1476.82,1233.8,0.94
30,1.0,1452.49,857.55,0.99,1470.28,839.57,0.99,1433.91,839.81,0.99,1495.23,849.35,0.9,1411.58,852.81,0.9,1528.78,943.2,1.0,1380.48,955.12,1.0,1539.05,1093.69,0.99,1368.05,1091.87,0.99,1470.0,1191.86,0.99,1422.32,1196.02,0.99,1500.32,1148.47,1.0,1397.56,1154.87,1.0,1590.86,1193.74,0.98,1314.31,1227.23,0.99,1455.31,1222.88,0.93,1475.82,1233.96,0.94
31,1.033,1452.84,857.23,0.99,1470.55,839.33,0.99,1434.27,839.56,0.99,1495.27,849.37,0.9,1411.77,852.79,0.9,1528.73,943.14,1.0,1380.63,955.69,1.0,1539.19,1093.75,0.99,1367.94,1093.19,0.99,1469.76,1191.5,0.99,1422.63,1196.48,0.99,1500.82,1148.87,1.0,1397.89,1155.71,1.0,1591.75,1192.9,0.98,1315.0,1228.16,0.98,1459.02,1222.0,0.93,1474.12,1233.15,0.94
32,1.067,1453.09,857.77,0.99,1470.75,839.57,0.99,1434.28,840.02,0.99,1495.19,849.27,0.89,1411.37,853.16,0.91,1528.49,943.0,1.0,1380.37,955.6,1.0,1538.93,1093.58,0.99,1367.66,1092.37,0.99,1470.13,1191.46,0.99,1422.76,1195.89,0.99,1500.33,1148.41,1.0,1397.38,1155.23,1.0,1588.67,1192.95,0.98,1313.29,1228.22,0.99,1461.05,1223.06,0.93,1475.02,1232.68,0.94
33,1.1,1453.1,857.71,0.99,1470.95,839.59,0.99,1434.33,839.95,0.99,1495.81,849.6,0.9,1411.67,853.27,0.9,1528.79,943.17,1.0,1380.28,955.92,1.0,1539.32,1093.84,0.99,1368.02,1093.84,0.99,1470.44,1191.73,0.99,1423.11,1196.93,0.99,1500.6,1148.58,1.0,1397.42,1155.45,1.0,1590.26,1193.16,0.98,1313.56,1228.17,0.98,1457.39,1222.37,0.93,1473.51,1232.68,0.94
34,1.133,1452.73,857.44,0.99,1470.74,839.49,0.99,1434.25,839.57,0.99,1496.03,849.71,0.9,1412.01,852.76,0.9,1529.09,943.63,1.0,1380.99,955.92,1.0,1539.01,1093.78,0.99,1368.18,1093.49,0.99,1469.28,1191.27,0.99,1423.0,1196.35,0.99,1500.59,1148.01,1.0,1397.65,1154.56,1.0,1589.29,1193.72,0.98,1312.92,1228.49,0.99,1457.36,1223.39,0.93,1475.09,1233.9,0.94
35,1.167,1453.27,856.94,0.99,1471.08,839.07,0.99,1434.55,839.11,0.99,1495.3,849.58,0.89,1411.28,852.53,0.91,1527.83,943.47,1.0,1379.84,955.87,1.0,1538.3,1093.0,0.99,1368.14,1092.8,0.99,1469.97,1190.11,0.99,1422.63,1196.53,0.99,1500.13,1148.08,1.0,1397.29,1154.85,1.0,1588.77,1192.09,0.98,1312.18,1227.57,0.99,1456.78,1223.57,0.93,1474.21,1233.55,0.94
36,1.2,1453.46,856.88,0.99,1471.3,838.89,0.99,1434.66,839.1,0.99,1495.92,849.16,0.89,1411.8,852.48,0.91,1528.26,943.09,1.0,1380.86,955.98,1.0,1538.69,1092.47,0.99,1368.73,1094.08,0.99,1471.16,1189.92,0.99,1423.12,1195.78,0.99,1500.2,1148.13,1.0,1397.59,1154.96,1.0,1590.71,1193.9,0.98,1314.47,1228.41,0.98,1455.37,1221.62,0.93,1469.2,1232.09,0.94
37,1.233,1453.34,857.11,0.99,1471.11,839.33,0.99,1434.85,839.37,0.99,1495.71,849.53,0.9,1412.31,852.51,0.9,1528.63,943.38,1.0,1381.03,955.57,1.0,1538.99,1093.77,0.99,1367.96,1093.17,0.99,1471.16,1191.03,0.99,1423.46,1197.0,0.99,1500.25,1149.64,1.0,1397.85,1156.37,1.0,1592.96,1193.0,0.98,1315.51,1228.55,0.99,1457.05,1223.08,0.93,1475.97,1234.07,0.94
38,1.267,1453.42,857.22,0.99,1471.23,839.44,0.99,1434.72,839.47,0.99,1495.58,849.62,0.89,1411.67,852.57,0.91,1528.75,943.08,1.0,1380.59,955.39,1.0,1539.56,1092.9,0.99,1367.96,1092.34,0.99,1470.22,1191.1,0.99,1422.97,1196.21,0.99,1501.28,1149.62,1.0,1398.5,1156.24,1.0,1591.66,1193.43,0.98,1314.28,1228.14,0.98,1454.54,1222.46,0.93,1472.13,1233.06,0.93
39,1.3,1454.02,857.12,0.99,1471.72,839.03,0.99,1434.95,839.37,0.99,1495.81,849.51,0.89,1411.52,853.14,0.92,1528.46,944.04,1.0,1380.43,956.63,1.0,1538.05,1094.01,0.99,1368.3,1093.91,0.99,1470.11,1192.09,0.99,1423.46,1196.46,0.99,1500.32,1148.4,1.0,1397.47,1155.18,1.0,1588.99,1194.05,0.98,1313.32,1228.66,0.98,1457.64,1222.92,0.93,1473.68,1233.47,0.94
40,1.333,1453.47,857.61,0.99,1471.29,839.73,0.99,1434.85,839.78,0.99,1495.88,849.64,0.89,1412.07,852.63,0.91,1528.52,943.32,1.0,1380.78,955.18,1.0,1538.66,1092.54,0.99,1368.06,1091.98,0.99,1470.57,1190.63,0.99,1422.4,1194.91,0.99,1500.71,1149.0,1.0,1397.92,1155.36,1.0,1590.57,1195.82,0.98,1313.48,1228.46,0.98,1458.16,1221.64,0.93,1471.87,1233.09,0.93
41,1.367,1453.59,858.2,0.99,1471.37,840.06,0.99,1434.64,840.3,0.99,1495.68,850.08,0.89,1411.57,853.52,0.91,1528.91,943.84,1.0,1380.99,956.22,1.0,1538.7,1093.71,0.99,1367.95,1093.59,0.99,1469.89,1191.56,0.99,1423.31,1196.13,0.99,1500.43,1148.7,1.0,1397.68,1155.19,1.0,1588.35,1195.62,0.98,1313.26,1229.48,0.99,1458.39,1222.08,0.93,1473.83,1232.5,0.94
42,1.4,1453.45,857.81,0.99,1471.39,839.87,0.99,1434.71,839.85,0.99,1495.74,850.27,0.89,1411.51,853.08,0.91,1528.69,943.98,1.0,1380.26,956.53,1.0,1538.88,1093.63,0.99,1368.94,1094.62,0.99,1469.65,1191.3,0.99,1423.67,1197.05,0.99,1501.13,1149.41,1.0,1397.69,1156.05,1.0,1589.39,1194.68,0.98,1312.12,1228.75,0.99,1462.61,1222.99,0.93,1473.4,1232.79,0.94
43,1.433,1453.25,858.2,0.99,1471.05,840.22,0.99,1434.47,840.24,0.99,1495.2,850.1,0.89,1411.25,853.04,0.91,1528.39,942.97,1.0,1380.24,955.75,1.0,1538.95,1092.96,0.99,1367.58,1093.95,0.99,1468.86,1192.61,0.99,1424.3,1197.46,0.99,1500.77,1149.34,1.0,1397.81,1156.12,1.0,1590.42,1194.4,0.98,1313.38,1229.25,0.98,1458.67,1222.81,0.93,1472.68,1233.36,0.94
44,1.467,1453.1,857.58,0.99,1470.91,839.78,0.99,1434.54,839.63,0.99,1494.97,850.04,0.89,1411.42,852.6,0.91,1528.05,943.66,1.0,1379.97,956.01,1.0,1538.56,1093.46,0.99,1368.17,1094.17,0.99,1468.88,1191.6,0.99,1423.56,1196.78,0.99,1500.28,1149.08,1.0,1397.38,1155.65,1.0,1588.92,1193.67,0.98,1313.01,1228.32,0.98,1457.76,1222.94,0.93,1472.26,1232.71,0.94
45,1.5,1453.78,858.01,0.99,1471.55,840.09,0.99,1434.93,840.27,0.99,1495.78,850.27,0.89,1411.67,853.57,0.91,1528.72,943.76,1.0,1380.7,956.38,1.0,1538.89,1093.77,0.99,1368.01,1093.08,0.99,1469.49,1191.49,0.99,1423.32,1197.15,0.99,1500.63,1148.83,1.0,1398.05,1155.69,1.0,1590.24,1192.36,0.98,1314.29,1228.34,0.99,1455.86,1223.31,0.93,1476.2,1233.6,0.94
46,1.533,1453.37,857.72,0.99,1470.95,839.68,0.99,1434.51,839.91,0.99,1494.83,849.67,0.88,1411.18,853.1,0.92,1528.46,943.47,1.0,1380.42,956.14,1.0,1538.7,1094.5,0.99,1368.08,1093.77,0.99,1469.61,1192.62,0.99,1424.2,1197.53,0.99,1500.74,1149.01,1.0,1398.0,1155.84,1.0,1589.69,1192.59,0.98,1314.0,1228.45,0.98,1457.21,1222.57,0.93,1473.03,1232.66,0.93
47,1.567,1453.4,857.8,0.99,1471.19,839.94,0.99,1434.58,839.94,0.99,1495.21,850.15,0.89,1411.21,853.08,0.91,1528.41,943.33,1.0,1379.73,955.95,1.0,1538.78,1093.51,0.99,1368.71,1093.88,0.99,1468.99,1192.21,0.99,1423.57,1197.3,0.99,1500.25,1149.05,1.0,1397.17,1155.83,1.0,1591.17,1193.27,0.98,1313.29,1228.37,0.99,1454.48,1223.26,0.94,1474.37,1233.94,0.94
48,1.6,1452.61,857.97,0.99,1470.48,840.2,0.99,1434.3,839.97,0.99,1494.94,850.24,0.89,1411.91,852.61,0.9,1528.0,943.41,1.0,1380.83,955.62,1.0,1538.67,1093.8,0.99,1367.82,1094.19,0.99,1469.14,1192.55,0.99,1423.34,1197.32,0.99,1500.69,1148.06,1.0,1398.36,1154.58,1.0,1590.3,1194.93,0.98,1313.82,1229.71,0.98,1458.16,1222.73,0.93,1473.18,1232.87,0.94
49,1.633,1452.65,857.95,0.99,1470.64,839.83,0.99,1433.8,839.87,0.99,1495.18,850.06,0.89,1410.73,852.98,0.91,1528.0,943.66,1.0,1380.27,956.0,1.0,1538.48,1093.92,0.99,1367.97,1093.37,0.99,1468.26,1192.86,0.99,1423.25,1196.68,0.99,1500.71,1148.51,1.0,1397.93,1155.16,1.0,1590.87,1192.72,0.98,1314.07,1227.72,0.98,1458.17,1222.35,0.93,1470.44,1232.48,0.93
50,1.667,1452.68,857.9,0.99,1470.73,839.87,0.99,1433.92,839.91,0.99,1495.75,849.81,0.89,1410.99,852.77,0.91,1528.34,943.47,1.0,1380.25,956.05,1.0,1538.53,1093.1,0.99,1368.15,1093.82,0.99,1468.75,1192.08,0.99,1423.13,1196.85,0.99,1500.59,1149.3,1.0,1397.81,1155.97,1.0,1589.41,1192.86,0.98,1314.3,1227.09,0.98,1455.39,1222.45,0.93,1472.63,1233.11,0.94
51,1.7,1452.91,858.4,0.99,1470.93,840.32,0.99,1434.05,840.36,0.99,1495.57,850.2,0.89,1410.77,853.15,0.91,1527.48,943.33,1.0,1380.11,956.41,1.0,1538.52,1092.66,0.99,1368.41,1094.03,0.99,1468.91,1192.29,0.99,1422.89,1196.62,0.99,1499.68,1148.43,1.0,1397.33,1155.39,1.0,1589.37,1191.87,0.98,1312.22,1227.46,0.98,1454.17,1223.72,0.93,1473.74,1233.79,0.94
52,1.733,1453.04,858.76,0.99,1471.21,840.53,0.99,1434.21,840.61,0.99,1496.06,850.24,0.89,1411.08,853.18,0.91,1527.29,942.9,1.0,1380.59,955.99,1.0,1538.04,1092.52,0.99,1368.13,1093.26,0.99,1470.12,1191.51,0.99,1424.55,1197.01,0.99,1500.36,1148.1,1.0,1398.05,1155.35,1.0,1590.18,1191.44,0.98,1313.6,1228.91,0.99,1461.11,1223.14,0.94,1472.62,1232.44,0.94
53,1.767,1452.69,857.87,0.99,1470.59,839.78,0.99,1434.02,839.82,0.99,1495.14,849.4,0.89,1411.07,852.34,0.91,1527.81,942.84,1.0,1380.5,955.21,1.0,1538.88,1093.42,0.99,1368.04,1092.92,0.99,1469.0,1193.32,0.99,1423.64,1196.38,0.99,1500.28,1148.19,1.0,1397.83,1154.84,1.0,1591.02,1192.75,0.98,1313.51,1227.61,0.98,1457.21,1223.05,0.93,1470.99,1233.2,0.94
