Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
10,0.333,1483.37,1074.11,0.99,1504.79,1056.4,0.99,1465.59,1053.82,0.99,1531.63,1063.49,0.89,1439.4,1058.87,0.84,1565.39,1157.33,1.0,1401.62,1161.19,1.0,1609.23,1286.03,0.99,1359.02,1308.63,0.99,1661.89,1389.23,0.99,1328.53,1415.66,0.98,1538.69,1391.51,1.0,1424.85,1394.24,1.0,1670.94,1458.28,0.99,1322.05,1456.89,0.99,1490.05,1473.3,0.98,1508.77,1509.41,0.97
11,0.367,1484.91,1072.95,0.99,1506.09,1054.37,0.99,1466.69,1053.13,0.99,1530.97,1059.78,0.9,1438.95,1057.58,0.92,1563.78,1157.46,1.0,1401.77,1161.62,1.0,1607.39,1287.55,1.0,1362.67,1304.55,0.99,1662.53,1387.3,0.99,1323.56,1410.12,0.99,1540.27,1385.11,1.0,1427.04,1388.07,1.0,1689.46,1456.51,0.99,1306.84,1453.69,0.99,1490.15,1479.71,0.97,1516.96,1507.28,0.97
12,0.4,1485.15,1073.08,1.0,1505.86,1054.6,0.99,1467.05,1053.5,1.0,1529.82,1059.37,0.89,1439.1,1057.55,0.92,1563.47,1157.16,1.0,1402.05,1161.7,1.0,1607.47,1287.02,1.0,1362.04,1304.42,0.99,1662.08,1386.51,0.99,1323.32,1413.03,0.99,1540.03,1384.38,1.0,1427.4,1387.64,1.0,1686.26,1457.82,0.99,1310.03,1456.25,0.99,1491.41,1475.49,0.97,1518.83,1504.74,0.97
13,0.433,1485.41,1074.15,1.0,1506.15,1055.39,0.99,1467.14,1054.5,1.0,1530.31,1059.6,0.88,1438.92,1058.19,0.93,1563.3,1157.04,1.0,1402.43,1162.0,1.0,1607.98,1286.98,1.0,1361.86,1305.4,0.99,1662.79,1387.38,0.99,1323.65,1411.59,0.99,1539.06,1384.4,1.0,1426.62,1387.63,1.0,1686.37,1457.19,0.99,1308.02,1454.58,0.99,1492.11,1476.54,0.97,1515.63,1505.57,0.97
14,0.467,1485.62,1073.68,1.0,1506.42,1055.03,0.99,1467.39,1053.98,1.0,1530.53,1059.6,0.89,1439.21,1057.88,0.93,1563.81,1157.21,1.0,1402.04,1161.96,1.0,1608.63,1287.1,1.0,1361.51,1305.34,0.99,1663.25,1387.24,0.99,1323.74,1412.31,0.99,1540.16,1384.54,1.0,1427.15,1387.84,1.0,1689.7,1457.03,0.99,1309.74,1454.6,0.99,1494.04,1476.13,0.97,1515.83,1505.09,0.97
15,0.5,1485.77,1073.68,1.0,1506.53,1055.01,0.99,1467.45,1054.1,1.0,1530.69,1059.87,0.88,1439.14,1058.38,0.93,1564.0,1157.3,1.0,1401.33,1162.24,1.0,1608.41,1286.7,1.0,1361.11,1305.03,0.99,1663.4,1386.51,0.99,1323.99,1411.99,0.99,1540.47,1384.17,1.0,1426.23,1387.65,1.0,1689.75,1457.85,0.99,1306.43,1455.98,0.99,1497.66,1475.78,0.97,1509.64,1504.96,0.97
16,0.533,1484.17,1074.52,0.99,1505.02,1056.74,0.99,1466.4,1054.54,0.99,1530.85,1062.91,0.87,1439.57,1059.08,0.87,1564.71,1156.53,1.0,1401.86,1161.23,1.0,1609.96,1284.9,0.99,1358.0,1308.48,0.99,1662.11,1389.45,0.99,1328.43,1416.82,0.98,1537.4,1390.88,1.0,1424.15,1393.97,1.0,1668.73,1456.87,0.99,1322.52,1456.39,0.99,1492.32,1473.58,0.98,1505.75,1509.01,0.97
17,0.567,1483.9,1074.37,0.99,1504.9,1056.56,0.99,1466.01,1054.29,0.99,1530.94,1062.96,0.88,1439.23,1059.04,0.87,1564.42,1156.84,1.0,1401.71,1161.6,1.0,1609.39,1284.4,0.99,1358.04,1308.02,0.99,1661.82,1389.12,0.99,1327.99,1416.28,0.98,1537.04,1390.0,1.0,1424.39,1393.18,1.0,1666.3,1457.44,0.99,1324.26,1457.6,0.99,1487.78,1473.29,0.98,1512.92,1509.4,0.98
18,0.6,1485.6,1073.19,1.0,1506.22,1054.52,0.99,1467.16,1053.73,1.0,1530.38,1059.37,0.88,1438.81,1058.22,0.93,1563.62,1157.0,1.0,1402.24,1161.99,1.0,1607.7,1286.6,1.0,1361.86,1303.67,0.99,1663.17,1386.76,0.99,1323.79,1410.37,0.99,1538.99,1384.27,1.0,1426.06,1387.67,1.0,1686.47,1455.74,0.99,1307.47,1455.0,0.99,1492.56,1477.33,0.97,1515.1,1505.31,0.97
19,0.633,1485.68,1073.24,1.0,1506.22,1054.45,0.99,1467.15,1053.83,1.0,1530.28,1059.28,0.88,1438.89,1058.54,0.93,1563.66,1157.32,1.0,1401.82,1162.32,1.0,1608.2,1286.53,1.0,1362.22,1303.87,0.99,1662.99,1387.16,0.99,1323.75,1410.12,0.99,1539.99,1383.85,1.0,1426.64,1387.33,1.0,1687.65,1458.66,0.99,1308.13,1456.2,0.99,1495.27,1474.85,0.97,1516.65,1505.43,0.97
20,0.667,1483.48,1074.93,0.99,1504.48,1056.89,0.99,1465.4,1054.78,0.99,1530.44,1063.01,0.87,1438.29,1059.43,0.87,1564.23,1156.93,1.0,1401.42,1161.78,1.0,1609.73,1285.29,0.99,1358.22,1308.29,0.99,1662.11,1389.75,0.99,1329.01,1414.44,0.98,1537.38,1390.02,1.0,1424.69,1393.19,1.0,1666.43,1456.98,0.99,1322.24,1456.99,0.99,1486.81,1474.01,0.98,1513.36,1509.57,0.98
21,0.7,1483.33,1074.74,0.99,1504.38,1056.74,0.99,1465.28,1054.59,0.99,1530.47,1062.99,0.88,1438.34,1059.31,0.87,1564.4,1156.78,1.0,1400.94,1161.5,1.0,1609.75,1285.34,0.99,1357.56,1308.19,0.99,1662.45,1389.73,0.99,1327.79,1415.08,0.98,1537.3,1390.06,1.0,1424.1,1393.23,1.0,1668.29,1458.31,0.99,1323.85,1458.3,0.99,1487.7,1473.86,0.98,1510.32,1509.44,0.98
22,0.733,1483.2,1073.79,0.99,1504.07,1055.89,0.99,1465.13,1053.8,0.99,1530.01,1062.36,0.87,1438.18,1058.91,0.87,1564.25,1156.31,1.0,1401.34,1161.43,1.0,1609.3,1284.78,0.99,1357.97,1308.06,0.99,1662.06,1390.29,0.99,1327.46,1415.91,0.98,1537.33,1389.67,1.0,1424.22,1392.95,1.0,1667.89,1457.59,0.99,1322.99,1457.71,0.99,1490.5,1473.56,0.98,1511.01,1508.63,0.98
23,0.767,1483.27,1073.92,0.99,1504.21,1055.97,0.99,1465.17,1053.85,0.99,1530.23,1062.61,0.87,1438.19,1059.1,0.87,1564.55,1156.49,1.0,1401.08,1161.98,1.0,1609.79,1284.91,0.99,1357.53,1309.12,0.99,1662.1,1389.17,0.99,1327.85,1417.04,0.98,1537.47,1390.2,1.0,1424.0,1393.68,1.0,1668.74,1456.49,0.99,1322.63,1457.51,0.99,1489.57,1473.7,0.98,1510.17,1508.54,0.98
24,0.8,1485.39,1071.63,1.0,1505.76,1052.96,0.99,1466.92,1052.33,1.0,1529.55,1057.73,0.88,1438.4,1056.97,0.93,1563.83,1156.34,1.0,1401.27,1161.24,1.0,1608.3,1286.42,1.0,1361.43,1303.9,0.99,1663.01,1387.7,0.99,1323.98,1409.22,0.99,1539.5,1385.31,1.0,1425.89,1388.55,1.0,1688.96,1459.42,0.99,1309.08,1455.93,0.99,1491.39,1476.79,0.97,1514.95,1505.7,0.97
25,0.833,1485.4,1071.8,1.0,1505.99,1052.98,0.99,1466.87,1052.28,1.0,1529.89,1057.57,0.88,1438.21,1056.64,0.93,1563.65,1156.39,1.0,1401.4,1161.53,1.0,1608.23,1287.44,1.0,1361.59,1304.73,0.99,1663.38,1387.68,0.99,1324.28,1411.21,0.99,1540.38,1384.46,1.0,1426.8,1387.94,1.0,1689.86,1458.24,0.99,1308.12,1456.25,0.99,1494.75,1476.84,0.97,1515.59,1504.83,0.97
26,0.867,1485.46,1072.83,1.0,1506.05,1053.76,0.99,1466.8,1053.23,1.0,1530.11,1057.82,0.88,1438.16,1057.3,0.93,1563.78,1156.54,1.0,1401.76,1161.47,1.0,1608.23,1286.53,1.0,1361.76,1303.8,0.99,1662.81,1387.26,0.99,1324.37,1411.95,0.99,1539.54,1384.05,1.0,1426.04,1387.35,1.0,1689.86,1458.95,0.99,1308.85,1455.73,0.99,1495.1,1476.49,0.97,1511.47,1506.6,0.97
27,0.9,1484.69,1072.58,1.0,1505.51,1053.8,0.99,1466.28,1052.95,1.0,1529.85,1058.51,0.89,1438.08,1057.22,0.92,1563.35,1156.25,1.0,1401.43,1161.53,1.0,1607.68,1286.43,1.0,1361.2,1304.42,0.99,1662.86,1387.75,0.99,1323.91,1411.94,0.99,1539.94,1384.24,1.0,1426.61,1387.83,1.0,1688.13,1457.63,0.99,1309.35,1456.88,0.99,1495.31,1477.39,0.97,1513.66,1504.76,0.97
28,0.933,1483.3,1073.8,0.99,1504.53,1055.67,0.99,1464.86,1053.51,0.99,1530.92,1062.31,0.88,1437.54,1058.7,0.87,1564.56,1156.94,1.0,1400.76,1161.41,1.0,1609.49,1284.62,0.99,1357.75,1306.8,0.99,1661.93,1390.44,0.99,1328.51,1415.52,0.98,1537.22,1389.37,1.0,1423.43,1392.44,1.0,1670.84,1458.67,0.99,1324.63,1458.09,0.99,1491.91,1473.92,0.98,1508.39,1509.48,0.98
29,0.967,1484.54,1072.38,1.0,1505.54,1053.65,0.99,1466.1,1052.61,1.0,1530.08,1058.91,0.89,1438.06,1057.21,0.92,1563.16,1156.41,1.0,1401.42,1161.55,1.0,1607.49,1286.22,1.0,1361.41,1304.07,0.99,1662.45,1386.61,0.99,1323.54,1411.56,0.99,1539.34,1383.11,1.0,1426.32,1386.71,1.0,1688.38,1456.99,0.99,1309.55,1457.19,0.99,1491.42,1478.42,0.98,1517.21,1505.87,0.97
30,1.0,1483.46,1073.79,0.99,1504.33,1055.85,0.99,1465.31,1053.76,0.99,1530.2,1062.58,0.87,1438.31,1059.14,0.87,1563.84,1156.46,1.0,1401.49,1161.97,1.0,1609.14,1284.39,0.99,1357.27,1308.25,0.99,1661.47,1389.14,0.99,1328.12,1416.0,0.98,1536.87,1389.21,1.0,1424.59,1392.81,1.0,1669.06,1456.74,0.99,1327.09,1458.28,0.99,1486.24,1474.21,0.98,1514.81,1508.75,0.98
31,1.033,1483.3,1073.67,0.99,1504.27,1055.76,0.99,1465.23,1053.57,0.99,1530.21,1062.49,0.87,1438.13,1058.76,0.87,1564.13,1156.44,1.0,1400.88,1161.73,1.0,1609.18,1284.37,0.99,1357.27,1308.33,0.99,1661.55,1389.49,0.99,1328.25,1416.46,0.98,1537.17,1389.26,1.0,1424.04,1392.61,1.0,1667.4,1456.94,0.99,1323.86,1457.76,0.99,1486.33,1475.07,0.98,1509.33,1508.71,0.98
32,1.067,1484.52,1072.78,1.0,1505.53,1054.13,0.99,1466.25,1053.03,1.0,1530.02,1059.13,0.89,1437.95,1057.24,0.92,1562.85,1156.55,1.0,1401.13,1161.51,1.0,1607.31,1285.7,1.0,1361.72,1304.29,0.99,1662.92,1386.45,0.99,1323.65,1411.05,0.99,1540.07,1384.63,1.0,1426.61,1388.06,1.0,1689.72,1457.03,0.99,1306.04,1455.53,0.99,1494.93,1478.27,0.97,1514.41,1506.06,0.97
33,1.1,1483.23,1073.98,0.99,1504.35,1056.09,0.99,1465.15,1053.83,0.99,1530.58,1062.89,0.88,1438.17,1059.02,0.86,1564.23,1156.62,1.0,1401.15,1161.7,1.0,1609.74,1283.89,0.99,1357.7,1307.27,0.99,1661.87,1389.4,0.99,1328.46,1416.29,0.98,1537.57,1389.02,1.0,1424.33,1392.4,1.0,1670.88,1457.17,0.99,1325.99,1458.27,0.99,1491.28,1475.24,0.98,1509.78,1508.6,0.98
34,1.133,1485.04,1073.16,1.0,1505.87,1054.37,0.99,1466.51,1053.34,1.0,1529.84,1058.8,0.88,1437.73,1057.2,0.93,1563.25,1156.55,1.0,1401.84,1161.42,1.0,1608.05,1285.87,1.0,1361.84,1304.13,0.99,1663.1,1387.25,0.99,1323.68,1411.51,0.99,1539.97,1383.46,1.0,1427.03,1386.7,1.0,1690.58,1458.94,0.99,1309.94,1456.59,0.99,1495.06,1477.16,0.97,1516.59,1505.81,0.97
35,1.167,1483.26,1073.97,0.99,1504.34,1056.34,0.99,1465.55,1053.76,0.99,1530.15,1062.92,0.87,1438.55,1058.29,0.86,1564.18,1156.41,1.0,1400.96,1160.68,1.0,1609.54,1284.53,0.99,1357.81,1307.82,0.99,1661.91,1390.61,0.99,1328.14,1416.57,0.98,1538.43,1389.92,1.0,1424.97,1392.85,1.0,1671.44,1458.08,0.99,1323.13,1457.51,0.99,1492.16,1474.15,0.98,1510.36,1508.6,0.98
36,1.2,1485.6,1073.1,1.0,1505.78,1054.5,0.99,1467.15,1053.82,1.0,1529.02,1059.54,0.87,1438.47,1058.71,0.93,1563.51,1157.26,1.0,1401.29,1162.15,1.0,1607.57,1287.21,1.0,1361.29,1304.24,0.99,1662.85,1388.38,0.99,1323.19,1410.57,0.99,1539.85,1384.53,1.0,1426.13,1387.96,1.0,1689.3,1459.49,0.99,1307.65,1457.43,0.99,1494.86,1474.68,0.97,1513.92,1505.25,0.97
37,1.233,1483.97,1074.44,0.99,1504.59,1056.68,0.99,1465.83,1054.63,0.99,1529.96,1063.52,0.86,1438.33,1060.11,0.88,1564.64,1157.24,1.0,1400.38,1162.23,1.0,1609.49,1285.24,0.99,1356.45,1308.44,0.99,1661.53,1389.58,0.99,1327.81,1415.82,0.98,1537.9,1391.01,1.0,1423.79,1394.36,1.0,1669.67,1457.63,0.99,1323.37,1457.95,0.99,1492.24,1474.07,0.97,1506.55,1509.08,0.97
38,1.267,1483.85,1074.29,0.99,1504.34,1056.62,0.99,1465.83,1054.64,0.99,1529.52,1063.51,0.85,1438.38,1060.26,0.88,1563.79,1156.68,1.0,1400.76,1162.44,1.0,1608.83,1283.97,0.99,1357.37,1308.37,0.99,1661.09,1389.97,0.99,1327.62,1415.45,0.98,1537.28,1391.4,1.0,1424.14,1395.01,1.0,1668.11,1456.4,0.99,1321.08,1457.35,0.99,1486.91,1475.76,0.98,1511.56,1510.11,0.98
39,1.3,1485.22,1073.5,1.0,1505.76,1054.84,0.99,1466.73,1054.17,1.0,1529.74,1059.69,0.88,1438.39,1058.88,0.93,1563.46,1157.14,1.0,1401.95,1162.16,1.0,1607.72,1286.16,1.0,1362.82,1303.29,0.99,1662.49,1386.49,0.99,1323.89,1408.56,0.99,1540.72,1384.96,1.0,1427.35,1388.41,1.0,1689.21,1459.16,0.99,1306.99,1456.96,0.99,1496.32,1475.61,0.97,1514.94,1505.51,0.97
40,1.333,1483.66,1074.71,0.99,1504.03,1056.91,0.99,1465.71,1055.11,0.99,1529.41,1063.4,0.86,1438.76,1060.59,0.87,1564.45,1156.81,1.0,1401.62,1162.49,1.0,1610.06,1284.71,0.99,1357.84,1309.07,0.99,1661.78,1390.04,0.99,1327.98,1415.03,0.98,1537.26,1390.99,1.0,1424.31,1394.28,1.0,1667.82,1458.22,0.99,1322.35,1457.42,0.99,1487.85,1475.56,0.98,1511.35,1509.01,0.97
41,1.367,1483.32,1075.13,0.99,1504.14,1057.29,0.99,1465.5,1055.17,0.99,1530.06,1063.79,0.87,1438.83,1060.21,0.86,1564.29,1157.11,1.0,1401.83,1162.46,1.0,1609.26,1284.67,0.99,1357.1,1308.14,0.99,1661.53,1389.13,0.99,1327.74,1415.84,0.98,1537.13,1390.95,1.0,1424.25,1394.36,1.0,1667.14,1455.65,0.99,1323.6,1457.4,0.99,1493.92,1474.59,0.98,1511.31,1506.43,0.97
42,1.4,1484.48,1073.57,1.0,1505.08,1054.9,0.99,1466.27,1054.15,1.0,1529.32,1059.36,0.89,1438.46,1058.3,0.92,1563.93,1156.97,1.0,1401.59,1161.76,1.0,1607.73,1286.49,1.0,1360.94,1304.19,0.99,1662.58,1387.55,0.99,1323.74,1410.94,0.99,1539.88,1385.28,1.0,1425.85,1388.55,1.0,1687.91,1460.08,0.99,1307.46,1457.67,0.99,1498.97,1474.72,0.97,1510.87,1504.33,0.97
43,1.433,1484.02,1074.58,0.99,1504.46,1056.83,0.99,1466.12,1054.88,0.99,1529.69,1063.35,0.86,1439.1,1060.14,0.88,1564.27,1156.86,1.0,1401.07,1162.13,1.0,1609.67,1284.89,0.99,1357.17,1308.85,0.99,1661.96,1389.16,0.99,1327.58,1415.67,0.98,1537.69,1390.03,1.0,1424.39,1393.43,1.0,1670.14,1458.52,0.99,1324.33,1458.05,0.99,1490.43,1474.44,0.98,1508.84,1509.75,0.98
44,1.467,1483.93,1074.68,0.99,1504.76,1056.71,0.99,1465.9,1054.54,0.99,1530.41,1062.69,0.86,1438.67,1058.99,0.87,1564.51,1157.68,1.0,1400.46,1161.69,1.0,1608.82,1285.95,0.99,1356.63,1308.71,0.99,1663.2,1387.14,0.99,1326.26,1416.99,0.98,1537.96,1390.94,1.0,1424.01,1393.86,1.0,1668.4,1461.02,0.99,1322.54,1458.67,0.99,1491.47,1470.47,0.98,1506.2,1509.97,0.97
45,1.5,1485.77,1074.47,0.99,1505.48,1055.2,0.99,1465.85,1054.17,1.0,1530.44,1057.56,0.91,1440.77,1058.79,0.94,1567.62,1156.85,1.0,1407.11,1165.46,1.0,1607.95,1287.1,0.99,1361.4,1301.92,1.0,1671.81,1377.65,0.99,1326.47,1410.76,1.0,1539.37,1379.41,1.0,1432.34,1383.0,1.0,1684.9,1457.21,0.99,1305.58,1461.65,1.0,1487.67,1488.85,0.98,1535.03,1505.63,0.98
46,1.533,1486.48,1074.03,0.99,1505.89,1054.99,0.99,1466.68,1053.94,1.0,1530.31,1057.55,0.9,1441.3,1058.61,0.95,1567.87,1157.38,1.0,1406.35,1164.78,1.0,1609.72,1285.53,0.99,1359.95,1299.09,1.0,1680.26,1370.53,0.99,1321.98,1405.04,0.99,1539.47,1378.96,1.0,1432.46,1381.99,1.0,1683.37,1456.89,0.99,1310.62,1457.72,1.0,1488.3,1489.35,0.98,1533.32,1506.31,0.98
47,1.567,1484.51,1074.04,0.99,1505.25,1056.64,0.99,1466.87,1053.92,0.99,1530.16,1063.44,0.83,1438.68,1058.1,0.9,1563.48,1158.56,1.0,1398.54,1159.86,1.0,1612.47,1283.48,0.99,1351.43,1303.08,0.99,1684.0,1357.1,0.99,1313.61,1397.8,0.98,1536.35,1389.54,1.0,1422.94,1390.95,1.0,1661.35,1457.21,1.0,1322.27,1452.89,1.0,1485.69,1479.12,0.99,1503.84,1506.86,0.99
48,1.6,1486.56,1070.94,1.0,1506.98,1053.13,0.99,1468.49,1051.88,1.0,1531.09,1060.01,0.88,1440.32,1057.55,0.94,1563.59,1158.54,1.0,1401.37,1159.04,1.0,1611.59,1281.64,1.0,1356.56,1292.0,0.99,1699.5,1337.29,0.99,1300.08,1368.26,0.99,1540.99,1385.69,1.0,1428.64,1387.14,1.0,1686.65,1458.68,1.0,1309.56,1450.99,1.0,1487.07,1482.47,0.98,1511.93,1505.08,0.98
49,1.633,1486.95,1070.37,1.0,1507.41,1052.36,0.99,1468.7,1051.07,1.0,1531.61,1058.98,0.87,1440.28,1056.5,0.95,1564.17,1157.73,1.0,1401.02,1158.06,1.0,1614.3,1278.42,1.0,1354.26,1288.28,0.99,1705.93,1314.49,0.99,1291.08,1353.43,0.99,1540.74,1384.74,1.0,1428.11,1386.19,1.0,1683.65,1460.69,1.0,1308.91,1453.43,1.0,1484.97,1477.91,0.98,1510.39,1504.86,0.98
50,1.667,1487.62,1069.15,1.0,1507.49,1051.9,1.0,1468.1,1051.65,1.0,1530.41,1057.3,0.92,1440.61,1058.21,0.97,1568.28,1159.76,1.0,1399.59,1160.1,1.0,1619.21,1276.93,1.0,1359.13,1286.99,1.0,1716.94,1287.38,1.0,1284.2,1331.47,1.0,1546.48,1381.45,1.0,1434.48,1381.55,1.0,1701.47,1465.6,1.0,1300.2,1449.33,1.0,1468.35,1476.22,0.99,1533.72,1496.43,0.99
51,1.7,1488.02,1069.2,1.0,1507.56,1052.11,1.0,1468.68,1051.79,1.0,1529.82,1057.44,0.91,1440.7,1058.21,0.97,1569.89,1159.34,1.0,1398.56,1159.94,1.0,1623.51,1275.51,1.0,1358.41,1286.96,1.0,1711.6,1266.14,1.0,1284.71,1315.18,1.0,1546.54,1381.39,1.0,1432.82,1381.5,1.0,1701.68,1466.96,1.0,1300.19,1451.05,1.0,1466.98,1473.3,0.99,1531.31,1494.82,0.99
52,1.733,1488.09,1067.79,1.0,1507.57,1050.95,1.0,1468.27,1050.53,1.0,1530.41,1056.59,0.92,1440.72,1056.79,0.96,1568.74,1160.35,1.0,1400.95,1158.28,1.0,1621.0,1273.59,1.0,1360.53,1285.09,1.0,1709.8,1241.61,1.0,1287.48,1290.92,1.0,1543.74,1382.19,1.0,1430.85,1381.78,1.0,1683.44,1461.0,1.0,1309.14,1448.35,1.0,1484.59,1465.81,0.98,1518.6,1498.07,0.99
