Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
10,0.333,1292.79,852.27,1.0,1310.84,835.82,1.0,1280.55,836.7,0.97,1360.31,839.94,0.99,1275.29,845.55,0.1,1404.82,924.94,1.0,1258.99,931.59,1.0,1479.45,999.63,0.99,1189.46,1004.17,1.0,1451.7,1088.8,0.99,1220.36,1089.25,1.0,1382.23,1125.71,1.0,1282.82,1125.67,1.0,1509.78,1196.16,1.0,1143.66,1180.31,1.0,1287.84,1222.92,0.99,1335.8,1241.21,0.99
11,0.367,1292.53,851.62,1.0,1310.44,835.29,1.0,1280.37,836.17,0.97,1359.79,839.27,0.99,1275.26,844.98,0.1,1404.97,924.5,1.0,1259.05,931.5,1.0,1479.85,1000.52,0.99,1189.14,1005.05,1.0,1446.02,1090.1,0.99,1223.11,1092.24,1.0,1382.74,1126.42,1.0,1283.59,1126.56,1.0,1510.82,1194.75,1.0,1145.23,1178.9,1.0,1285.11,1222.18,0.99,1340.61,1242.15,0.99
12,0.4,1292.99,850.26,1.0,1310.86,833.96,1.0,1281.37,834.72,0.97,1360.56,838.26,0.99,1276.7,843.71,0.1,1406.51,924.98,1.0,1259.81,932.49,1.0,1478.23,1003.04,0.99,1188.8,1006.59,1.0,1441.12,1092.56,0.99,1222.62,1089.97,1.0,1382.34,1129.44,1.0,1283.11,1129.81,1.0,1507.73,1189.24,1.0,1146.68,1177.41,1.0,1282.55,1224.82,0.99,1345.25,1240.04,0.99
13,0.433,1292.45,850.14,1.0,1310.67,833.94,1.0,1280.69,834.5,0.97,1360.82,839.07,0.99,1275.88,843.92,0.1,1406.3,926.01,1.0,1259.63,933.16,1.0,1478.18,1002.67,0.99,1188.31,1007.32,1.0,1439.68,1090.83,0.99,1225.7,1089.18,1.0,1382.32,1130.1,1.0,1282.6,1130.27,1.0,1509.5,1190.8,1.0,1145.39,1178.04,1.0,1286.19,1223.51,0.99,1340.26,1240.46,0.99
14,0.467,1293.34,850.69,1.0,1311.33,834.42,1.0,1281.35,835.34,0.97,1361.36,839.49,0.99,1276.44,845.16,0.1,1406.13,927.11,1.0,1259.29,934.58,1.0,1477.96,1005.3,0.99,1188.21,1010.0,1.0,1436.22,1092.37,0.99,1227.96,1088.59,1.0,1383.17,1129.68,1.0,1283.47,1130.12,1.0,1508.58,1191.95,1.0,1147.19,1178.43,1.0,1284.48,1224.68,0.99,1342.61,1241.97,0.99
15,0.5,1294.01,851.37,1.0,1312.26,834.95,1.0,1281.99,835.59,0.97,1361.53,839.03,0.99,1276.34,844.1,0.11,1406.85,927.33,1.0,1258.94,934.7,1.0,1477.61,1008.75,0.99,1189.05,1014.34,1.0,1433.58,1093.03,0.99,1230.81,1091.97,1.0,1383.16,1130.04,1.0,1282.87,1130.21,1.0,1508.88,1191.95,1.0,1147.84,1177.36,1.0,1287.73,1225.09,0.99,1341.31,1241.47,0.99
16,0.533,1294.02,849.93,1.0,1312.59,833.95,1.0,1282.11,834.4,0.97,1362.54,840.31,0.99,1276.62,844.63,0.12,1407.73,929.59,1.0,1256.55,937.04,1.0,1477.39,1013.62,0.99,1191.4,1022.08,1.0,1429.76,1095.25,0.99,1236.61,1100.13,1.0,1383.4,1131.21,1.0,1280.83,1131.57,1.0,1509.39,1191.23,1.0,1147.08,1177.01,1.0,1284.38,1224.8,0.99,1341.0,1241.71,0.99
17,0.567,1294.85,850.75,1.0,1313.38,834.55,1.0,1282.74,834.98,0.98,1362.7,839.08,0.99,1276.46,843.57,0.13,1407.09,929.33,1.0,1256.18,937.46,1.0,1476.28,1018.05,0.99,1193.82,1026.63,1.0,1424.68,1099.07,0.99,1239.7,1097.03,1.0,1382.89,1131.28,1.0,1280.19,1131.88,1.0,1510.49,1191.2,1.0,1146.78,1176.12,1.0,1286.46,1225.75,0.99,1339.95,1242.7,0.99
18,0.6,1296.42,850.77,1.0,1315.04,834.73,1.0,1284.1,835.0,0.97,1363.43,839.44,0.99,1277.13,843.58,0.14,1407.38,929.8,1.0,1257.61,937.31,1.0,1474.26,1024.92,0.99,1198.28,1032.47,1.0,1417.18,1105.94,0.99,1245.57,1100.76,1.0,1384.18,1132.6,1.0,1282.59,1132.59,1.0,1514.26,1191.7,1.0,1144.56,1173.79,1.0,1276.59,1227.07,0.99,1348.72,1245.86,0.99
19,0.633,1297.31,850.69,1.0,1315.28,834.62,1.0,1284.27,835.56,0.98,1361.14,838.01,0.99,1275.14,843.62,0.16,1405.28,933.34,1.0,1255.83,937.31,1.0,1475.13,1027.84,1.0,1197.58,1035.05,1.0,1415.64,1104.46,1.0,1251.51,1104.33,1.0,1384.42,1129.43,1.0,1283.21,1127.55,1.0,1522.37,1193.32,1.0,1143.12,1167.41,1.0,1274.3,1223.21,0.99,1355.6,1247.17,0.99
20,0.667,1298.46,850.66,1.0,1316.41,834.34,1.0,1284.88,835.45,0.98,1361.44,836.94,0.99,1274.94,843.06,0.18,1404.72,934.12,1.0,1256.44,937.91,1.0,1472.45,1031.89,1.0,1200.67,1040.03,1.0,1411.92,1106.33,1.0,1257.46,1110.59,1.0,1384.35,1130.27,1.0,1284.1,1127.91,1.0,1523.24,1194.07,1.0,1143.0,1163.92,1.0,1270.94,1224.06,0.99,1358.96,1248.01,0.99
21,0.7,1299.75,850.08,1.0,1318.07,833.95,1.0,1286.16,834.72,0.98,1362.36,837.04,0.99,1275.45,842.13,0.21,1404.82,934.11,1.0,1255.51,937.96,1.0,1470.92,1033.55,1.0,1203.15,1043.37,1.0,1412.62,1107.41,1.0,1260.01,1113.38,1.0,1384.64,1129.69,1.0,1283.62,1127.63,1.0,1524.01,1194.37,1.0,1142.65,1165.73,1.0,1272.18,1224.67,0.99,1359.63,1248.33,0.99
22,0.733,1300.72,849.56,1.0,1319.03,833.69,1.0,1287.01,834.45,0.98,1362.81,837.59,0.99,1275.81,842.49,0.23,1405.17,934.59,1.0,1254.7,937.91,1.0,1468.07,1034.79,1.0,1205.52,1044.57,1.0,1411.72,1109.84,0.99,1260.91,1115.58,1.0,1384.8,1131.31,1.0,1283.15,1128.94,1.0,1523.06,1194.43,1.0,1142.61,1164.11,1.0,1269.52,1225.05,0.99,1360.14,1248.2,0.99
23,0.767,1301.39,848.71,1.0,1319.45,832.9,1.0,1287.74,833.85,0.98,1363.56,837.84,0.99,1277.0,843.15,0.22,1406.84,935.58,1.0,1253.95,938.95,1.0,1466.51,1036.66,0.99,1206.81,1047.0,1.0,1411.47,1111.98,0.99,1260.21,1121.37,1.0,1385.57,1132.06,1.0,1282.22,1129.74,1.0,1523.31,1195.09,1.0,1142.39,1164.24,1.0,1269.45,1225.87,0.99,1359.32,1247.88,0.99
24,0.8,1302.03,846.75,1.0,1319.99,831.11,1.0,1288.03,832.32,0.98,1363.73,837.7,0.99,1277.24,843.42,0.23,1407.56,936.49,1.0,1253.35,939.86,1.0,1464.86,1037.37,1.0,1208.21,1049.57,1.0,1411.19,1113.74,0.99,1261.43,1128.45,1.0,1386.76,1132.76,1.0,1282.51,1130.39,1.0,1523.45,1197.4,1.0,1142.8,1164.87,1.0,1269.12,1223.93,0.99,1359.25,1247.29,0.99
25,0.833,1301.43,846.98,1.0,1320.48,830.49,1.0,1289.11,830.32,0.97,1365.94,838.96,0.98,1282.16,841.57,0.2,1409.21,931.85,1.0,1258.47,938.66,1.0,1460.73,1039.11,0.99,1215.8,1056.16,1.0,1411.84,1117.97,0.99,1260.29,1133.58,1.0,1384.03,1136.32,1.0,1281.53,1136.33,1.0,1497.79,1195.21,1.0,1148.66,1177.31,1.0,1277.93,1221.02,0.99,1350.65,1254.04,1.0
26,0.867,1304.5,846.51,1.0,1322.49,831.04,1.0,1290.23,832.12,0.98,1364.4,838.24,0.99,1278.63,843.55,0.3,1407.72,936.87,1.0,1253.07,941.06,1.0,1464.01,1039.57,1.0,1208.77,1054.49,1.0,1406.29,1119.99,1.0,1260.73,1135.38,1.0,1386.34,1132.55,1.0,1281.97,1130.64,1.0,1525.31,1197.29,1.0,1142.88,1166.8,1.0,1269.6,1224.25,0.99,1361.77,1246.77,0.99
27,0.9,1304.99,847.49,1.0,1323.97,831.27,1.0,1292.21,830.83,0.97,1366.64,839.67,0.97,1283.65,841.67,0.27,1408.07,931.28,1.0,1260.46,939.45,1.0,1458.02,1040.97,0.99,1218.77,1061.09,1.0,1405.6,1126.78,0.99,1263.2,1141.68,1.0,1384.85,1134.5,1.0,1284.27,1135.2,1.0,1502.72,1194.65,1.0,1148.33,1179.5,1.0,1278.05,1222.06,0.99,1354.21,1254.65,1.0
28,0.933,1307.5,847.16,1.0,1325.59,831.53,1.0,1293.05,832.22,0.98,1367.55,839.89,0.98,1282.38,844.69,0.33,1410.41,934.96,1.0,1259.29,943.35,1.0,1456.43,1047.53,0.99,1215.7,1061.16,1.0,1399.82,1131.74,0.99,1261.72,1144.33,1.0,1386.69,1136.74,1.0,1284.23,1136.78,1.0,1526.96,1192.97,1.0,1138.15,1172.32,1.0,1261.87,1230.41,0.99,1362.17,1248.76,0.99
29,0.967,1308.63,848.33,1.0,1327.23,832.89,1.0,1294.27,832.88,0.98,1367.19,840.49,0.97,1282.13,843.62,0.43,1411.65,935.01,1.0,1259.51,941.94,1.0,1454.67,1052.04,0.99,1217.6,1063.12,1.0,1399.17,1139.85,0.99,1261.91,1149.18,1.0,1389.92,1138.52,1.0,1286.82,1137.63,1.0,1530.63,1192.82,1.0,1138.89,1169.78,1.0,1271.12,1229.37,0.98,1359.73,1247.46,0.99
30,1.0,1310.36,849.25,1.0,1329.05,833.18,1.0,1295.25,833.56,0.98,1368.57,839.39,0.97,1282.02,843.49,0.49,1412.35,935.3,1.0,1259.84,942.08,1.0,1452.0,1055.76,0.99,1222.03,1064.9,1.0,1398.51,1145.42,0.99,1260.91,1153.03,1.0,1391.03,1139.37,1.0,1287.34,1138.14,1.0,1531.89,1196.03,0.99,1139.1,1169.27,1.0,1275.18,1229.92,0.98,1357.67,1246.93,0.99
31,1.033,1311.9,851.7,1.0,1331.14,835.3,1.0,1296.4,835.56,0.99,1370.19,840.01,0.97,1281.9,843.65,0.54,1411.18,935.87,1.0,1259.5,942.27,1.0,1450.48,1059.61,0.99,1222.57,1067.84,1.0,1394.27,1151.83,0.99,1263.36,1156.96,1.0,1389.69,1140.27,1.0,1286.65,1138.92,1.0,1528.95,1196.22,0.99,1139.34,1168.99,1.0,1273.75,1229.96,0.98,1354.65,1246.94,0.99
32,1.067,1313.41,854.3,1.0,1332.62,837.7,1.0,1297.19,838.23,0.99,1370.25,842.08,0.97,1281.62,846.37,0.64,1411.65,936.62,1.0,1259.62,943.34,1.0,1450.42,1061.08,0.99,1223.4,1068.44,1.0,1389.25,1151.86,0.99,1266.67,1156.69,1.0,1389.11,1139.38,1.0,1286.04,1138.08,1.0,1529.91,1194.51,1.0,1140.3,1167.91,1.0,1274.73,1230.42,0.98,1354.98,1247.3,0.99
33,1.1,1313.57,854.36,1.0,1332.75,837.93,1.0,1297.43,838.32,0.99,1369.99,842.68,0.97,1281.7,846.59,0.65,1411.82,936.98,1.0,1259.24,943.26,1.0,1448.67,1061.2,0.99,1223.47,1067.78,1.0,1387.77,1149.92,0.99,1267.21,1150.81,1.0,1388.44,1141.23,1.0,1285.39,1139.75,1.0,1529.31,1194.66,1.0,1139.96,1168.66,1.0,1269.32,1232.85,0.99,1359.42,1249.63,0.99
34,1.133,1313.99,851.9,1.0,1332.64,835.5,1.0,1297.71,836.28,0.99,1369.5,841.11,0.97,1282.36,846.01,0.66,1411.48,936.6,1.0,1259.0,943.59,1.0,1448.74,1061.18,0.99,1225.32,1068.75,1.0,1386.48,1149.96,0.99,1267.91,1151.36,1.0,1386.39,1141.89,1.0,1283.22,1140.72,1.0,1530.16,1195.22,1.0,1139.48,1169.3,1.0,1267.08,1231.82,0.98,1360.52,1247.74,0.99
35,1.167,1313.73,852.46,1.0,1332.61,835.66,1.0,1297.67,836.47,0.99,1370.81,839.99,0.97,1282.6,845.02,0.6,1410.92,935.9,1.0,1259.45,943.57,1.0,1449.24,1064.02,0.99,1226.36,1072.35,1.0,1382.37,1151.58,0.99,1270.15,1157.14,1.0,1384.95,1141.51,1.0,1282.53,1140.67,1.0,1527.15,1194.85,1.0,1138.72,1170.27,1.0,1260.46,1233.64,0.99,1363.26,1248.53,0.99
36,1.2,1313.86,852.82,1.0,1334.22,835.64,1.0,1298.4,836.25,0.99,1369.32,841.42,0.98,1280.9,843.96,0.63,1403.73,936.53,1.0,1253.42,941.87,1.0,1447.93,1063.04,1.0,1230.98,1073.21,1.0,1381.34,1156.11,1.0,1270.36,1161.03,0.99,1386.03,1137.3,1.0,1281.84,1137.77,1.0,1511.17,1196.48,1.0,1141.12,1175.74,1.0,1275.63,1227.52,0.99,1361.63,1250.11,0.99
37,1.233,1314.01,854.02,1.0,1334.45,836.84,1.0,1298.78,837.36,0.99,1369.64,841.98,0.98,1281.3,844.23,0.62,1403.42,937.13,1.0,1252.52,942.04,1.0,1446.86,1064.88,1.0,1231.14,1075.06,1.0,1384.26,1158.4,1.0,1269.62,1162.51,0.99,1386.35,1137.37,1.0,1281.26,1137.85,1.0,1513.03,1197.86,1.0,1141.69,1175.54,1.0,1282.31,1225.46,0.99,1356.28,1248.78,0.99
38,1.267,1314.38,853.74,1.0,1334.91,836.63,1.0,1298.86,837.19,0.99,1370.13,842.37,0.97,1281.03,844.7,0.63,1402.69,937.58,1.0,1253.3,943.53,1.0,1445.85,1064.32,1.0,1233.19,1076.82,1.0,1387.22,1160.67,1.0,1270.33,1166.89,0.99,1385.86,1139.28,1.0,1281.99,1140.27,1.0,1512.5,1196.44,1.0,1141.35,1176.31,1.0,1278.38,1228.81,0.99,1363.06,1251.01,0.99
39,1.3,1315.11,854.53,0.99,1335.34,837.54,1.0,1299.4,838.14,0.99,1368.45,843.11,0.97,1280.78,845.58,0.68,1401.82,938.02,1.0,1252.45,943.2,1.0,1443.21,1066.36,1.0,1233.67,1077.22,1.0,1389.27,1163.5,1.0,1270.33,1169.69,0.99,1384.93,1140.07,1.0,1281.25,1140.84,1.0,1510.99,1198.25,1.0,1141.7,1178.29,1.0,1279.41,1228.48,0.99,1366.51,1250.92,0.99
40,1.333,1315.39,854.71,0.99,1335.68,837.68,1.0,1299.32,838.23,0.99,1368.15,843.45,0.97,1280.14,845.87,0.72,1401.6,939.0,1.0,1251.7,944.62,1.0,1440.71,1067.41,1.0,1235.76,1081.01,1.0,1392.03,1169.31,1.0,1273.92,1176.55,0.99,1384.88,1142.1,1.0,1280.73,1143.18,1.0,1513.4,1200.57,1.0,1142.87,1180.1,1.0,1281.57,1227.44,0.98,1368.56,1251.44,0.98
41,1.367,1314.86,854.87,1.0,1335.44,837.72,1.0,1298.87,838.25,0.99,1369.62,844.01,0.97,1280.35,846.34,0.67,1401.71,939.32,1.0,1252.54,945.51,1.0,1437.02,1069.52,1.0,1237.99,1082.58,1.0,1394.4,1174.27,1.0,1274.45,1180.94,0.99,1385.7,1142.72,1.0,1281.63,1144.37,1.0,1517.53,1200.42,1.0,1143.41,1182.95,1.0,1282.7,1230.6,0.98,1377.07,1251.79,0.98
42,1.4,1314.83,855.3,0.99,1335.46,838.29,1.0,1298.65,838.56,0.99,1368.02,844.68,0.97,1279.15,846.45,0.71,1399.94,939.41,1.0,1251.6,945.87,1.0,1431.2,1070.69,1.0,1239.91,1085.2,1.0,1394.62,1177.22,1.0,1274.53,1183.12,0.99,1385.46,1144.66,1.0,1281.69,1146.47,1.0,1516.68,1200.92,1.0,1141.87,1184.44,1.0,1282.37,1229.84,0.98,1376.48,1249.57,0.98
43,1.433,1315.1,855.56,0.99,1335.82,838.37,1.0,1298.52,838.76,0.99,1368.35,845.08,0.97,1278.74,847.13,0.73,1399.66,940.27,1.0,1251.46,946.55,1.0,1429.1,1072.36,1.0,1241.86,1085.45,1.0,1392.7,1178.13,1.0,1274.75,1183.45,1.0,1384.83,1143.58,1.0,1280.76,1145.27,1.0,1516.99,1200.82,1.0,1140.42,1184.08,1.0,1283.38,1228.78,0.98,1375.44,1247.49,0.98
44,1.467,1315.4,855.86,0.99,1335.94,838.81,1.0,1298.59,839.27,0.99,1367.65,845.64,0.97,1278.33,847.91,0.77,1399.44,940.24,1.0,1251.61,946.96,1.0,1427.64,1071.9,1.0,1243.04,1085.01,1.0,1390.21,1180.18,1.0,1276.44,1183.25,0.99,1385.13,1143.82,1.0,1281.3,1145.62,1.0,1514.12,1200.87,0.99,1141.33,1185.15,0.99,1283.27,1228.66,0.98,1372.73,1246.19,0.98
45,1.5,1314.17,856.6,0.99,1335.23,839.5,1.0,1297.7,839.58,0.99,1368.23,846.85,0.97,1277.86,848.08,0.73,1399.06,941.12,1.0,1251.29,947.58,1.0,1426.49,1073.47,1.0,1244.24,1086.62,1.0,1389.01,1182.18,1.0,1278.09,1184.37,0.99,1385.57,1144.1,1.0,1281.46,1146.05,1.0,1515.71,1199.05,0.99,1142.48,1184.52,0.99,1288.04,1228.83,0.98,1374.5,1245.88,0.98
46,1.533,1314.53,856.16,0.99,1335.06,839.35,1.0,1297.96,839.58,0.99,1366.22,846.55,0.97,1277.41,848.29,0.78,1398.61,941.55,1.0,1250.12,948.18,1.0,1425.81,1074.32,1.0,1244.14,1088.16,1.0,1388.2,1182.32,1.0,1278.78,1185.07,0.99,1385.21,1145.43,1.0,1280.84,1147.3,1.0,1515.68,1199.47,0.99,1140.18,1183.64,0.99,1283.9,1229.37,0.98,1375.9,1246.18,0.98
47,1.567,1314.62,856.23,0.99,1335.0,839.14,1.0,1297.94,839.8,0.99,1366.37,845.67,0.97,1277.42,848.44,0.77,1399.45,941.44,1.0,1250.38,948.88,1.0,1427.41,1076.07,1.0,1245.21,1088.88,1.0,1386.95,1183.35,1.0,1277.86,1185.54,0.99,1386.86,1146.41,1.0,1282.38,1148.56,1.0,1513.25,1199.06,0.99,1141.69,1183.52,0.99,1285.08,1230.76,0.98,1379.04,1245.63,0.98
48,1.6,1314.65,856.56,0.99,1335.13,839.72,1.0,1298.06,839.85,0.99,1365.14,846.4,0.96,1276.73,847.95,0.81,1398.58,941.0,1.0,1249.48,948.15,1.0,1427.95,1074.3,1.0,1243.23,1087.65,1.0,1387.53,1183.52,1.0,1276.54,1187.17,0.99,1385.62,1147.0,1.0,1280.79,1149.21,1.0,1513.75,1198.9,0.99,1141.45,1186.27,0.99,1291.12,1228.73,0.97,1369.34,1243.4,0.97
49,1.633,1314.08,857.95,0.99,1334.66,840.87,1.0,1297.48,841.05,0.99,1365.07,847.07,0.96,1276.45,848.7,0.79,1397.67,941.68,1.0,1249.53,948.3,1.0,1428.27,1074.51,1.0,1242.66,1087.42,1.0,1386.49,1182.36,1.0,1276.46,1187.01,0.99,1384.2,1144.93,1.0,1279.92,1146.73,1.0,1511.06,1201.17,0.99,1140.3,1186.35,0.99,1287.06,1225.27,0.97,1366.36,1241.99,0.97
50,1.667,1313.73,857.54,0.99,1334.49,840.22,1.0,1297.02,840.6,0.99,1365.94,846.58,0.97,1276.35,848.6,0.77,1398.7,941.64,1.0,1249.55,948.78,1.0,1429.91,1075.24,1.0,1242.48,1089.04,1.0,1386.5,1181.52,1.0,1277.04,1188.22,0.99,1385.29,1145.7,1.0,1280.15,1147.69,1.0,1513.0,1201.36,0.99,1139.61,1186.24,0.99,1289.7,1225.25,0.97,1365.34,1241.36,0.97
51,1.7,1313.41,857.04,0.99,1333.98,839.92,1.0,1296.81,840.33,0.99,1364.91,846.38,0.97,1275.95,848.47,0.79,1398.39,942.41,1.0,1248.34,949.31,1.0,1428.33,1076.04,1.0,1240.93,1089.44,1.0,1384.75,1182.91,1.0,1276.9,1189.15,0.99,1385.46,1147.83,1.0,1279.4,1149.79,1.0,1514.25,1201.72,0.99,1138.15,1186.02,0.99,1293.12,1225.71,0.97,1359.55,1241.87,0.97
52,1.733,1313.45,856.86,0.99,1333.92,839.6,1.0,1296.55,840.3,0.99,1365.18,846.55,0.97,1275.76,849.24,0.78,1398.24,942.61,1.0,1247.58,949.43,1.0,1427.39,1075.72,1.0,1239.71,1089.28,1.0,1383.42,1183.42,1.0,1276.25,1189.23,0.99,1383.45,1147.76,1.0,1277.06,1149.66,1.0,1512.15,1202.63,0.99,1138.05,1186.01,0.99,1289.2,1225.1,0.97,1358.21,1242.1,0.97
53,1.767,1313.55,857.36,0.99,1333.91,840.33,1.0,1296.7,840.72,0.99,1363.44,846.77,0.96,1274.97,848.81,0.82,1397.09,942.6,1.0,1246.67,949.09,1.0,1425.62,1075.27,1.0,1238.44,1089.1,1.0,1385.14,1182.54,1.0,1275.12,1189.15,0.99,1384.44,1147.23,1.0,1278.39,1149.12,1.0,1511.29,1202.68,0.99,1138.41,1186.67,0.99,1291.77,1224.37,0.97,1362.63,1241.76,0.97
